Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,59.679717,[52 73] ; [289  79],[86.46044625 38.53955375] ; [254.53955375 113.46044625],1
u2,1,0.466538,0.530163,[22 22] ; [66 51],[24.04968944 19.95031056] ; [63.95031056 53.04968944],0
a1,1,0.46757,0.527713,[  5 120] ; [ 10 359],[  3.79554656 121.20445344] ; [ 11.20445344 357.79554656],0
a8,1,0.475846,0.508367,[ 13 100] ; [ 47 285],[15.23595506 97.76404494] ; [ 44.76404494 287.23595506],0
n6,1,0.533727,0.38729,[99 25] ; [303  65],[101.31707317  22.68292683] ; [300.68292683  67.31707317],0
p7,1,0.555174,0.34813,[77 48] ; [233 128],[79.73251029 45.26748971] ; [230.26748971 130.73251029],0
a3,1,0.556621,0.345588,[81 44] ; [249 119],[83.67139959 41.32860041] ; [246.32860041 121.67139959],0
d2,1,0.58042,0.305557,[51 74] ; [161 208],[53.6437247 71.3562753] ; [158.3562753 210.6437247],0
a4,1,0.648653,0.207602,[47 77] ; [148 220],[49.14634146 74.85365854] ; [145.85365854 222.14634146],0
v3,1,0.668065,0.183873,[45 76] ; [124 230],[43.05052632 77.94947368] ; [125.94947368 228.05052632],0
p12,1,0.704561,0.14377,[  6 118] ; [ 21 345],[  6.83265306 117.16734694] ; [ 20.16734694 345.83265306],0
s3,1,0.751727,0.100086,[61 62] ; [175 190],[59.48360656 63.51639344] ; [176.51639344 188.48360656],0
p1,1,0.87912,0.02313,[  8 117] ; [ 25 343],[  8.36713996 116.63286004] ; [ 24.63286004 343.36713996],0
n1,1,0.927463,0.008288,[11 28] ; [20 53],[10.79464286 28.20535714] ; [20.20535714 52.79464286],0
s4,1,0.994823,4.2e-05,[ 15 110] ; [ 44 322],[ 15.0203666 109.9796334] ; [ 43.9796334 322.0203666],0
