Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.995293,[296  80] ; [51 76],[259.38767396 116.61232604] ; [87.61232604 39.38767396],1
s2,1,0.346206,0.887314,[253 123] ; [79 47],[248.66932271 127.33067729] ; [83.33067729 42.66932271],0
a4,1,0.368061,0.810202,[185 192] ; [56 70],[180.63021869 196.36978131] ; [60.36978131 65.63021869],0
n5,1,0.370036,0.803542,[294  83] ; [103  23],[297.5526839  79.4473161] ; [99.4473161 26.5526839],0
n1,1,0.377822,0.777778,[28 47] ; [14 16],[30. 45.] ; [12. 18.],0
p7,1,0.39699,0.717424,[247 117] ; [79 45],[243.16393443 120.83606557] ; [82.83606557 41.16393443],0
u4,1,0.455243,0.557564,[ 10 369] ; [  5 122],[ 11.23517787 367.76482213] ; [  3.76482213 123.23517787],0
n6,1,0.464728,0.534483,[328  47] ; [107  19],[325.5988024  49.4011976] ; [109.4011976  16.5988024],0
a8,1,0.472691,0.515678,[ 56 279] ; [ 17 105],[ 53.51203501 281.48796499] ; [ 19.48796499 102.51203501],0
u2,1,0.497619,0.460011,[61 34] ; [19 14],[59.375 35.625] ; [20.625 12.375],0
p8,1,0.511913,0.430155,[206 166] ; [65 60],[202.84104628 169.15895372] ; [68.15895372 56.84104628],0
p5,1,0.532873,0.388909,[ 49 328] ; [ 19 106],[ 51.06772908 325.93227092] ; [ 16.93227092 108.06772908],0
b4,1,0.631758,0.229684,[227 152] ; [73 54],[224.70355731 154.29644269] ; [75.29644269 51.70355731],0
v1,1,0.647977,0.20846,[211 157] ; [74 50],[213.17073171 154.82926829] ; [71.82926829 52.17073171],0
p10,1,0.669419,0.182282,[315  60] ; [107  18],[316.5  58.5] ; [105.5  19.5],0
p9,1,0.674452,0.176438,[328  45] ; [109  17],[326.65531062  46.34468938] ; [110.34468938  15.65531062],0
s1,1,0.695121,0.153597,[ 15 358] ; [  6 118],[ 15.76056338 357.23943662] ; [  5.23943662 118.76056338],0
p6,1,0.719318,0.129147,[150 224] ; [52 72],[151.70281124 222.29718876] ; [50.29718876 73.70281124],0
s3,1,0.85152,0.035036,[264 106] ; [91 35],[264.81854839 105.18145161] ; [90.18145161 35.81854839],0
a3,1,0.907531,0.013492,[281  96] ; [94 33],[280.50595238  96.49404762] ; [94.49404762 32.50595238],0
p12,1,0.954182,0.003301,[ 40 338] ; [ 13 112],[ 39.82902584 338.17097416] ; [ 13.17097416 111.82902584],0
n2,1,0.969423,0.001469,[58 18] ; [23  7],[58.0754717 17.9245283] ; [22.9245283  7.0754717],0
