Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,26.754364,[ 2 25] ; [22  7],[11.57142857 15.42857143] ; [12.42857143 16.57142857],1
n2,1,0.466394,0.530507,[6 7] ; [5 3],[6.80952381 6.19047619] ; [4.19047619 3.80952381],0
a4,1,0.486507,0.484242,[ 7 20] ; [10 19],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
b2,1,0.49169,0.472827,[ 4 15] ; [ 5 11],[ 4.88571429 14.11428571] ; [ 4.11428571 11.88571429],0
b3,1,0.49169,0.472827,[ 4 15] ; [ 5 11],[ 4.88571429 14.11428571] ; [ 4.11428571 11.88571429],0
s5,1,0.512422,0.429119,[ 3 24] ; [ 5 24],[ 3.85714286 23.14285714] ; [ 4.14285714 24.85714286],0
n1,1,0.548893,0.359304,[ 3 10] ; [1 7],[ 2.47619048 10.52380952] ; [1.52380952 6.47619048],0
p1,1,0.580497,0.305432,[ 3 24] ; [ 2 27],[ 2.41071429 24.58928571] ; [ 2.58928571 26.41071429],0
u3,1,0.594853,0.282828,[ 4 12] ; [ 2 10],[ 3.42857143 12.57142857] ; [2.57142857 9.42857143],0
n4,1,0.599133,0.276306,[13 14] ; [16 13],[13.98214286 13.01785714] ; [15.01785714 13.98214286],0
n3,1,0.603848,0.269231,[8 5] ; [4 4],[7.42857143 5.57142857] ; [4.57142857 3.42857143],0
d5,1,0.610653,0.259225,[14 13] ; [17 12],[14.94642857 12.05357143] ; [16.05357143 12.94642857],0
s6,1,0.635457,0.224733,[10 17] ; [ 9 20],[ 9.16071429 17.83928571] ; [ 9.83928571 19.16071429],0
s2,1,0.642821,0.215071,[ 7 20] ; [ 6 23],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
v2,1,0.646408,0.210459,[ 9 18] ; [11 17],[ 9.81818182 17.18181818] ; [10.18181818 17.81818182],0
a8,1,0.684522,0.165079,[ 3 23] ; [ 4 22],[ 3.5 22.5] ; [ 3.5 22.5],0
v3,1,0.761708,0.091954,[ 3 24] ; [ 4 25],[ 3.375 23.625] ; [ 3.625 25.375],0
b5,1,0.816847,0.05364,[15 12] ; [17 12],[15.42857143 11.57142857] ; [16.57142857 12.42857143],0
b1,1,0.842003,0.039733,[17 10] ; [19 10],[17.35714286  9.64285714] ; [18.64285714 10.35714286],0
r1,1,0.865688,0.028608,[ 8 19] ; [ 8 21],[ 7.71428571 19.28571429] ; [ 8.28571429 20.71428571],0
d1,1,0.888509,0.019653,[ 7 20] ; [ 8 21],[ 7.23214286 19.76785714] ; [ 7.76785714 21.23214286],0
s4,1,0.900768,0.015548,[ 5 22] ; [ 5 24],[ 4.82142857 22.17857143] ; [ 5.17857143 23.82142857],0
p6,1,0.902858,0.014897,[ 4 21] ; [ 5 24],[ 4.16666667 20.83333333] ; [ 4.83333333 24.16666667],0
d2,1,0.909041,0.013053,[ 8 19] ; [ 9 20],[ 8.19642857 18.80357143] ; [ 8.80357143 20.19642857],0
s7,1,0.951829,0.003649,[ 4 21] ; [ 4 22],[ 3.92156863 21.07843137] ; [ 4.07843137 21.92156863],0
a6,1,0.992375,9.1e-05,[13 14] ; [14 15],[13.01785714 13.98214286] ; [13.98214286 15.01785714],0
