Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.840407,[23 13] ; [ 6 40],[12.73170732 23.26829268] ; [16.26829268 29.73170732],1
a7,1,0.316521,1.003269,[24 12] ; [36 11],[26.02409639  9.97590361] ; [33.97590361 13.02409639],0
v1,1,0.324127,0.972222,[15 21] ; [15 33],[12.85714286 23.14285714] ; [17.14285714 30.85714286],0
b5,1,0.34126,0.905693,[18 18] ; [29 19],[20.14285714 15.85714286] ; [26.85714286 21.14285714],0
d2,1,0.361501,0.832672,[31  5] ; [36 10],[29.41463415  6.58536585] ; [37.58536585  8.41463415],0
u3,1,0.371093,0.8,[7 2] ; [9 6],[6. 3.] ; [10.  5.],0
a4,1,0.384459,0.756394,[18 18] ; [28 19],[19.95180723 16.04819277] ; [26.04819277 20.95180723],0
p5,1,0.39609,0.720165,[ 2 34] ; [ 1 47],[ 1.28571429 34.71428571] ; [ 1.71428571 46.28571429],0
r1,1,0.415954,0.661719,[29  7] ; [35 13],[27.42857143  8.57142857] ; [36.57142857 11.42857143],0
u1,1,0.459597,0.546875,[10 26] ; [10 38],[ 8.57142857 27.42857143] ; [11.42857143 36.57142857],0
a6,1,0.500045,0.454841,[23 13] ; [34 14],[24.42857143 11.57142857] ; [32.57142857 15.42857143],0
b4,1,0.507668,0.438871,[25 11] ; [30 18],[23.57142857 12.42857143] ; [31.42857143 16.57142857],0
r4,1,0.530335,0.39375,[27  9] ; [33 15],[25.71428571 10.28571429] ; [34.28571429 13.71428571],0
a3,1,0.530335,0.39375,[27  9] ; [33 15],[25.71428571 10.28571429] ; [34.28571429 13.71428571],0
n2,1,0.553564,0.350972,[7 5] ; [10 11],[6.18181818 5.81818182] ; [10.81818182 10.18181818],0
d3,1,0.589154,0.291667,[30  6] ; [42  6],[30.85714286  5.14285714] ; [41.14285714  6.85714286],0
v3,1,0.654867,0.199819,[11 25] ; [12 34],[10.09756098 25.90243902] ; [12.90243902 33.09756098],0
p11,1,0.659243,0.194444,[19 17] ; [23 25],[18. 18.] ; [24. 24.],0
n3,1,0.691801,0.157143,[6 6] ; [ 9 12],[5.45454545 6.54545455] ; [ 9.54545455 11.45454545],0
r2,1,0.700891,0.147547,[33  3] ; [41  5],[32.48780488  3.51219512] ; [41.51219512  4.48780488],0
a1,1,0.713694,0.134615,[ 3 33] ; [ 3 45],[ 2.57142857 33.42857143] ; [ 3.42857143 44.57142857],0
n6,1,0.729947,0.11916,[24 12] ; [33 14],[24.72289157 11.27710843] ; [32.27710843 14.72289157],0
a8,1,0.735412,0.1142,[ 2 29] ; [ 2 41],[ 1.67567568 29.32432432] ; [ 2.32432432 40.67567568],0
s1,1,0.745107,0.105689,[ 2 33] ; [ 2 46],[ 1.68674699 33.31325301] ; [ 2.31325301 45.68674699],0
d5,1,0.76738,0.0875,[34  2] ; [46  2],[34.28571429  1.71428571] ; [45.71428571  2.28571429],0
d4,1,0.832256,0.044863,[34  1] ; [46  1],[34.14634146  0.85365854] ; [45.85365854  1.14634146],0
b1,1,0.848572,0.036458,[21 15] ; [27 21],[20.57142857 15.42857143] ; [27.42857143 20.57142857],0
v4,1,0.850948,0.03531,[29  6] ; [39  9],[28.6746988  6.3253012] ; [39.3253012  8.6746988],0
p3,1,0.980827,0.000578,[10 24] ; [14 34],[ 9.95121951 24.04878049] ; [14.04878049 33.95121951],0
