Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,2e-06,22.351684,[164 133] ; [52  7],[180.20224719 116.79775281] ; [35.79775281 23.20224719],1
n6,1,0.431882,0.617757,[263  36] ; [54  5],[264.75698324  34.24301676] ; [52.24301676  6.75698324],0
d2,1,0.443023,0.58844,[175 127] ; [31 28],[172.33240997 129.66759003] ; [33.66759003 25.33240997],0
a7,1,0.458681,0.549111,[210  91] ; [44 15],[212.37222222  88.62777778] ; [41.62777778 17.37222222],0
b1,1,0.473706,0.513317,[113 189] ; [25 34],[115.44598338 186.55401662] ; [22.55401662 36.44598338],0
s2,1,0.479981,0.498906,[217  83] ; [40 19],[214.7632312  85.2367688] ; [42.2367688 16.7632312],0
r3,1,0.503669,0.447198,[292  10] ; [56  3],[291.12465374  10.87534626] ; [56.87534626  2.12465374],0
n3,1,0.512927,0.428091,[44 18] ; [10  6],[42.92307692 19.07692308] ; [11.07692308  4.92307692],0
s6,1,0.549753,0.35776,[253  45] ; [51  7],[254.47191011  43.52808989] ; [49.52808989  8.47191011],0
b4,1,0.563663,0.333402,[171 131] ; [31 28],[168.98614958 133.01385042] ; [33.01385042 25.98614958],0
u2,1,0.645485,0.21164,[40 23] ; [5 4],[39.375 23.625] ; [5.625 3.375],0
s3,1,0.656538,0.197757,[219  79] ; [45 14],[220.3697479  77.6302521] ; [43.6302521 15.3697479],0
p11,1,0.668958,0.182823,[249  53] ; [50  9],[250.13296399  51.86703601] ; [48.86703601 10.13296399],0
r2,1,0.670887,0.180567,[283  14] ; [56  2],[283.61408451  13.38591549] ; [55.38591549  2.61408451],0
b2,1,0.681735,0.168179,[ 90 113] ; [21 23],[ 91.22672065 111.77327935] ; [19.77327935 24.22672065],0
b3,1,0.681735,0.168179,[ 90 113] ; [21 23],[ 91.22672065 111.77327935] ; [19.77327935 24.22672065],0
a5,1,0.700702,0.147742,[247  55] ; [47 12],[245.9501385  56.0498615] ; [48.0498615 10.9501385],0
n2,1,0.749305,0.102116,[44 18] ; [12  4],[44.51282051 17.48717949] ; [11.48717949  4.51282051],0
v2,1,0.754235,0.098007,[180 111] ; [34 23],[178.94827586 112.05172414] ; [35.05172414 21.94827586],0
s4,1,0.819946,0.051808,[ 60 241] ; [11 48],[ 59.36388889 241.63611111] ; [11.63611111 47.36388889],0
v4,1,0.873805,0.025226,[291   9] ; [57  2],[290.80779944   9.19220056] ; [57.19220056  1.80779944],0
d1,1,0.891916,0.018464,[202 100] ; [40 19],[202.44875346  99.55124654] ; [39.55124654 19.44875346],0
a8,1,0.949432,0.004022,[ 51 224] ; [10 45],[ 50.83333333 224.16666667] ; [10.16666667 44.83333333],0
d5,1,0.952306,0.003577,[256  45] ; [50  9],[255.85  45.15] ; [50.15  8.85],0
r4,1,0.961601,0.002318,[281  21] ; [55  4],[281.08587258  20.91412742] ; [54.91412742  4.08587258],0
