Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,2e-06,22.528064,[33  8] ; [12 30],[22.22891566 18.77108434] ; [22.77108434 19.22891566],1
u2,1,0.466296,0.530739,[ 7 11] ; [ 8 20],[ 5.86956522 12.13043478] ; [ 9.13043478 18.86956522],0
n3,1,0.483578,0.490783,[11  1] ; [9 2],[10.43478261  1.56521739] ; [9.56521739 1.43478261],0
p12,1,0.491825,0.47253,[ 2 40] ; [ 1 46],[ 1.41573034 40.58426966] ; [ 1.58426966 45.41573034],0
n2,1,0.537094,0.380952,[11  1] ; [10  2],[10.5  1.5] ; [10.5  1.5],0
p11,1,0.561073,0.33785,[28 14] ; [34 13],[29.25842697 12.74157303] ; [32.74157303 14.25842697],0
p8,1,0.572143,0.319111,[18 24] ; [17 29],[16.70454545 25.29545455] ; [18.29545455 27.70454545],0
p2,1,0.579531,0.306993,[34  8] ; [35 11],[32.93181818  9.06818182] ; [36.06818182  9.93181818],0
v3,1,0.665344,0.187097,[14 28] ; [17 28],[14.96551724 27.03448276] ; [16.03448276 28.96551724],0
r1,1,0.687505,0.1618,[28 12] ; [31 16],[27.12643678 12.87356322] ; [31.87356322 15.12643678],0
s1,1,0.813451,0.055685,[ 3 38] ; [ 4 42],[ 3.29885057 37.70114943] ; [ 3.70114943 42.29885057],0
a7,1,0.816259,0.053991,[24 18] ; [28 19],[24.53932584 17.46067416] ; [27.46067416 19.53932584],0
p3,1,0.882823,0.021724,[18 24] ; [19 27],[17.65909091 24.34090909] ; [19.34090909 26.65909091],0
b5,1,0.939048,0.005847,[22 20] ; [25 22],[22.17977528 19.82022472] ; [24.82022472 22.17977528],0
s4,1,0.964146,0.002021,[10 32] ; [11 36],[ 9.91011236 32.08988764] ; [11.08988764 35.91011236],0
n5,1,0.964146,0.002021,[32 10] ; [36 11],[32.08988764  9.91011236] ; [35.91011236 11.08988764],0
