Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,44.981032,[203  58] ; [34 53],[177.75  83.25] ; [59.25 27.75],1
a5,1,0.065559,3.390855,[190  72] ; [54 33],[183.1747851  78.8252149] ; [60.8252149 26.1747851],0
u2,1,0.084057,2.984661,[58 39] ; [15 20],[53.64393939 43.35606061] ; [19.35606061 15.64393939],0
p5,1,0.08477,2.970999,[ 18 244] ; [11 75],[ 21.83333333 240.16666667] ; [ 7.16666667 78.83333333],0
n5,1,0.107404,2.592016,[183  78] ; [68 18],[188.7925072  72.2074928] ; [62.2074928 23.7925072],0
a8,1,0.118797,2.433107,[ 30 212] ; [ 5 76],[ 26.22291022 215.77708978] ; [ 8.77708978 72.22291022],0
s1,1,0.147349,2.099485,[  3 256] ; [ 3 82],[  4.51744186 254.48255814] ; [ 1.48255814 83.51744186],0
p4,1,0.183411,1.769764,[145 117] ; [40 45],[139.68299712 122.31700288] ; [45.31700288 39.68299712],0
p11,1,0.191545,1.70569,[226  36] ; [70 17],[222.21203438  39.78796562] ; [73.78796562 13.21203438],0
v3,1,0.205238,1.604703,[ 85 165] ; [22 61],[ 80.33033033 169.66966967] ; [26.66966967 56.33033033],0
p12,1,0.213347,1.54857,[ 19 243] ; [ 3 83],[ 16.56321839 245.43678161] ; [ 5.43678161 80.56321839],0
p6,1,0.213927,1.544648,[ 77 183] ; [19 65],[ 72.55813953 187.44186047] ; [23.44186047 60.55813953],0
n6,1,0.244977,1.351724,[221  40] ; [69 18],[217.5  43.5] ; [72.5 14.5],0
a1,1,0.250327,1.321475,[  8 254] ; [ 5 82],[  9.75931232 252.24068768] ; [ 3.24068768 83.75931232],0
v2,1,0.349204,0.876347,[135 109] ; [41 42],[131.32721713 112.67278287] ; [44.67278287 38.32721713],0
d2,1,0.368631,0.808273,[104 157] ; [39 47],[107.55907781 153.44092219] ; [35.44092219 50.55907781],0
p3,1,0.368868,0.807474,[115 147] ; [33 53],[111.42528736 150.57471264] ; [36.57471264 49.42528736],0
p8,1,0.436032,0.606703,[137 121] ; [42 45],[133.86086957 124.13913043] ; [45.13913043 41.86086957],0
s3,1,0.436142,0.606413,[106 151] ; [31 54],[102.9502924 154.0497076] ; [34.0497076 50.9502924],0
n3,1,0.479054,0.501015,[35 14] ; [19  5],[36.24657534 12.75342466] ; [17.75342466  6.24657534],0
b1,1,0.499026,0.457008,[ 86 176] ; [32 55],[ 88.58452722 173.41547278] ; [29.41547278 57.58452722],0
b3,1,0.512216,0.429537,[42 86] ; [19 31],[43.86516854 84.13483146] ; [17.13483146 32.86516854],0
b2,1,0.512216,0.429537,[42 86] ; [19 31],[43.86516854 84.13483146] ; [17.13483146 32.86516854],0
p7,1,0.532746,0.38915,[153 105] ; [46 37],[150.56304985 107.43695015] ; [48.43695015 34.56304985],0
v1,1,0.558209,0.342814,[128 123] ; [47 39],[130.34124629 120.65875371] ; [44.65875371 41.34124629],0
s6,1,0.620369,0.245349,[139 117] ; [43 41],[137.03529412 118.96470588] ; [44.96470588 39.03529412],0
a3,1,0.638248,0.22104,[164  98] ; [52 35],[162.15472779  99.84527221] ; [53.84527221 33.15472779],0
s8,1,0.661359,0.191877,[ 57 205] ; [17 70],[ 55.5530086 206.4469914] ; [18.4469914 68.5530086],0
b4,1,0.674446,0.176445,[159 103] ; [55 32],[160.65329513 101.34670487] ; [53.34670487 33.65329513],0
p9,1,0.678325,0.172017,[246  15] ; [80  6],[245.20461095  15.79538905] ; [80.79538905  5.20461095],0
n4,1,0.716911,0.131471,[189  73] ; [61 26],[187.67908309  74.32091691] ; [62.32091691 24.67908309],0
a4,1,0.772017,0.083948,[107 155] ; [34 53],[105.85100287 156.14899713] ; [35.14899713 51.85100287],0
s4,1,0.810393,0.057561,[ 38 218] ; [12 75],[ 37.31778426 218.68221574] ; [12.68221574 74.31778426],0
n2,1,0.888653,0.019603,[36 13] ; [18  6],[36.24657534 12.75342466] ; [17.75342466  6.24657534],0
n1,1,0.899378,0.015989,[15 34] ; [ 7 17],[14.76712329 34.23287671] ; [ 7.23287671 16.76712329],0
p1,1,0.907898,0.013384,[ 20 241] ; [ 7 80],[ 20.25 240.75] ; [ 6.75 80.25],0
