Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,26.787347,[ 22 288] ; [20 50],[ 34.26315789 275.73684211] ; [ 7.73684211 62.26315789],1
b2,1,0.195678,1.674342,[ 76 114] ; [26 26],[ 80.08264463 109.91735537] ; [21.91735537 30.08264463],0
s4,1,0.233263,1.420851,[ 61 249] ; [ 9 58],[ 57.5596817 252.4403183] ; [12.4403183 54.5596817],0
s3,1,0.397785,0.715012,[184 127] ; [44 24],[187.09234828 123.90765172] ; [40.90765172 27.09234828],0
r4,1,0.406426,0.68923,[287  26] ; [62  8],[285.21409922  27.78590078] ; [63.78590078  6.21409922],0
a5,1,0.450388,0.569675,[258  55] ; [55 15],[255.79373368  57.20626632] ; [57.20626632 12.79373368],0
s2,1,0.492896,0.470198,[178 133] ; [42 26],[180.52770449 130.47229551] ; [39.47229551 28.52770449],0
u1,1,0.526801,0.400558,[ 78 235] ; [20 50],[ 80.08877285 232.91122715] ; [17.91122715 52.08877285],0
a4,1,0.612135,0.257077,[162 150] ; [34 36],[160.08376963 151.91623037] ; [35.91623037 34.08376963],0
r3,1,0.623603,0.240837,[298  14] ; [64  4],[297.22105263  14.77894737] ; [64.77894737  3.22105263],0
n1,1,0.647265,0.209366,[22 29] ; [7 7],[22.75384615 28.24615385] ; [6.24615385 7.75384615],0
d2,1,0.705022,0.1433,[175 137] ; [41 29],[176.41884817 135.58115183] ; [39.58115183 30.41884817],0
n2,1,0.754662,0.097655,[38 13] ; [11  3],[38.44615385 12.55384615] ; [10.55384615  3.44615385],0
r1,1,0.76214,0.09161,[258  54] ; [56 13],[257.13385827  54.86614173] ; [56.86614173 12.13385827],0
d3,1,0.776223,0.080795,[241  72] ; [55 15],[241.90078329  71.09921671] ; [54.09921671 15.90078329],0
d5,1,0.792849,0.068965,[283  30] ; [64  6],[283.57963446  29.42036554] ; [63.42036554  6.57963446],0
b1,1,0.813139,0.055875,[139 174] ; [30 40],[138.11227154 174.88772846] ; [30.88772846 39.11227154],0
a8,1,0.829632,0.0463,[ 37 242] ; [ 9 54],[ 37.52631579 241.47368421] ; [ 8.47368421 54.52631579],0
d1,1,0.847653,0.036908,[229  84] ; [52 18],[229.64229765  83.35770235] ; [51.35770235 18.64229765],0
b4,1,0.895471,0.017262,[186 127] ; [41 29],[185.51174935 127.48825065] ; [41.48825065 28.51174935],0
a6,1,0.914074,0.011643,[216  96] ; [48 22],[215.62303665  96.37696335] ; [48.37696335 21.62303665],0
v4,1,0.923288,0.009272,[300  13] ; [65  3],[299.85564304  13.14435696] ; [65.14435696  2.85564304],0
a7,1,0.943124,0.00509,[226  86] ; [51 19],[226.2408377  85.7591623] ; [50.7591623 19.2408377],0
v2,1,0.952242,0.003587,[190 115] ; [42 25],[190.21505376 114.78494624] ; [41.78494624 25.21505376],0
