Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.938495,[383 207] ; [101  13],[405.625 184.375] ; [78.375 35.625],1
a1,1,0.329823,0.949592,[ 27 572] ; [  3 115],[ 25.06276151 573.93723849] ; [  4.93723849 113.06276151],0
a3,1,0.352428,0.864696,[429 166] ; [90 28],[433.10659187 161.89340813] ; [85.89340813 32.10659187],0
u1,1,0.382342,0.763159,[116 483] ; [27 91],[119.46582985 479.53417015] ; [23.53417015 94.46582985],0
d4,1,0.397443,0.716048,[501  92] ; [96 22],[497.91983122  95.08016878] ; [99.08016878 18.91983122],0
a7,1,0.408074,0.684404,[446 150] ; [84 34],[442.40896359 153.59103641] ; [87.59103641 30.40896359],0
p3,1,0.449511,0.571883,[294 299] ; [63 55],[297.75105485 295.24894515] ; [59.24894515 58.75105485],0
b5,1,0.488212,0.480465,[350 249] ; [73 45],[353.38493724 245.61506276] ; [69.61506276 48.38493724],0
n1,1,0.502588,0.449467,[54 79] ; [ 8 16],[52.52229299 80.47770701] ; [ 9.47770701 14.52229299],0
b1,1,0.543514,0.369065,[231 368] ; [42 76],[228.07112971 370.92887029] ; [44.92887029 73.07112971],0
p7,1,0.605836,0.266284,[368 211] ; [76 39],[370.42651297 208.57348703] ; [73.57348703 41.42651297],0
p5,1,0.671045,0.180382,[ 68 522] ; [ 12 106],[ 66.66666667 523.33333333] ; [ 13.33333333 104.66666667],0
a2,1,0.683815,0.165863,[158 441] ; [29 89],[156.22454672 442.77545328] ; [30.77545328 87.22454672],0
a4,1,0.727765,0.121174,[277 318] ; [57 61],[278.72370266 316.27629734] ; [55.27629734 62.72370266],0
d2,1,0.750253,0.101319,[302 293] ; [58 60],[300.42075736 294.57924264] ; [59.57924264 58.42075736],0
p8,1,0.79052,0.070562,[311 275] ; [60 56],[309.6951567 276.3048433] ; [61.3048433 54.6951567],0
n2,1,0.791188,0.070102,[97 37] ; [18  6],[97.53164557 36.46835443] ; [17.46835443  6.53164557],0
v4,1,0.79178,0.069696,[579  18] ; [114   3],[579.44117647  17.55882353] ; [113.55882353   3.44117647],0
d1,1,0.820701,0.051367,[369 230] ; [74 44],[370.09344491 228.90655509] ; [72.90655509 45.09344491],0
p12,1,0.829179,0.04655,[ 49 542] ; [  9 108],[ 48.41525424 542.58474576] ; [  9.58474576 107.41525424],0
a5,1,0.839842,0.040843,[456 142] ; [91 27],[456.85195531 141.14804469] ; [90.14804469 27.85195531],0
a6,1,0.840224,0.040645,[419 176] ; [82 36],[418.085554 176.914446] ; [82.914446 35.085554],0
u3,1,0.856406,0.032743,[105  63] ; [18 10],[105.42857143  62.57142857] ; [17.57142857 10.42857143],0
s1,1,0.883402,0.021509,[ 22 568] ; [  4 112],[ 21.72804533 568.27195467] ; [  4.27195467 111.72804533],0
r4,1,0.902291,0.015072,[580  19] ; [114   4],[579.78521618  19.21478382] ; [114.21478382   3.78521618],0
p1,1,0.917552,0.010716,[ 52 541] ; [ 10 108],[ 51.71026723 541.28973277] ; [ 10.28973277 107.71026723],0
r3,1,0.957209,0.002879,[577  20] ; [112   4],[576.90462833  20.09537167] ; [112.09537167   3.90462833],0
d5,1,0.967719,0.001638,[489 107] ; [97 21],[489.15406162 106.84593838] ; [96.84593838 21.15406162],0
b4,1,0.99295,7.8e-05,[350 249] ; [69 49],[350.0432357 248.9567643] ; [68.9567643 49.0432357],0
