Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,31.484981,[20 33] ; [73 14],[35.20714286 17.79285714] ; [57.79285714 29.20714286],1
d3,1,0.179935,1.798159,[24 29] ; [49 37],[27.83453237 25.16546763] ; [45.16546763 40.83453237],0
s5,1,0.181704,1.78363,[ 7 44] ; [19 63],[ 9.96992481 41.03007519] ; [16.03007519 65.96992481],0
p11,1,0.191927,1.702763,[22 31] ; [46 41],[25.74285714 27.25714286] ; [42.25714286 44.74285714],0
d1,1,0.207565,1.588331,[21 32] ; [44 43],[24.60714286 28.39285714] ; [40.39285714 46.60714286],0
a1,1,0.212061,1.557298,[ 7 46] ; [ 6 81],[ 4.92142857 48.07857143] ; [ 8.07857143 78.92142857],0
n1,1,0.223533,1.481545,[ 8 14] ; [20 18],[10.26666667 11.73333333] ; [17.73333333 20.26666667],0
n3,1,0.230493,1.43782,[10 12] ; [21 13],[12.17857143  9.82142857] ; [18.82142857 15.17857143],0
s1,1,0.240542,1.377414,[ 3 50] ; [10 76],[ 4.95683453 48.04316547] ; [ 8.04316547 77.95683453],0
p10,1,0.241441,1.372163,[22 29] ; [46 40],[25.31386861 25.68613139] ; [42.68613139 43.31386861],0
b1,1,0.25614,1.2895,[24 29] ; [48 39],[27.25714286 25.74285714] ; [44.74285714 42.25714286],0
n4,1,0.299103,1.078187,[32 21] ; [60 27],[34.82857143 18.17142857] ; [57.17142857 29.82857143],0
u1,1,0.344324,0.894267,[ 4 49] ; [11 76],[ 5.67857143 47.32142857] ; [ 9.32142857 77.67857143],0
d2,1,0.36633,0.816076,[26 25] ; [37 49],[23.45255474 27.54744526] ; [39.54744526 46.45255474],0
a5,1,0.390453,0.737529,[29 24] ; [54 33],[31.42142857 21.57857143] ; [51.57857143 35.42142857],0
p5,1,0.395288,0.722615,[ 1 52] ; [ 4 82],[ 1.90647482 51.09352518] ; [ 3.09352518 82.90647482],0
a8,1,0.432101,0.617169,[ 4 48] ; [10 74],[ 5.35294118 46.64705882] ; [ 8.64705882 75.35294118],0
n2,1,0.465285,0.533151,[13  9] ; [26 12],[14.3  7.7] ; [24.7 13.3],0
a3,1,0.512879,0.428188,[32 21] ; [56 29],[33.79710145 19.20289855] ; [54.20289855 30.79710145],0
p9,1,0.528049,0.398144,[23 24] ; [47 39],[24.73684211 22.26315789] ; [45.26315789 40.73684211],0
n6,1,0.5399,0.375724,[32 21] ; [57 30],[33.69285714 19.30714286] ; [55.30714286 31.69285714],0
u4,1,0.590648,0.289334,[ 1 52] ; [ 3 84],[ 1.51428571 51.48571429] ; [ 2.48571429 84.51428571],0
p12,1,0.593149,0.285453,[ 2 51] ; [ 5 81],[ 2.66906475 50.33093525] ; [ 4.33093525 81.66906475],0
d5,1,0.630354,0.231582,[33 20] ; [57 29],[34.31654676 18.68345324] ; [55.68345324 30.31654676],0
s4,1,0.682419,0.167416,[ 9 44] ; [17 69],[ 9.91366906 43.08633094] ; [16.08633094 69.91366906],0
p3,1,0.743956,0.10668,[ 9 43] ; [17 70],[ 9.72661871 42.27338129] ; [16.27338129 70.72661871],0
a6,1,0.794447,0.067882,[32 21] ; [50 36],[31.26618705 21.73381295] ; [50.73381295 35.26618705],0
p6,1,0.879463,0.022998,[ 6 45] ; [11 76],[ 6.2826087 44.7173913] ; [10.7173913 76.2826087],0
b5,1,0.905698,0.014034,[31 22] ; [50 37],[30.66428571 22.33571429] ; [50.33571429 36.66428571],0
b4,1,0.905698,0.014034,[31 22] ; [50 37],[30.66428571 22.33571429] ; [50.33571429 36.66428571],0
n5,1,0.911448,0.012368,[34 19] ; [55 32],[33.69285714 19.30714286] ; [55.30714286 31.69285714],0
p8,1,0.980534,0.000595,[ 8 45] ; [13 74],[ 7.95 45.05] ; [13.05 73.95],0
