Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.090235,[10 28] ; [36  7],[21.58024691 16.41975309] ; [24.41975309 18.58024691],1
n6,1,0.264608,1.244488,[30  9] ; [38  6],[31.95180723  7.04819277] ; [36.04819277  7.95180723],0
a3,1,0.310871,1.026971,[25 14] ; [32 11],[27.1097561 11.8902439] ; [29.8902439 13.1097561],0
a7,1,0.374883,0.787414,[28 10] ; [36  8],[29.65853659  8.34146341] ; [34.34146341  9.65853659],0
s4,1,0.379342,0.772833,[ 6 33] ; [ 4 40],[ 4.69879518 34.30120482] ; [ 5.30120482 38.69879518],0
a6,1,0.397827,0.714885,[25 14] ; [32 12],[26.78313253 12.21686747] ; [30.21686747 13.78313253],0
n3,1,0.530801,0.392857,[12  2] ; [6 2],[11.45454545  2.54545455] ; [6.54545455 1.45454545],0
n1,1,0.603848,0.269231,[5 8] ; [4 4],[5.57142857 7.42857143] ; [3.42857143 4.57142857],0
a4,1,0.630377,0.23155,[18 21] ; [18 26],[16.91566265 22.08433735] ; [19.08433735 24.91566265],0
p1,1,0.636845,0.222892,[ 4 35] ; [ 6 38],[ 4.69879518 34.30120482] ; [ 5.30120482 38.69879518],0
b5,1,0.663183,0.18968,[23 16] ; [28 16],[23.96385542 15.03614458] ; [27.03614458 16.96385542],0
u3,1,0.670896,0.180556,[7 7] ; [5 7],[6.46153846 7.53846154] ; [5.53846154 6.46153846],0
s7,1,0.78047,0.077677,[16 22] ; [16 25],[15.39240506 22.60759494] ; [16.60759494 24.39240506],0
a2,1,0.806978,0.059696,[ 8 31] ; [10 34],[ 8.45783133 30.54216867] ; [ 9.54216867 34.45783133],0
r2,1,0.851918,0.034846,[35  3] ; [41  3],[35.2195122  2.7804878] ; [40.7804878  3.2195122],0
n2,1,0.856417,0.032738,[10  4] ; [6 2],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
r3,1,0.85749,0.032246,[35  4] ; [40  4],[35.24096386  3.75903614] ; [39.75903614  4.24096386],0
b2,1,0.889816,0.019193,[13  9] ; [16 12],[12.76  9.24] ; [16.24 11.76],0
b3,1,0.889816,0.019193,[13  9] ; [16 12],[12.76  9.24] ; [16.24 11.76],0
s3,1,0.893067,0.01807,[11 28] ; [13 31],[11.27710843 27.72289157] ; [12.72289157 31.27710843],0
s1,1,0.901143,0.01543,[ 1 36] ; [ 1 43],[ 0.91358025 36.08641975] ; [ 1.08641975 42.91358025],0
a1,1,0.931152,0.007464,[ 1 38] ; [ 1 43],[ 0.93975904 38.06024096] ; [ 1.06024096 42.93975904],0
s2,1,0.946546,0.004495,[10 29] ; [11 33],[ 9.86746988 29.13253012] ; [11.13253012 32.86746988],0
d2,1,0.970145,0.001401,[17 22] ; [19 25],[16.91566265 22.08433735] ; [19.08433735 24.91566265],0
