Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,193.11825,[  7 131] ; [418 180],[79.6875 58.3125] ; [345.3125 252.6875],1
p10,1,0.015338,5.877216,[94 39] ; [475 117],[104.38206897  28.61793103] ; [464.61793103 127.38206897],0
s8,1,0.017672,5.628425,[45 92] ; [261 333],[57.34883721 79.65116279] ; [248.65116279 345.34883721],0
s7,1,0.019146,5.488159,[47 82] ; [273 298],[58.97142857 70.02857143] ; [261.02857143 309.97142857],0
p11,1,0.028936,4.771422,[97 41] ; [472 126],[106.6875  31.3125] ; [462.3125 135.6875],0
n6,1,0.036559,4.370834,[105  33] ; [496  97],[113.45827633  24.54172367] ; [487.54172367 105.45827633],0
v1,1,0.040854,4.18206,[62 72] ; [325 255],[72.6302521 61.3697479] ; [314.3697479 265.6302521],0
a6,1,0.045448,4.001928,[84 54] ; [416 181],[93.87755102 44.12244898] ; [406.12244898 190.87755102],0
b4,1,0.058923,3.567435,[70 68] ; [356 242],[79.875 58.125] ; [346.125 251.875],0
s1,1,0.0597,3.545707,[  8 127] ; [ 16 574],[  4.46896552 130.53103448] ; [ 19.53103448 570.46896552],0
p4,1,0.06797,3.33138,[69 69] ; [346 245],[78.55967078 59.44032922] ; [336.44032922 254.55967078],0
n4,1,0.068772,3.312092,[99 38] ; [474 123],[106.94959128  30.05040872] ; [466.05040872 130.94959128],0
u3,1,0.077809,3.110084,[31 34] ; [91 59],[36.88372093 28.11627907] ; [85.11627907 64.88372093],0
p8,1,0.080977,3.045176,[59 75] ; [308 280],[68.11357341 65.88642659] ; [298.88642659 289.11357341],0
s3,1,0.083964,2.986449,[62 73] ; [319 270],[71.04281768 63.95718232] ; [309.95718232 279.04281768],0
v4,1,0.100548,2.696832,[127  10] ; [572  24],[130.64529332   6.35470668] ; [568.35470668  27.64529332],0
p7,1,0.111656,2.530623,[74 60] ; [364 217],[82.08671329 51.91328671] ; [355.91328671 225.08671329],0
b2,1,0.136771,2.213918,[28 56] ; [156 214],[34.04405286 49.95594714] ; [149.95594714 220.04405286],0
b3,1,0.136771,2.213918,[28 56] ; [156 214],[34.04405286 49.95594714] ; [149.95594714 220.04405286],0
n3,1,0.140474,2.17276,[30  8] ; [87 44],[26.30769231 11.69230769] ; [90.69230769 40.30769231],0
u4,1,0.146478,2.108548,[  1 137] ; [ 17 581],[  3.375 134.625] ; [ 14.625 583.375],0
p3,1,0.215452,1.534408,[60 77] ; [295 299],[66.53214774 70.46785226] ; [288.46785226 305.53214774],0
v3,1,0.249625,1.325399,[49 85] ; [239 330],[54.89615932 79.10384068] ; [233.10384068 335.89615932],0
p12,1,0.275772,1.187807,[  7 130] ; [ 46 544],[  9.98762036 127.01237964] ; [ 43.01237964 546.98762036],0
p6,1,0.37674,0.781314,[42 94] ; [204 381],[46.40221914 89.59778086] ; [199.59778086 385.40221914],0
b5,1,0.380813,0.768074,[77 61] ; [358 240],[81.5625 56.4375] ; [353.4375 244.5625],0
n1,1,0.493805,0.468225,[18 21] ; [52 78],[16.15384615 22.84615385] ; [53.84615385 76.15384615],0
b1,1,0.513176,0.427585,[57 81] ; [229 369],[53.625 84.375] ; [232.375 365.625],0
a8,1,0.513252,0.427432,[ 16 111] ; [ 81 464],[ 18.33184524 108.66815476] ; [ 78.66815476 466.33184524],0
a1,1,0.532062,0.390451,[  6 132] ; [ 34 564],[  7.5 130.5] ; [ 32.5 565.5],0
n2,1,0.639862,0.218923,[30 10] ; [94 38],[28.8372093 11.1627907] ; [95.1627907 36.8372093],0
p5,1,0.722919,0.125713,[ 14 122] ; [ 67 523],[ 15.17355372 120.82644628] ; [ 65.82644628 524.17355372],0
n5,1,0.983833,0.000411,[102  35] ; [442 151],[102.09315068  34.90684932] ; [441.90684932 151.09315068],0
