Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002279,9.309766,[25  7] ; [14 20],[18.90909091 13.09090909] ; [20.09090909 13.90909091],0
p5,1,0.198911,1.650353,[ 5 27] ; [ 2 32],[ 3.39393939 28.60606061] ; [ 3.60606061 30.39393939],0
d3,1,0.248213,1.333333,[26  6] ; [22 10],[24.  8.] ; [24.  8.],0
d1,1,0.266091,1.236788,[23  9] ; [20 14],[20.84848485 11.15151515] ; [22.15151515 11.84848485],0
d4,1,0.281416,1.16024,[27  5] ; [25  9],[25.21212121  6.78787879] ; [26.78787879  7.21212121],0
u1,1,0.330775,0.945862,[11 21] ; [ 8 26],[ 9.21212121 22.78787879] ; [ 9.78787879 24.21212121],0
n2,1,0.342104,0.902531,[5 1] ; [8 5],[4.10526316 1.89473684] ; [8.89473684 4.10526316],0
b5,1,0.36311,0.82711,[24  8] ; [22 12],[22.3030303  9.6969697] ; [23.6969697 10.3030303],0
p10,1,0.36311,0.82711,[24  8] ; [22 12],[22.3030303  9.6969697] ; [23.6969697 10.3030303],0
s2,1,0.402131,0.701943,[22 10] ; [20 14],[20.36363636 11.63636364] ; [21.63636364 12.36363636],0
p9,1,0.454455,0.559516,[26  6] ; [25  9],[24.72727273  7.27272727] ; [26.27272727  7.72727273],0
p3,1,0.482284,0.493693,[18 14] ; [22 12],[19.39393939 12.60606061] ; [20.60606061 13.39393939],0
a1,1,0.518957,0.415966,[ 2 30] ; [ 1 33],[ 1.45454545 30.54545455] ; [ 1.54545455 32.45454545],0
u4,1,0.518957,0.415966,[ 2 30] ; [ 1 33],[ 1.45454545 30.54545455] ; [ 1.54545455 32.45454545],0
p1,1,0.537661,0.379892,[ 3 28] ; [ 5 29],[ 3.81538462 27.18461538] ; [ 4.18461538 29.81538462],0
a3,1,0.562183,0.335938,[23  8] ; [23 11],[21.93846154  9.06153846] ; [24.06153846  9.93846154],0
n5,1,0.562183,0.335938,[23  8] ; [23 11],[21.93846154  9.06153846] ; [24.06153846  9.93846154],0
u3,1,0.581989,0.30303,[6 3] ; [6 5],[5.4 3.6] ; [6.6 4.4],0
p2,1,0.63502,0.225315,[26  6] ; [26  8],[25.21212121  6.78787879] ; [26.78787879  7.21212121],0
n4,1,0.663276,0.189568,[25  7] ; [25  9],[24.24242424  7.75757576] ; [25.75757576  8.24242424],0
n6,1,0.682597,0.167217,[25  6] ; [26  8],[24.32307692  6.67692308] ; [26.67692308  7.32307692],0
s1,1,0.692931,0.155931,[ 2 30] ; [ 3 31],[ 2.42424242 29.57575758] ; [ 2.57575758 31.42424242],0
s5,1,0.728497,0.120496,[13 15] ; [13 18],[12.33898305 15.66101695] ; [13.66101695 17.33898305],0
p4,1,0.744561,0.106158,[21 11] ; [21 13],[20.36363636 11.63636364] ; [21.63636364 12.36363636],0
s3,1,0.774169,0.082327,[19 13] ; [19 15],[18.42424242 13.57575758] ; [19.57575758 14.42424242],0
b2,1,0.84519,0.038126,[ 7 10] ; [ 8 10],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
b3,1,0.84519,0.038126,[ 7 10] ; [ 8 10],[7.28571429 9.71428571] ; [ 7.71428571 10.28571429],0
d2,1,0.861742,0.030331,[21 11] ; [23 11],[21.33333333 10.66666667] ; [22.66666667 11.33333333],0
n1,1,0.875975,0.024359,[3 3] ; [7 6],[3.15789474 2.84210526] ; [6.84210526 6.15789474],0
v4,1,0.937919,0.006066,[29  3] ; [31  3],[29.09090909  2.90909091] ; [30.90909091  3.09090909],0
p7,1,0.951475,0.003703,[23  8] ; [25  9],[22.89230769  8.10769231] ; [25.10769231  8.89230769],0
p8,1,0.988068,0.000224,[15 17] ; [16 18],[15.03030303 16.96969697] ; [15.96969697 18.03030303],0
b1,1,0.988068,0.000224,[17 15] ; [18 16],[16.96969697 15.03030303] ; [18.03030303 15.96969697],0
