Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000117,14.846036,[26 20] ; [43  4],[34.12903226 11.87096774] ; [34.87096774 12.12903226],1
u3,1,0.220597,1.500487,[ 6 10] ; [10  7],[7.75757576 8.24242424] ; [8.24242424 8.75757576],0
u2,1,0.226942,1.459926,[7 9] ; [11  6],[8.72727273 7.27272727] ; [9.27272727 7.72727273],0
v1,1,0.238182,1.391322,[16 30] ; [22 25],[18.79569892 27.20430108] ; [19.20430108 27.79569892],0
a4,1,0.25277,1.307931,[21 25] ; [16 31],[18.30107527 27.69892473] ; [18.69892473 28.30107527],0
s6,1,0.281937,1.157731,[11 35] ; [16 31],[13.35483871 32.64516129] ; [13.64516129 33.35483871],0
s5,1,0.296309,1.090732,[ 7 37] ; [ 4 42],[ 5.37777778 38.62222222] ; [ 5.62222222 40.37777778],0
s1,1,0.296361,1.090497,[ 3 43] ; [ 1 46],[ 1.97849462 44.02150538] ; [ 2.02150538 44.97849462],0
b4,1,0.345275,0.890746,[27 19] ; [23 24],[24.7311828 21.2688172] ; [25.2688172 21.7311828],0
p6,1,0.417915,0.656172,[ 7 37] ; [10 34],[ 8.5 35.5] ; [ 8.5 35.5],0
s2,1,0.440416,0.595198,[ 5 41] ; [ 3 44],[ 3.95698925 42.04301075] ; [ 4.04301075 42.95698925],0
s7,1,0.451103,0.56788,[ 6 36] ; [ 9 35],[ 7.3255814 34.6744186] ; [ 7.6744186 36.3255814],0
n4,1,0.469717,0.522641,[22 24] ; [26 21],[23.74193548 22.25806452] ; [24.25806452 22.74193548],0
a5,1,0.471583,0.518265,[26 20] ; [30 17],[27.69892473 18.30107527] ; [28.30107527 18.69892473],0
d2,1,0.472393,0.516373,[21 25] ; [18 29],[19.29032258 26.70967742] ; [19.70967742 27.29032258],0
b2,1,0.48762,0.481773,[10 17] ; [ 7 18],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
b3,1,0.48762,0.481773,[10 17] ; [ 7 18],[ 8.82692308 18.17307692] ; [ 8.17307692 16.82692308],0
n5,1,0.549479,0.35825,[20 25] ; [18 29],[18.58695652 26.41304348] ; [19.41304348 27.58695652],0
a6,1,0.566438,0.328679,[31 15] ; [29 18],[29.67741935 16.32258065] ; [30.32258065 16.67741935],0
d4,1,0.610487,0.259467,[28 18] ; [31 16],[29.1827957 16.8172043] ; [29.8172043 17.1827957],0
b1,1,0.610747,0.259089,[25 21] ; [28 19],[26.21505376 19.78494624] ; [26.78494624 20.21505376],0
v3,1,0.635004,0.225336,[10 32] ; [13 33],[10.97727273 31.02272727] ; [12.02272727 33.97727273],0
p1,1,0.694157,0.154622,[ 3 43] ; [ 4 42],[ 3.5 42.5] ; [ 3.5 42.5],0
r2,1,0.71585,0.132504,[35 10] ; [38  9],[35.70652174  9.29347826] ; [37.29347826  9.70652174],0
d5,1,0.764331,0.089879,[34 12] ; [36 11],[34.62365591 11.37634409] ; [35.37634409 11.62365591],0
a3,1,0.775194,0.08156,[30 15] ; [30 17],[29.34782609 15.65217391] ; [30.65217391 16.34782609],0
d1,1,0.898483,0.016276,[18 28] ; [19 28],[18.30107527 27.69892473] ; [18.69892473 28.30107527],0
a7,1,0.942952,0.005121,[31 15] ; [32 15],[31.16129032 14.83870968] ; [31.83870968 15.16129032],0
a8,1,0.972782,0.001164,[ 4 40] ; [ 4 39],[ 4.04597701 39.95402299] ; [ 3.95402299 39.04597701],0
s4,1,0.97462,0.001012,[ 4 42] ; [ 4 43],[ 3.95698925 42.04301075] ; [ 4.04301075 42.95698925],0
u1,1,0.97462,0.001012,[ 4 42] ; [ 4 43],[ 3.95698925 42.04301075] ; [ 4.04301075 42.95698925],0
d3,1,0.981806,0.00052,[25 20] ; [26 21],[24.94565217 20.05434783] ; [26.05434783 20.94565217],0
