Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1.3e-05,19.002166,[55 21] ; [13 29],[43.79661017 32.20338983] ; [24.20338983 17.79661017],1
s5,1,0.241746,1.370384,[13 61] ; [11 30],[15.44347826 58.55652174] ; [ 8.55652174 32.44347826],0
u2,1,0.247349,1.338213,[13 14] ; [ 7 15],[11.02040816 15.97959184] ; [ 8.97959184 13.02040816],0
p6,1,0.366543,0.815352,[18 56] ; [ 7 34],[16.08695652 57.91304348] ; [ 8.91304348 32.08695652],0
s7,1,0.376161,0.78321,[27 45] ; [12 29],[24.84955752 47.15044248] ; [14.15044248 26.84955752],0
v3,1,0.409936,0.678987,[28 48] ; [12 29],[25.98290598 50.01709402] ; [14.01709402 26.98290598],0
s2,1,0.41265,0.671154,[25 49] ; [17 24],[27.02608696 46.97391304] ; [14.97391304 26.02608696],0
n4,1,0.420303,0.649467,[56 20] ; [28 14],[54.10169492 21.89830508] ; [29.89830508 12.10169492],0
s4,1,0.447576,0.576784,[13 61] ; [ 5 36],[11.5826087 62.4173913] ; [ 6.4173913 34.5826087],0
p5,1,0.449333,0.572335,[ 3 73] ; [ 3 39],[ 3.86440678 72.13559322] ; [ 2.13559322 39.86440678],0
p3,1,0.499449,0.456107,[26 49] ; [12 30],[24.35897436 50.64102564] ; [13.64102564 28.35897436],0
a4,1,0.521111,0.411694,[24 52] ; [15 25],[25.55172414 50.44827586] ; [13.44827586 26.55172414],0
d2,1,0.528744,0.396806,[38 38] ; [18 23],[36.37606838 39.62393162] ; [19.62393162 21.37606838],0
a5,1,0.660694,0.192681,[43 33] ; [22 20],[41.86440678 34.13559322] ; [23.13559322 18.86440678],0
a1,1,0.689111,0.160049,[ 5 71] ; [ 2 40],[ 4.50847458 71.49152542] ; [ 2.49152542 39.50847458],0
b4,1,0.697177,0.151426,[48 28] ; [25 17],[47.01694915 28.98305085] ; [25.98305085 16.01694915],0
s8,1,0.788956,0.071646,[20 55] ; [10 31],[19.39655172 55.60344828] ; [10.60344828 30.39655172],0
p7,1,0.812473,0.056281,[36 38] ; [19 22],[35.39130435 38.60869565] ; [19.60869565 21.39130435],0
s3,1,0.817801,0.053072,[32 43] ; [17 25],[31.41025641 43.58974359] ; [17.58974359 24.41025641],0
a8,1,0.825079,0.048849,[ 6 61] ; [ 4 35],[ 6.32075472 60.67924528] ; [ 3.67924528 35.32075472],0
p1,1,0.882873,0.021706,[ 6 70] ; [ 3 39],[ 5.79661017 70.20338983] ; [ 3.20338983 38.79661017],0
p11,1,0.9582,0.002747,[42 34] ; [23 19],[41.86440678 34.13559322] ; [23.13559322 18.86440678],0
n5,1,0.961322,0.002352,[51 25] ; [28 14],[50.88135593 25.11864407] ; [28.11864407 13.88135593],0
