Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,68.665344,[ 35 597] ; [27 55],[ 54.87955182 577.12044818] ; [ 7.12044818 74.87955182],1
r3,1,0.109327,2.563925,[616  18] ; [76  5],[613.60559441  20.39440559] ; [78.39440559  2.60559441],0
b2,1,0.144396,2.13047,[135 236] ; [29 34],[140.19354839 230.80645161] ; [23.80645161 39.19354839],0
b3,1,0.144396,2.13047,[135 236] ; [29 34],[140.19354839 230.80645161] ; [23.80645161 39.19354839],0
d2,1,0.157436,1.998686,[315 319] ; [47 34],[320.99020979 313.00979021] ; [41.00979021 39.99020979],0
n2,1,0.217035,1.523867,[102  40] ; [13  2],[104.01273885  37.98726115] ; [10.98726115  4.01273885],0
p2,1,0.217084,1.523542,[523 112] ; [72 10],[526.9525802 108.0474198] ; [68.0474198 13.9525802],0
n3,1,0.244024,1.357194,[103  36] ; [9 6],[101.09090909  37.90909091] ; [10.90909091  4.09090909],0
a6,1,0.271512,1.209094,[453 182] ; [53 28],[448.75698324 186.24301676] ; [57.24301676 23.75698324],0
a2,1,0.328944,0.953051,[172 465] ; [18 64],[168.3310153 468.6689847] ; [21.6689847 60.3310153],0
v4,1,0.336065,0.925385,[615  20] ; [80  1],[616.37569832  18.62430168] ; [78.62430168  2.37569832],0
b1,1,0.364842,0.821158,[239 398] ; [35 47],[242.75104312 394.24895688] ; [31.24895688 50.75104312],0
a5,1,0.365001,0.820614,[484 153] ; [66 16],[487.27399166 149.72600834] ; [62.72600834 19.27399166],0
a8,1,0.387689,0.746178,[ 79 492] ; [13 61],[ 81.44496124 489.55503876] ; [10.55503876 63.44496124],0
d1,1,0.448531,0.574362,[392 245] ; [54 28],[395.1349096 241.8650904] ; [50.8650904 31.1349096],0
u1,1,0.515563,0.42276,[128 509] ; [19 63],[130.23504868 506.76495132] ; [16.76495132 65.23504868],0
u2,1,0.554859,0.348684,[104  75] ; [7 7],[102.94818653  76.05181347] ; [8.05181347 5.94818653],0
d5,1,0.614056,0.25431,[524 111] ; [65 16],[522.36731844 112.63268156] ; [66.63268156 14.36731844],0
s4,1,0.671045,0.180382,[106 522] ; [12 68],[104.66666667 523.33333333] ; [13.33333333 66.66666667],0
u3,1,0.67506,0.17574,[113  67] ; [8 6],[112.26804124  67.73195876] ; [8.73195876 5.26804124],0
d4,1,0.730981,0.118212,[533 100] ; [67 14],[531.93277311 101.06722689] ; [68.06722689 12.93277311],0
r4,1,0.738038,0.111859,[618  19] ; [79  3],[617.50904033  19.49095967] ; [79.49095967  2.50904033],0
b4,1,0.772665,0.083458,[370 267] ; [49 33],[371.21418637 265.78581363] ; [47.78581363 34.21418637],0
d3,1,0.779941,0.078062,[457 179] ; [57 24],[455.93305439 180.06694561] ; [58.06694561 22.93305439],0
v2,1,0.935301,0.00659,[360 250] ; [47 32],[360.33381713 249.66618287] ; [46.66618287 32.33381713],0
a7,1,0.935442,0.006561,[475 160] ; [61 21],[474.70013947 160.29986053] ; [61.29986053 20.70013947],0
a4,1,0.945554,0.004664,[299 335] ; [39 43],[299.29050279 334.70949721] ; [38.70949721 43.29050279],0
