Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,43.322038,[230  52] ; [20 32],[211.07784431  70.92215569] ; [38.92215569 13.07784431],1
n1,1,0.316191,1.004639,[27 35] ; [2 6],[25.68571429 36.31428571] ; [3.31428571 4.68571429],0
a6,1,0.327195,0.959968,[193  91] ; [33 21],[189.89349112  94.10650888] ; [36.10650888 17.89349112],0
p12,1,0.363475,0.82585,[ 33 251] ; [ 4 50],[ 31.0887574 252.9112426] ; [ 5.9112426 48.0887574],0
p9,1,0.39121,0.735176,[261  22] ; [47  6],[259.41666667  23.58333333] ; [48.58333333  4.41666667],0
u1,1,0.392531,0.731088,[ 68 217] ; [10 44],[ 65.57522124 219.42477876] ; [12.42477876 41.57522124],0
b1,1,0.408482,0.683214,[112 173] ; [18 36],[109.2920354 175.7079646] ; [20.7079646 33.2920354],0
s1,1,0.422082,0.64451,[ 12 269] ; [ 1 51],[ 10.96996997 270.03003003] ; [ 2.03003003 49.96996997],0
u4,1,0.464103,0.535981,[ 11 274] ; [ 1 53],[ 10.08849558 274.91150442] ; [ 1.91150442 52.08849558],0
n6,1,0.568002,0.326036,[249  34] ; [46  8],[247.72997033  35.27002967] ; [47.27002967  6.72997033],0
a7,1,0.735958,0.113711,[204  80] ; [40 14],[205.01775148  78.98224852] ; [38.98224852 15.01775148],0
r2,1,0.750782,0.100875,[267  13] ; [50  3],[266.54654655  13.45345345] ; [50.45345345  2.54654655],0
d2,1,0.753163,0.098892,[157 128] ; [31 23],[158.05309735 126.94690265] ; [29.94690265 24.05309735],0
p7,1,0.773294,0.082984,[209  68] ; [39 14],[208.16969697  68.83030303] ; [39.83030303 13.16969697],0
a8,1,0.775591,0.081265,[ 44 214] ; [ 9 39],[ 44.68627451 213.31372549] ; [ 8.31372549 39.68627451],0
v4,1,0.78593,0.073766,[277   7] ; [53  1],[277.27810651   6.72189349] ; [52.72189349  1.27810651],0
d1,1,0.790794,0.070373,[190  95] ; [37 17],[190.84070796  94.15929204] ; [36.15929204 17.84070796],0
n2,1,0.791628,0.0698,[44 18] ; [6 3],[43.66197183 18.33802817] ; [6.33802817 2.66197183],0
p3,1,0.804541,0.061244,[174 111] ; [32 22],[173.18584071 111.81415929] ; [32.81415929 21.18584071],0
v1,1,0.81758,0.053204,[172 102] ; [33 21],[171.25 102.75] ; [33.75 20.25],0
n4,1,0.831053,0.045519,[234  49] ; [44 10],[233.45400593  49.54599407] ; [44.54599407  9.45400593],0
a5,1,0.847211,0.037125,[225  60] ; [42 12],[224.46902655  60.53097345] ; [42.53097345 11.46902655],0
p6,1,0.850331,0.035606,[137 145] ; [25 28],[136.37014925 145.62985075] ; [25.62985075 27.37014925],0
n3,1,0.870546,0.026558,[43 19] ; [6 3],[42.78873239 19.21126761] ; [6.21126761 2.78873239],0
d3,1,0.882177,0.021966,[203  82] ; [39 15],[203.45132743  81.54867257] ; [38.54867257 15.45132743],0
d4,1,0.887926,0.019861,[244  40] ; [46  8],[243.66863905  40.33136095] ; [46.33136095  7.66863905],0
u2,1,0.889458,0.019318,[39 21] ; [5 3],[38.82352941 21.17647059] ; [5.17647059 2.82352941],0
a1,1,0.929986,0.00772,[ 15 270] ; [ 3 51],[ 15.13274336 269.86725664] ; [ 2.86725664 51.13274336],0
b4,1,0.938686,0.005917,[162 123] ; [31 23],[162.25663717 122.74336283] ; [30.74336283 23.25663717],0
p8,1,0.940744,0.005526,[180 100] ; [35 19],[180.23952096  99.76047904] ; [34.76047904 19.23952096],0
a4,1,0.960102,0.002503,[133 152] ; [25 29],[132.83185841 152.16814159] ; [25.16814159 28.83185841],0
