Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.121526,[47 58] ; [214  59],[72.5 32.5] ; [188.5  84.5],1
u2,1,0.675666,0.175045,[24 18] ; [42 37],[22.90909091 19.09090909] ; [43.09090909 35.90909091],0
r3,1,0.70646,0.141839,[102   3] ; [267   6],[102.5   2.5] ; [266.5   6.5],0
p11,1,0.711045,0.137235,[77 28] ; [206  68],[78.40369393 26.59630607] ; [204.59630607  69.40369393],0
s6,1,0.71154,0.136744,[62 39] ; [172  99],[63.53225806 37.46774194] ; [170.46774194 100.53225806],0
p7,1,0.725393,0.123384,[63 41] ; [157 111],[61.50537634 42.49462366] ; [158.49462366 109.50537634],0
p12,1,0.758782,0.094299,[ 7 97] ; [ 16 256],[ 6.36170213 97.63829787] ; [ 16.63829787 255.36170213],0
s7,1,0.771611,0.084255,[44 55] ; [112 150],[42.78116343 56.21883657] ; [113.21883657 148.78116343],0
n4,1,0.799344,0.064615,[74 31] ; [196  77],[75. 30.] ; [195.  78.],0
s3,1,0.810545,0.057467,[55 48] ; [149 123],[56.032 46.968] ; [147.968 124.032],0
a4,1,0.825948,0.048357,[42 63] ; [113 161],[42.94195251 62.05804749] ; [112.05804749 161.94195251],0
p8,1,0.836236,0.042729,[49 55] ; [124 146],[48.10695187 55.89304813] ; [124.89304813 145.10695187],0
n1,1,0.844694,0.038374,[12 23] ; [25 44],[12.45192308 22.54807692] ; [24.54807692 44.45192308],0
n6,1,0.85755,0.032218,[85 20] ; [224  50],[85.60686016 19.39313984] ; [223.39313984  50.60686016],0
s8,1,0.873661,0.025284,[39 66] ; [ 99 174],[38.33333333 66.66666667] ; [ 99.66666667 173.33333333],0
a1,1,0.926981,0.008399,[  4 101] ; [ 11 263],[  4.15567282 100.84432718] ; [ 10.84432718 263.15567282],0
d2,1,1.0,0.0,[48 56] ; [126 147],[48. 56.] ; [126. 147.],0
