Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.954359,[187  56] ; [42 68],[157.64022663  85.35977337] ; [71.35977337 38.64022663],1
u4,1,0.58999,0.29036,[  4 240] ; [  1 109],[  3.44632768 240.55367232] ; [  1.55367232 108.44632768],0
s3,1,0.615569,0.252145,[126 110] ; [54 53],[123.8483965 112.1516035] ; [56.1516035 50.8483965],0
a1,1,0.645057,0.212189,[ 14 230] ; [  5 105],[ 13.0960452 230.9039548] ; [  5.9039548 104.0960452],0
s7,1,0.691857,0.157082,[102 133] ; [48 57],[103.67647059 131.32352941] ; [46.32352941 58.67647059],0
s1,1,0.709723,0.138554,[ 11 227] ; [  4 103],[ 10.34782609 227.65217391] ; [  4.65217391 102.34782609],0
n1,1,0.715553,0.132794,[23 31] ; [19 22],[23.87368421 30.12631579] ; [18.12631579 22.87368421],0
v3,1,0.715961,0.132396,[ 82 152] ; [35 71],[ 80.52352941 153.47647059] ; [36.47647059 69.52352941],0
p12,1,0.716264,0.132101,[ 13 228] ; [  7 103],[ 13.73219373 227.26780627] ; [  6.26780627 103.73219373],0
d2,1,0.732333,0.116981,[118 124] ; [51 58],[116.51851852 125.48148148] ; [52.48148148 56.51851852],0
s5,1,0.756365,0.09626,[ 61 172] ; [30 78],[ 62.17888563 170.82111437] ; [28.82111437 79.17888563],0
n5,1,0.806015,0.060305,[199  42] ; [92 18],[199.8034188  41.1965812] ; [91.1965812 18.8034188],0
p5,1,0.806658,0.059898,[ 15 228] ; [  6 103],[ 14.49715909 228.50284091] ; [  6.50284091 102.49715909],0
p7,1,0.838404,0.04159,[117 118] ; [52 55],[116.12573099 118.87426901] ; [52.87426901 54.12573099],0
v1,1,0.880406,0.022636,[112 123] ; [51 58],[111.35174419 123.64825581] ; [51.64825581 57.35174419],0
a4,1,0.92876,0.007993,[109 134] ; [49 59],[109.38461538 133.61538462] ; [48.61538462 59.38461538],0
