Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,66.224448,[341  51] ; [21 31],[319.6036036  72.3963964] ; [42.3963964  9.6036036],1
d1,1,0.139652,2.18179,[269 123] ; [31 22],[264.26966292 127.73033708] ; [35.73033708 17.26966292],0
a2,1,0.149069,2.081757,[119 273] ; [11 42],[114.51685393 277.48314607] ; [15.48314607 37.51685393],0
a4,1,0.170641,1.877303,[201 189] ; [22 31],[196.32054176 193.67945824] ; [26.67945824 26.32054176],0
d4,1,0.179599,1.80094,[337  54] ; [42 11],[333.75900901  57.24099099] ; [45.24099099  7.75900901],0
v3,1,0.206809,1.593623,[174 202] ; [18 31],[169.86352941 206.13647059] ; [22.13647059 26.86352941],0
r4,1,0.207097,1.591608,[382  10] ; [50  3],[380.54831461  11.45168539] ; [51.45168539  1.54831461],0
p8,1,0.219437,1.508047,[260 128] ; [31 22],[256.02721088 131.97278912] ; [34.97278912 18.02721088],0
s1,1,0.300581,1.071615,[ 12 377] ; [ 3 48],[ 13.26136364 375.73863636] ; [ 1.73863636 49.26136364],0
p2,1,0.323614,0.974284,[355  35] ; [46  7],[353.0248307  36.9751693] ; [47.9751693  5.0248307],0
a7,1,0.325723,0.965827,[304  87] ; [38 15],[301.17567568  89.82432432] ; [40.82432432 12.17567568],0
d3,1,0.38991,0.739224,[302  90] ; [38 15],[299.50561798  92.49438202] ; [40.49438202 12.50561798],0
u3,1,0.441818,0.591556,[60 33] ; [14  5],[61.44642857 31.55357143] ; [12.55357143  6.44642857],0
b5,1,0.483014,0.49205,[227 165] ; [28 25],[224.62921348 167.37078652] ; [30.37078652 22.62921348],0
a5,1,0.484806,0.488033,[319  73] ; [41 12],[317.12359551  74.87640449] ; [42.87640449 10.12359551],0
p7,1,0.578071,0.309363,[290  98] ; [37 15],[288.35454545  99.64545455] ; [38.64545455 13.35454545],0
s4,1,0.581756,0.303404,[ 70 315] ; [ 8 45],[ 68.56164384 316.43835616] ; [ 9.43835616 43.56164384],0
p1,1,0.613369,0.255298,[ 46 344] ; [ 5 48],[ 44.89841986 345.10158014] ; [ 6.10158014 46.89841986],0
b2,1,0.634849,0.225543,[100 153] ; [12 22],[ 98.73170732 154.26829268] ; [13.26829268 20.73170732],0
b3,1,0.634849,0.225543,[100 153] ; [12 22],[ 98.73170732 154.26829268] ; [13.26829268 20.73170732],0
n3,1,0.688784,0.160405,[47 16] ; [9 4],[46.42105263 16.57894737] ; [9.57894737 3.42105263],0
a6,1,0.710846,0.137433,[276 116] ; [36 17],[274.84044944 117.15955056] ; [37.15955056 15.84044944],0
d5,1,0.719798,0.128687,[339  52] ; [45  8],[338.16216216  52.83783784] ; [45.83783784  7.16216216],0
r3,1,0.766224,0.088398,[380  10] ; [52  1],[380.31602709   9.68397291] ; [51.68397291  1.31602709],0
n2,1,0.781115,0.07721,[46 17] ; [9 4],[45.59210526 17.40789474] ; [9.40789474 3.59210526],0
b4,1,0.840425,0.040542,[231 161] ; [32 21],[231.67640449 160.32359551] ; [31.32359551 21.67640449],0
v2,1,0.93607,0.006434,[231 150] ; [30 19],[231.25813953 149.74186047] ; [29.74186047 19.25813953],0
