Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,65.50915,[213  55] ; [42 72],[178.90052356  89.09947644] ; [76.09947644 37.90052356],1
u2,1,0.587801,0.293792,[37 18] ; [14  9],[35.96153846 19.03846154] ; [15.03846154  7.96153846],0
n3,1,0.598542,0.2772,[37 15] ; [19 10],[35.95061728 16.04938272] ; [20.04938272  8.95061728],0
v1,1,0.633536,0.227296,[161  99] ; [71 39],[163.02702703  96.97297297] ; [68.97297297 41.02702703],0
d2,1,0.637971,0.221406,[158 111] ; [64 50],[155.92167102 113.07832898] ; [66.07832898 47.92167102],0
p5,1,0.645665,0.21141,[ 43 223] ; [16 96],[ 41.51851852 224.48148148] ; [17.48148148 94.51851852],0
s5,1,0.659807,0.193758,[114 141] ; [51 57],[115.90909091 139.09090909] ; [49.09090909 58.90909091],0
p12,1,0.667904,0.184064,[ 31 238] ; [11 99],[ 29.81002639 239.18997361] ; [12.18997361 97.81002639],0
s3,1,0.669742,0.181904,[196  68] ; [87 27],[197.65079365  66.34920635] ; [85.34920635 28.65079365],0
s6,1,0.735909,0.113755,[224  42] ; [95 16],[225.07692308  40.92307692] ; [93.92307692 17.07692308],0
p7,1,0.769656,0.085746,[182  77] ; [77 35],[180.81132075  78.18867925] ; [78.18867925 33.81132075],0
r3,1,0.783557,0.075453,[261   8] ; [110   4],[260.57180157   8.42819843] ; [110.42819843   3.57180157],0
p6,1,0.823265,0.049884,[123 144] ; [53 59],[123.98944591 143.01055409] ; [52.01055409 59.98944591],0
a4,1,0.830383,0.045886,[133 136] ; [55 59],[132.04177546 136.95822454] ; [55.95822454 58.04177546],0
p1,1,0.833839,0.044008,[ 28 240] ; [ 11 102],[ 27.43307087 240.56692913] ; [ 11.56692913 101.43307087],0
p8,1,0.838541,0.041518,[154 112] ; [63 48],[153.10875332 112.89124668] ; [63.89124668 47.10875332],0
v4,1,0.850614,0.03547,[264   4] ; [112   2],[263.79057592   4.20942408] ; [112.20942408   1.79057592],0
u4,1,0.894419,0.017613,[ 11 258] ; [  5 109],[ 11.23759791 257.76240209] ; [  4.76240209 109.23759791],0
n6,1,0.89456,0.017566,[235  32] ; [100  13],[235.38157895  31.61842105] ; [99.61842105 13.38157895],0
a3,1,0.938646,0.005925,[213  55] ; [91 23],[213.27748691  54.72251309] ; [90.72251309 23.27748691],0
s4,1,0.945104,0.004741,[ 53 215] ; [22 91],[ 52.75590551 215.24409449] ; [22.24409449 90.75590551],0
s1,1,0.966193,0.001796,[  9 254] ; [  4 110],[  9.06896552 253.93103448] ; [  3.93103448 110.06896552],0
