Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,41.076605,[ 6 57] ; [56 36],[25.2 37.8] ; [36.8 55.2],1
n1,1,0.132648,2.26124,[ 8 23] ; [18 24],[11.04109589 19.95890411] ; [14.95890411 27.04109589],0
n2,1,0.146792,2.105271,[16 15] ; [30 14],[19.01333333 11.98666667] ; [26.98666667 17.01333333],0
n5,1,0.184941,1.757465,[35 29] ; [60 32],[38.97435897 25.02564103] ; [56.02564103 35.97435897],0
p4,1,0.189556,1.721066,[14 49] ; [29 62],[17.59090909 45.40909091] ; [25.40909091 65.59090909],0
n3,1,0.202264,1.625954,[15 16] ; [26 15],[17.65277778 13.34722222] ; [23.34722222 17.65277778],0
u3,1,0.205828,1.600529,[19 23] ; [ 5 13],[16.8 25.2] ; [ 7.2 10.8],0
s5,1,0.263516,1.250193,[12 50] ; [24 64],[14.88 47.12] ; [21.12 66.88],0
s1,1,0.321447,0.983051,[ 7 56] ; [ 6 85],[ 5.31818182 57.68181818] ; [ 7.68181818 83.31818182],0
v2,1,0.348275,0.879733,[21 40] ; [37 51],[23.74496644 37.25503356] ; [34.25503356 53.74496644],0
p9,1,0.363737,0.824951,[30 29] ; [52 37],[32.68918919 26.31081081] ; [49.31081081 39.68918919],0
p2,1,0.369154,0.806511,[37 27] ; [47 46],[34.24203822 29.75796178] ; [49.75796178 43.24203822],0
s2,1,0.374262,0.789464,[23 41] ; [40 53],[25.68152866 38.31847134] ; [37.31847134 55.68152866],0
s7,1,0.385239,0.753918,[19 41] ; [34 54],[21.48648649 38.51351351] ; [31.51351351 56.48648649],0
b1,1,0.396203,0.71982,[34 30] ; [43 50],[31.38853503 32.61146497] ; [45.61146497 47.38853503],0
v3,1,0.515547,0.422793,[16 46] ; [27 61],[17.77333333 44.22666667] ; [25.22666667 62.77333333],0
b2,1,0.581785,0.303357,[11 23] ; [18 29],[12.17283951 21.82716049] ; [16.82716049 30.17283951],0
b3,1,0.581785,0.303357,[11 23] ; [18 29],[12.17283951 21.82716049] ; [16.82716049 30.17283951],0
a1,1,0.585689,0.297128,[ 4 60] ; [ 8 85],[ 4.89171975 59.10828025] ; [ 7.10828025 85.89171975],0
s3,1,0.601485,0.272762,[27 35] ; [44 48],[28.58441558 33.41558442] ; [42.41558442 49.58441558],0
p1,1,0.640316,0.218329,[ 3 61] ; [ 6 87],[ 3.66878981 60.33121019] ; [ 5.33121019 87.66878981],0
s8,1,0.651521,0.203988,[16 48] ; [26 66],[17.23076923 46.76923077] ; [24.76923077 67.23076923],0
p5,1,0.658527,0.195318,[ 3 61] ; [ 3 88],[ 2.47741935 61.52258065] ; [ 3.52258065 87.47741935],0
b5,1,0.672117,0.179135,[40 24] ; [55 38],[38.72611465 25.27388535] ; [56.27388535 36.72611465],0
v1,1,0.781758,0.076745,[21 42] ; [33 60],[21.80769231 41.19230769] ; [32.19230769 60.80769231],0
p6,1,0.814214,0.055222,[10 52] ; [16 75],[10.53594771 51.46405229] ; [15.46405229 75.53594771],0
p8,1,0.818053,0.052923,[15 48] ; [20 70],[14.41176471 48.58823529] ; [20.58823529 69.41176471],0
p10,1,0.89392,0.017781,[30 30] ; [44 46],[29.6 30.4] ; [44.4 45.6],0
s4,1,0.924534,0.008973,[12 52] ; [18 75],[12.22929936 51.77070064] ; [17.77070064 75.22929936],0
