Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,188.272059,[486  73] ; [ 55 107],[419.44382802 139.55617198] ; [121.55617198  40.44382802],1
r1,1,0.001063,10.713976,[474  86] ; [119  43],[459.94459834 100.05540166] ; [133.05540166  28.94459834],0
s4,1,0.002206,9.369947,[ 82 470] ; [ 41 122],[ 94.95944056 457.04055944] ; [ 28.04055944 134.95944056],0
p5,1,0.002509,9.133779,[ 71 485] ; [  7 154],[ 60.48535565 495.51464435] ; [ 17.51464435 143.48535565],0
r2,1,0.003755,8.398802,[538  16] ; [150  13],[531.59274756  22.40725244] ; [156.40725244   6.59274756],0
d1,1,0.006758,7.33611,[410 152] ; [101  62],[396.11310345 165.88689655] ; [114.88689655  48.11310345],0
p12,1,0.018247,5.572293,[ 48 508] ; [  5 156],[ 41.09902371 514.90097629] ; [ 11.90097629 149.09902371],0
n1,1,0.023598,5.123936,[47 60] ; [18 49],[39.97126437 67.02873563] ; [25.02873563 41.97126437],0
p8,1,0.023935,5.099365,[301 248] ; [72 89],[288.41830986 260.58169014] ; [84.58169014 76.41830986],0
s6,1,0.025026,5.02211,[389 162] ; [98 62],[377.40787623 173.59212377] ; [109.59212377  50.40787623],0
s3,1,0.030962,4.65507,[317 238] ; [77 85],[304.9790795 250.0209205] ; [89.0209205 72.9790795],0
r3,1,0.036682,4.365094,[540  20] ; [150  12],[535.1800554  24.8199446] ; [154.8199446   7.1800554],0
n3,1,0.070757,3.265364,[82 26] ; [43 25],[76.70454545 31.29545455] ; [48.29545455 19.70454545],0
s2,1,0.102165,2.671424,[299 259] ; [75 87],[289.85 268.15] ; [84.15 77.85],0
u3,1,0.103437,2.651729,[71 50] ; [44 18],[76.03825137 44.96174863] ; [38.96174863 23.03825137],0
u4,1,0.115765,2.473708,[ 15 547] ; [  1 162],[ 12.40275862 549.59724138] ; [  3.59724138 159.40275862],0
d4,1,0.118521,2.436758,[506  55] ; [140  23],[500.56077348  60.43922652] ; [145.43922652  17.56077348],0
n2,1,0.132208,2.266389,[83 26] ; [44 23],[78.65340909 30.34659091] ; [48.34659091 18.65340909],0
a1,1,0.179741,1.799762,[ 32 530] ; [  5 158],[ 28.68137931 533.31862069] ; [  8.31862069 154.68137931],0
v2,1,0.212024,1.557554,[323 219] ; [82 70],[316.29682997 225.70317003] ; [88.70317003 63.29682997],0
s5,1,0.319708,0.990139,[191 347] ; [ 49 108],[185.78417266 352.21582734] ; [ 54.21582734 102.78417266],0
b2,1,0.363727,0.824985,[137 220] ; [26 53],[133.46559633 223.53440367] ; [29.53440367 49.46559633],0
b3,1,0.363727,0.824985,[137 220] ; [26 53],[133.46559633 223.53440367] ; [29.53440367 49.46559633],0
b1,1,0.445401,0.582329,[215 347] ; [ 57 106],[210.84689655 351.15310345] ; [ 61.15310345 101.84689655],0
a7,1,0.449462,0.572008,[413 147] ; [125  38],[416.70816044 143.29183956] ; [121.29183956  41.70816044],0
p1,1,0.481038,0.49651,[ 44 515] ; [ 10 151],[ 41.925 517.075] ; [ 12.075 148.925],0
b5,1,0.508425,0.437307,[339 223] ; [103  60],[342.6262069 219.3737931] ; [99.3737931 63.6262069],0
a6,1,0.560122,0.339494,[392 169] ; [110  53],[388.98066298 172.01933702] ; [113.01933702  49.98066298],0
u2,1,0.579423,0.307168,[69 52] ; [38 24],[70.74863388 50.25136612] ; [36.25136612 25.74863388],0
s1,1,0.686755,0.162621,[ 17 537] ; [  6 156],[ 17.79608939 536.20391061] ; [  5.20391061 156.79608939],0
b4,1,0.950033,0.003927,[326 236] ; [95 68],[326.34758621 235.65241379] ; [94.65241379 68.34758621],0
d3,1,0.991407,0.000116,[420 142] ; [121  41],[419.94751381 142.05248619] ; [121.05248619  40.94751381],0
