Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,122.597774,[249  35] ; [28 67],[207.56728232  76.43271768] ; [69.43271768 25.56728232],1
n4,1,0.67041,0.181122,[229  53] ; [79 16],[230.3872679  51.6127321] ; [77.6127321 17.3872679],0
d4,1,0.69219,0.156724,[243  40] ; [80 15],[241.82275132  41.17724868] ; [81.17724868 13.82275132],0
a8,1,0.766208,0.088411,[ 44 220] ; [15 68],[ 44.88760807 219.11239193] ; [14.11239193 68.88760807],0
p4,1,0.785908,0.073782,[189  94] ; [62 33],[187.91798942  95.08201058] ; [63.08201058 31.91798942],0
a1,1,0.794256,0.06801,[ 17 267] ; [ 5 90],[ 16.48548813 267.51451187] ; [ 5.51451187 89.48548813],0
r1,1,0.825888,0.048391,[243  39] ; [81 14],[242.35543767  39.64456233] ; [81.64456233 13.35543767],0
r4,1,0.866278,0.028355,[274  10] ; [92  3],[274.2585752   9.7414248] ; [91.7414248  3.2585752],0
a4,1,0.881634,0.022171,[138 146] ; [47 48],[138.62796834 145.37203166] ; [46.37203166 48.62796834],0
p7,1,0.88213,0.021984,[191  82] ; [65 29],[190.43051771  82.56948229] ; [65.56948229 28.43051771],0
d2,1,0.884402,0.021139,[162 122] ; [55 40],[162.60686016 121.39313984] ; [54.39313984 40.60686016],0
d5,1,0.912949,0.011951,[243  40] ; [82 13],[243.32010582  39.67989418] ; [81.67989418 13.32010582],0
