Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.171899,[60 41] ; [42 99],[42.57024793 58.42975207] ; [59.42975207 81.57024793],1
n3,1,0.411849,0.673456,[18  5] ; [38 17],[16.51282051  6.48717949] ; [39.48717949 15.51282051],0
v4,1,0.482194,0.493898,[90 12] ; [126  22],[88.128 13.872] ; [127.872  20.128],0
b1,1,0.504545,0.445363,[41 64] ; [64 84],[43.5770751 61.4229249] ; [61.4229249 86.5770751],0
n1,1,0.518314,0.417248,[10 13] ; [20 36],[ 8.73417722 14.26582278] ; [21.26582278 34.73417722],0
u2,1,0.604558,0.268177,[23 21] ; [36 40],[21.63333333 22.36666667] ; [37.36666667 38.63333333],0
a6,1,0.638323,0.220943,[62 43] ; [83 65],[60.17786561 44.82213439] ; [84.82213439 63.17786561],0
s4,1,0.664456,0.188155,[11 94] ; [ 18 129],[12.08333333 92.91666667] ; [ 16.91666667 130.08333333],0
b4,1,0.74432,0.106366,[56 49] ; [82 66],[57.27272727 47.72727273] ; [80.72727273 67.27272727],0
s3,1,0.745056,0.105732,[26 77] ; [ 34 111],[24.91935484 78.08064516] ; [ 35.08064516 109.91935484],0
a8,1,0.807314,0.059484,[10 86] ; [ 16 124],[10.57627119 85.42372881] ; [ 15.42372881 124.57627119],0
a1,1,0.81931,0.052181,[  5 100] ; [  8 140],[ 5.39525692 99.60474308] ; [  7.60474308 140.39525692],0
s1,1,0.937281,0.006192,[ 4 99] ; [  6 141],[ 4.12 98.88] ; [  5.88 141.12],0
d4,1,0.955717,0.003083,[55 50] ; [77 71],[54.7826087 50.2173913] ; [77.2173913 70.7826087],0
p5,1,0.986169,0.000301,[10 95] ; [ 14 132],[10.03984064 94.96015936] ; [ 13.96015936 132.03984064],0
p12,1,0.996169,2.3e-05,[ 5 99] ; [  7 139],[ 4.992 99.008] ; [  7.008 138.992],0
