Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,49.522122,[16 27] ; [67  2],[31.86607143 11.13392857] ; [51.13392857 17.86607143],1
a2,1,0.440576,0.594783,[ 6 39] ; [13 56],[ 7.5 37.5] ; [11.5 57.5],0
n4,1,0.461611,0.541986,[27 17] ; [47 22],[28.81415929 15.18584071] ; [45.18584071 23.81415929],0
v2,1,0.515077,0.423739,[14 30] ; [25 41],[15.6 28.4] ; [23.4 42.6],0
d2,1,0.520371,0.413158,[22 21] ; [31 38],[20.34821429 22.65178571] ; [32.65178571 36.34821429],0
d1,1,0.545592,0.365273,[17 28] ; [30 39],[18.55263158 26.44736842] ; [28.44736842 40.55263158],0
n5,1,0.568262,0.325598,[26 18] ; [37 32],[24.53097345 19.46902655] ; [38.46902655 30.53097345],0
b1,1,0.678508,0.17181,[23 22] ; [38 31],[24.07894737 20.92105263] ; [36.92105263 32.07894737],0
p10,1,0.687571,0.161727,[ 9 36] ; [16 53],[ 9.86842105 35.13157895] ; [15.13157895 53.86842105],0
a4,1,0.731498,0.117741,[18 26] ; [26 43],[17.13274336 26.86725664] ; [26.86725664 42.13274336],0
p12,1,0.766741,0.087995,[ 1 44] ; [ 1 67],[ 0.79646018 44.20353982] ; [ 1.20353982 66.79646018],0
s5,1,0.927394,0.008304,[ 7 38] ; [10 57],[ 6.83035714 38.16964286] ; [10.16964286 56.83035714],0
