Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,127.298246,[  6 102] ; [240 116],[57.25862069 50.74137931] ; [188.74137931 167.25862069],1
u4,1,0.466897,0.529309,[  1 107] ; [  7 349],[  1.86206897 106.13793103] ; [  6.13793103 349.86206897],0
p6,1,0.51315,0.427638,[23 85] ; [ 85 264],[25.52297593 82.47702407] ; [ 82.47702407 266.52297593],0
n5,1,0.519111,0.415659,[68 38] ; [239 115],[70.74347826 35.25652174] ; [236.25652174 117.74347826],0
u3,1,0.524472,0.40509,[28 30] ; [53 46],[29.92356688 28.07643312] ; [51.07643312 47.92356688],0
n3,1,0.596166,0.280818,[23 11] ; [76 29],[24.21582734  9.78417266] ; [74.78417266 30.21582734],0
b5,1,0.664641,0.187935,[67 41] ; [229 127],[68.89655172 39.10344828] ; [227.10344828 128.89655172],0
a8,1,0.688089,0.161162,[16 84] ; [ 47 280],[14.75409836 85.24590164] ; [ 48.24590164 278.75409836],0
n6,1,0.697416,0.151174,[84 23] ; [284  70],[85.4143167 21.5856833] ; [282.5856833  71.4143167],0
s3,1,0.750454,0.10115,[57 49] ; [181 167],[55.56828194 50.43171806] ; [182.43171806 165.56828194],0
v1,1,0.753714,0.098437,[46 58] ; [160 188],[47.39823009 56.60176991] ; [158.60176991 189.39823009],0
n1,1,0.809044,0.058399,[11 23] ; [36 68],[11.57971014 22.42028986] ; [35.42028986 68.57971014],0
v4,1,0.859902,0.031152,[99  7] ; [327  25],[98.59388646  7.40611354] ; [327.40611354  24.59388646],0
a1,1,0.868089,0.027585,[  3 105] ; [ 11 345],[  3.25862069 104.74137931] ; [ 10.74137931 345.25862069],0
s4,1,0.899802,0.015854,[17 90] ; [ 54 297],[16.58733624 90.41266376] ; [ 54.41266376 296.58733624],0
p11,1,0.952775,0.003507,[81 27] ; [268  88],[81.23275862 26.76724138] ; [267.76724138  88.23275862],0
b3,1,0.996105,2.4e-05,[20 41] ; [ 64 131],[20.015625 40.984375] ; [ 63.984375 131.015625],0
b2,1,0.996105,2.4e-05,[20 41] ; [ 64 131],[20.015625 40.984375] ; [ 63.984375 131.015625],0
