Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,6.9e-05,15.847801,[24 57] ; [32 17],[34.89230769 46.10769231] ; [21.10769231 27.89230769],1
b5,1,0.444322,0.585095,[51 33] ; [33 16],[53.05263158 30.94736842] ; [30.94736842 18.05263158],0
p8,1,0.462941,0.538776,[33 51] ; [22 26],[35. 49.] ; [20. 28.],0
b1,1,0.467543,0.527778,[34 50] ; [23 26],[36. 48.] ; [21. 28.],0
d5,1,0.46868,0.525087,[56 27] ; [36 13],[57.84848485 25.15151515] ; [34.15151515 14.84848485],0
s5,1,0.496274,0.462896,[16 67] ; [ 7 41],[14.57251908 68.42748092] ; [ 8.42748092 39.57251908],0
d3,1,0.551939,0.353855,[51 31] ; [33 16],[52.58015267 29.41984733] ; [31.41984733 17.58015267],0
r2,1,0.577548,0.310216,[67 17] ; [41  8],[68.21052632 15.78947368] ; [39.78947368  9.21052632],0
n6,1,0.589275,0.291477,[57 27] ; [31 18],[55.57894737 28.42105263] ; [32.42105263 16.57894737],0
r3,1,0.665106,0.187381,[71 13] ; [40  9],[70.10526316 13.89473684] ; [40.89473684  8.10526316],0
d1,1,0.685793,0.163678,[33 51] ; [21 28],[34.10526316 49.89473684] ; [19.89473684 29.10526316],0
d2,1,0.690696,0.158333,[23 61] ; [15 34],[24. 60.] ; [14. 35.],0
r4,1,0.799993,0.064189,[60 24] ; [36 13],[60.63157895 23.36842105] ; [35.36842105 13.63157895],0
n3,1,0.81115,0.057094,[22 17] ; [9 6],[22.38888889 16.61111111] ; [8.61111111 6.38888889],0
b2,1,0.838499,0.04154,[10 32] ; [ 6 17],[10.33846154 31.66153846] ; [ 5.66153846 17.33846154],0
b3,1,0.838499,0.04154,[10 32] ; [ 6 17],[10.33846154 31.66153846] ; [ 5.66153846 17.33846154],0
a8,1,0.900744,0.015556,[ 4 77] ; [ 2 43],[ 3.85714286 77.14285714] ; [ 2.14285714 42.85714286],0
p6,1,0.908261,0.013278,[19 65] ; [10 36],[18.73846154 65.26153846] ; [10.26153846 35.73846154],0
p12,1,0.912116,0.012182,[ 2 82] ; [ 1 47],[ 1.90909091 82.09090909] ; [ 1.09090909 46.90909091],0
p5,1,0.94504,0.004752,[ 5 79] ; [ 3 45],[ 5.09090909 78.90909091] ; [ 2.90909091 45.09090909],0
p4,1,0.94593,0.004599,[32 52] ; [18 30],[31.81818182 52.18181818] ; [18.18181818 29.81818182],0
a7,1,0.988382,0.000212,[56 27] ; [33 16],[55.96212121 27.03787879] ; [33.03787879 15.96212121],0
