Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,3e-06,22.090511,[43 41] ; [20 86],[27.85263158 56.14736842] ; [35.14736842 70.85263158],1
s7,1,0.355876,0.852394,[31 48] ; [36 74],[28.00529101 50.99470899] ; [38.99470899 71.00529101],0
b4,1,0.358392,0.843519,[47 38] ; [68 42],[50.12820513 34.87179487] ; [64.87179487 45.12820513],0
s3,1,0.35862,0.842719,[48 36] ; [54 53],[44.85863874 39.14136126] ; [57.14136126 49.85863874],0
a7,1,0.386528,0.749838,[52 32] ; [74 35],[54.83937824 29.16062176] ; [71.16062176 37.83937824],0
d1,1,0.452807,0.563617,[29 56] ; [32 78],[26.58974359 58.41025641] ; [34.41025641 75.58974359],0
a6,1,0.518133,0.417609,[48 37] ; [57 53],[45.76923077 39.23076923] ; [59.23076923 50.76923077],0
p8,1,0.600424,0.274357,[42 41] ; [51 58],[40.203125 42.796875] ; [52.796875 56.203125],0
u1,1,0.606819,0.264833,[ 2 83] ; [  4 106],[ 2.61538462 82.38461538] ; [  3.38461538 106.61538462],0
p1,1,0.616135,0.251337,[ 8 77] ; [  8 100],[ 7.04663212 77.95336788] ; [ 8.95336788 99.04663212],0
n3,1,0.623743,0.240642,[12  3] ; [22  8],[11.33333333  3.66666667] ; [22.66666667  7.33333333],0
s5,1,0.646548,0.21028,[22 58] ; [26 80],[20.64516129 59.35483871] ; [27.35483871 78.64516129],0
d3,1,0.686354,0.16306,[47 38] ; [64 46],[48.38461538 36.61538462] ; [62.61538462 47.38461538],0
s1,1,0.715849,0.132505,[ 4 80] ; [  4 104],[ 3.5 80.5] ; [  4.5 103.5],0
b1,1,0.718072,0.130348,[25 60] ; [35 75],[26.15384615 58.84615385] ; [33.84615385 76.15384615],0
p2,1,0.802994,0.062237,[66 18] ; [84 25],[65.28497409 18.71502591] ; [84.71502591 24.28497409],0
d2,1,0.850832,0.035365,[17 68] ; [23 86],[17.5257732 67.4742268] ; [22.4742268 86.5257732],0
u4,1,0.854199,0.033769,[ 1 84] ; [  1 109],[ 0.87179487 84.12820513] ; [  1.12820513 108.87179487],0
n2,1,0.854311,0.033716,[11  4] ; [22  7],[11.25  3.75] ; [21.75  7.25],0
a8,1,0.923701,0.009172,[11 68] ; [15 89],[11.22404372 67.77595628] ; [14.77595628 89.22404372],0
