Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000839,11.152081,[ 8 48] ; [7 5],[12.35294118 43.64705882] ; [2.64705882 9.35294118],1
v1,1,0.372911,0.79394,[16 40] ; [5 7],[17.29411765 38.70588235] ; [3.70588235 8.29411765],0
s2,1,0.416604,0.659876,[14 43] ; [4 7],[15.08823529 41.91176471] ; [2.91176471 8.08823529],0
s4,1,0.428253,0.627557,[10 47] ; [ 1 11],[ 9.08695652 47.91304348] ; [ 1.91304348 10.08695652],0
n1,1,0.456973,0.553299,[11 14] ; [2 1],[11.60714286 13.39285714] ; [1.39285714 1.60714286],0
r1,1,0.464673,0.534614,[22 35] ; [6 6],[23.13043478 33.86956522] ; [4.86956522 7.13043478],0
a7,1,0.489859,0.476835,[27 30] ; [7 5],[28.08695652 28.91304348] ; [5.91304348 6.08695652],0
b5,1,0.489859,0.476835,[27 30] ; [7 5],[28.08695652 28.91304348] ; [5.91304348 6.08695652],0
s5,1,0.55252,0.352822,[ 9 47] ; [ 1 10],[ 8.35820896 47.64179104] ; [1.64179104 9.35820896],0
r2,1,0.557179,0.344612,[32 22] ; [6 6],[31.09090909 22.90909091] ; [6.90909091 5.09090909],0
d3,1,0.638385,0.22086,[28 29] ; [5 7],[27.26086957 29.73913043] ; [5.73913043 6.26086957],0
d2,1,0.651104,0.204511,[24 32] ; [6 6],[24.70588235 31.29411765] ; [5.29411765 6.70588235],0
u1,1,0.679133,0.171103,[ 3 54] ; [ 1 11],[ 3.30434783 53.69565217] ; [ 0.69565217 11.30434783],0
p1,1,0.697871,0.150696,[ 7 50] ; [ 1 11],[ 6.60869565 50.39130435] ; [ 1.39130435 10.60869565],0
b4,1,0.753927,0.098261,[36 21] ; [7 5],[35.52173913 21.47826087] ; [7.47826087 4.52173913],0
a5,1,0.8027,0.062427,[31 26] ; [7 5],[31.39130435 25.60869565] ; [6.60869565 5.39130435],0
b1,1,0.8027,0.062427,[31 26] ; [7 5],[31.39130435 25.60869565] ; [6.60869565 5.39130435],0
d1,1,0.842994,0.03923,[22 35] ; [5 7],[22.30434783 34.69565217] ; [4.69565217 7.30434783],0
s1,1,0.960912,0.002402,[ 5 52] ; [ 1 11],[ 4.95652174 52.04347826] ; [ 1.04347826 10.95652174],0
a3,1,0.969671,0.001446,[33 23] ; [7 5],[32.94117647 23.05882353] ; [7.05882353 4.94117647],0
d4,1,1.0,0.0,[38 19] ; [8 4],[38. 19.] ; [8. 4.],0
