Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,35.877783,[ 18 151] ; [24 25],[ 32.55963303 136.44036697] ; [ 9.44036697 39.55963303],1
s1,1,0.479475,0.500058,[  7 159] ; [ 1 48],[  6.17674419 159.82325581] ; [ 1.82325581 47.17674419],0
r3,1,0.489641,0.477314,[153  15] ; [43  6],[151.74193548  16.25806452] ; [44.25806452  4.74193548],0
p11,1,0.503488,0.447576,[123  46] ; [38 11],[124.81192661  44.18807339] ; [36.18807339 12.81192661],0
b4,1,0.532294,0.390011,[95 74] ; [30 19],[96.90366972 72.09633028] ; [28.09633028 20.90366972],0
n5,1,0.534971,0.384941,[105  63] ; [33 16],[106.83870968  61.16129032] ; [31.16129032 17.83870968],0
d2,1,0.539772,0.375962,[71 98] ; [23 26],[72.87155963 96.12844037] ; [21.12844037 27.87155963],0
u2,1,0.597166,0.279292,[27 32] ; [7 6],[27.86111111 31.13888889] ; [6.13888889 6.86111111],0
a2,1,0.63537,0.224849,[ 36 133] ; [12 37],[ 37.21100917 131.78899083] ; [10.78899083 38.21100917],0
d1,1,0.65792,0.19606,[94 75] ; [29 20],[95.35321101 73.64678899] ; [27.64678899 21.35321101],0
r4,1,0.677895,0.172505,[137  32] ; [41  8],[137.99082569  31.00917431] ; [40.00917431  8.99082569],0
r1,1,0.687401,0.161914,[122  46] ; [37 12],[123.09677419  44.90322581] ; [35.90322581 13.09677419],0
b5,1,0.709036,0.139242,[105  64] ; [29 20],[103.88073394  65.11926606] ; [30.11926606 18.88073394],0
d4,1,0.719042,0.129412,[134  35] ; [40  9],[134.88990826  34.11009174] ; [39.11009174  9.88990826],0
p1,1,0.772046,0.083926,[ 16 152] ; [ 4 45],[ 15.48387097 152.51612903] ; [ 4.51612903 44.48387097],0
a4,1,0.882799,0.021733,[ 67 102] ; [20 29],[ 67.44495413 101.55504587] ; [19.55504587 29.44495413],0
a5,1,0.988596,0.000204,[114  55] ; [33 16],[113.9587156  55.0412844] ; [33.0412844 15.9587156],0
