Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,69.061332,[46 90] ; [246  83],[85.40215054 50.59784946] ; [206.59784946 122.40215054],1
a1,1,0.276799,1.18274,[  8 128] ; [ 12 318],[  5.83690987 130.16309013] ; [ 14.16309013 315.83690987],0
a8,1,0.299175,1.077869,[ 10 118] ; [ 34 272],[ 12.97695853 115.02304147] ; [ 31.02304147 274.97695853],0
n3,1,0.325194,0.967943,[29 16] ; [59 22],[31.42857143 13.57142857] ; [56.57142857 24.42857143],0
v1,1,0.352648,0.863906,[55 79] ; [147 174],[59.49010989 74.50989011] ; [142.50989011 178.49010989],0
n2,1,0.477011,0.505689,[34 12] ; [55 26],[32.23622047 13.76377953] ; [56.76377953 24.23622047],0
n1,1,0.523939,0.406132,[13 33] ; [27 53],[14.6031746 31.3968254] ; [25.3968254 54.6031746],0
s4,1,0.539875,0.375771,[ 16 120] ; [ 45 279],[ 18.03478261 117.96521739] ; [ 42.96521739 281.03478261],0
s8,1,0.604604,0.268108,[ 23 112] ; [ 63 267],[ 24.96774194 110.03225806] ; [ 61.03225806 268.96774194],0
p1,1,0.605216,0.2672,[  7 129] ; [ 21 307],[  8.20689655 127.79310345] ; [ 19.79310345 308.20689655],0
p12,1,0.69108,0.157918,[  5 129] ; [ 15 314],[  5.78833693 128.21166307] ; [ 14.21166307 314.78833693],0
n5,1,0.72155,0.127013,[86 49] ; [214 113],[87.66233766 47.33766234] ; [212.33766234 114.66233766],0
b4,1,0.809954,0.057833,[82 54] ; [195 135],[80.84120172 55.15879828] ; [196.15879828 133.84120172],0
b2,1,0.852855,0.034402,[26 54] ; [ 52 114],[25.36585366 54.63414634] ; [ 52.63414634 113.36585366],0
b3,1,0.852855,0.034402,[26 54] ; [ 52 114],[25.36585366 54.63414634] ; [ 52.63414634 113.36585366],0
u4,1,0.853316,0.034184,[  1 135] ; [  3 327],[  1.16738197 134.83261803] ; [  2.83261803 327.16738197],0
d2,1,0.979847,0.000638,[54 80] ; [133 196],[54.12095032 79.87904968] ; [132.87904968 196.12095032],0
