Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.00028,13.202632,[38 21] ; [76  9],[46.70833333 12.29166667] ; [67.29166667 17.70833333],1
s8,1,0.745885,0.105021,[ 6 53] ; [10 74],[ 6.6013986 52.3986014] ; [ 9.3986014 74.6013986],0
p3,1,0.75437,0.097896,[15 43] ; [24 61],[15.81818182 42.18181818] ; [23.18181818 61.81818182],0
p12,1,0.785708,0.073923,[ 1 58] ; [ 2 83],[ 1.22916667 57.77083333] ; [ 1.77083333 83.22916667],0
u4,1,0.793759,0.068347,[ 1 58] ; [ 1 84],[ 0.81944444 58.18055556] ; [ 1.18055556 83.81944444],0
p8,1,0.840728,0.040386,[15 43] ; [23 61],[15.52112676 42.47887324] ; [22.47887324 61.52112676],0
d4,1,0.894966,0.01743,[38 21] ; [55 29],[38.37062937 20.62937063] ; [54.62937063 29.37062937],0
s4,1,0.897556,0.016576,[ 6 53] ; [ 9 74],[ 6.23239437 52.76760563] ; [ 8.76760563 74.23239437],0
r1,1,0.962728,0.002184,[37 22] ; [53 31],[37.13286713 21.86713287] ; [52.86713287 31.13286713],0
u3,1,0.964483,0.001983,[10 14] ; [19 26],[10.08695652 13.91304348] ; [18.91304348 26.08695652],0
p4,1,0.993913,5.8e-05,[19 40] ; [27 57],[18.97902098 40.02097902] ; [27.02097902 56.97902098],0
