Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,65.886889,[103  22] ; [20 59],[75.36764706 49.63235294] ; [47.63235294 31.36764706],1
v1,1,0.19661,1.667376,[58 67] ; [29 49],[53.57142857 71.42857143] ; [33.42857143 44.57142857],0
n3,1,0.211862,1.558655,[29  9] ; [24 14],[26.5 11.5] ; [26.5 11.5],0
v2,1,0.214641,1.539847,[62 61] ; [31 44],[57.77272727 65.22727273] ; [35.22727273 39.77272727],0
d1,1,0.214793,1.538826,[72 53] ; [39 41],[67.68292683 57.31707317] ; [43.31707317 36.68292683],0
d3,1,0.227518,1.456309,[88 36] ; [49 29],[84.0990099 39.9009901] ; [52.9009901 25.0990099],0
p12,1,0.386666,0.749401,[  4 120] ; [ 1 77],[  3.06930693 120.93069307] ; [ 1.93069307 76.06930693],0
u2,1,0.474679,0.511063,[15 20] ; [17 16],[16.47058824 18.52941176] ; [15.52941176 17.47058824],0
s2,1,0.52504,0.403982,[63 61] ; [37 43],[60.78431373 63.21568627] ; [39.21568627 40.78431373],0
r3,1,0.526901,0.400365,[109  15] ; [67 12],[107.50738916  16.49261084] ; [68.49261084 10.50738916],0
s3,1,0.568369,0.325419,[65 58] ; [39 41],[63.01477833 59.98522167] ; [40.98522167 39.01477833],0
b2,1,0.595178,0.282331,[20 45] ; [ 9 26],[18.85 46.15] ; [10.15 24.85],0
b3,1,0.595178,0.282331,[20 45] ; [ 9 26],[18.85 46.15] ; [10.15 24.85],0
b1,1,0.614715,0.253366,[67 58] ; [40 40],[65.24390244 59.75609756] ; [41.75609756 38.24390244],0
a7,1,0.788058,0.072271,[88 37] ; [57 22],[88.84803922 36.15196078] ; [56.15196078 22.84803922],0
b5,1,0.831448,0.045303,[81 44] ; [53 27],[81.70731707 43.29268293] ; [52.29268293 27.70731707],0
d5,1,0.837556,0.042033,[99 25] ; [64 15],[99.56650246 24.43349754] ; [63.43349754 15.56650246],0
s1,1,0.840338,0.040587,[  7 117] ; [ 5 74],[  7.33004926 116.66995074] ; [ 4.66995074 74.33004926],0
p1,1,0.916514,0.010988,[ 10 115] ; [ 6 73],[  9.80392157 115.19607843] ; [ 6.19607843 72.80392157],0
a6,1,0.94502,0.004756,[75 49] ; [48 32],[74.76470588 49.23529412] ; [48.23529412 31.76470588],0
a1,1,0.948296,0.004205,[  6 119] ; [ 4 76],[  6.09756098 118.90243902] ; [ 3.90243902 76.09756098],0
d4,1,0.961511,0.002329,[98 26] ; [63 17],[97.8627451 26.1372549] ; [63.1372549 16.8627451],0
b4,1,0.977594,0.000789,[69 56] ; [44 36],[68.90243902 56.09756098] ; [44.09756098 35.90243902],0
