Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,42.320076,[ 26 378] ; [20 40],[ 40.05172414 363.94827586] ; [ 5.94827586 54.05172414],1
a7,1,0.171423,1.870457,[315  89] ; [42 18],[310.8362069  93.1637931] ; [46.1637931 13.8362069],0
a6,1,0.271143,1.210956,[303 101] ; [41 19],[299.51724138 104.48275862] ; [44.48275862 15.51724138],0
d5,1,0.401539,0.703712,[397   7] ; [58  2],[396.1637931   7.8362069] ; [58.8362069  1.1637931],0
u3,1,0.405251,0.692691,[51 32] ; [4 1],[51.875 31.125] ; [3.125 1.875],0
a4,1,0.435241,0.608797,[243 160] ; [33 27],[240.23326134 162.76673866] ; [35.76673866 24.23326134],0
r4,1,0.436543,0.605353,[376  29] ; [54  6],[374.51612903  30.48387097] ; [55.48387097  4.51612903],0
v4,1,0.440145,0.595904,[390  15] ; [57  1],[391.00431965  13.99568035] ; [55.99568035  2.00431965],0
v2,1,0.470852,0.519977,[247 146] ; [33 24],[244.53333333 148.46666667] ; [35.46666667 21.53333333],0
b4,1,0.507886,0.438421,[241 164] ; [33 27],[238.64516129 166.35483871] ; [35.35483871 24.64516129],0
d3,1,0.6132,0.255541,[360  45] ; [52  8],[358.83870968  46.16129032] ; [53.16129032  6.83870968],0
a5,1,0.6313,0.230302,[347  58] ; [50 10],[345.77419355  59.22580645] ; [51.22580645  8.77419355],0
u1,1,0.688177,0.161065,[118 287] ; [19 41],[119.32258065 285.67741935] ; [17.67741935 42.32258065],0
r1,1,0.756395,0.096235,[343  61] ; [51  8],[343.79265659  60.20734341] ; [50.20734341  8.79265659],0
d2,1,0.790995,0.070235,[295 107] ; [45 15],[295.84415584 106.15584416] ; [44.15584416 15.84415584],0
a8,1,0.820801,0.051309,[ 51 308] ; [ 8 44],[ 51.53527981 307.46472019] ; [ 7.46472019 44.53527981],0
n2,1,0.83427,0.043776,[62 27] ; [8 3],[62.3 26.7] ; [7.7 3.3],0
u2,1,0.864378,0.029174,[46 36] ; [3 2],[46.18390805 35.81609195] ; [2.81609195 2.18390805],0
d4,1,0.916124,0.011092,[397   6] ; [59  1],[396.90712743   6.09287257] ; [59.09287257  0.90712743],0
s4,1,0.962698,0.002187,[ 69 330] ; [10 47],[ 69.125 329.875] ; [ 9.875 47.125],0
