Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.106472,[56 61] ; [43  7],[69.35928144 47.64071856] ; [29.64071856 20.35928144],1
r2,1,0.18589,1.749892,[106  12] ; [48  2],[108.16666667   9.83333333] ; [45.83333333  4.16666667],0
a6,1,0.189501,1.721492,[65 53] ; [33 17],[68.83333333 49.16666667] ; [29.16666667 20.83333333],0
b1,1,0.195916,1.672563,[44 74] ; [24 26],[47.76190476 70.23809524] ; [20.23809524 29.76190476],0
n2,1,0.224994,1.472233,[31  5] ; [10  4],[29.52  6.48] ; [11.48  2.52],0
a4,1,0.25965,1.270622,[24 93] ; [14 35],[26.78313253 90.21686747] ; [11.21686747 37.78313253],0
n5,1,0.261551,1.26053,[84 34] ; [39 10],[86.91017964 31.08982036] ; [36.08982036 12.91017964],0
d1,1,0.269531,1.219134,[  3 115] ; [ 3 47],[  4.21428571 113.78571429] ; [ 1.78571429 48.21428571],0
s2,1,0.26996,1.21695,[38 77] ; [21 29],[41.12121212 73.87878788] ; [17.87878788 32.12121212],0
r1,1,0.282131,1.156794,[76 40] ; [37 13],[78.96385542 37.03614458] ; [34.03614458 15.96385542],0
n1,1,0.307781,1.040175,[12 23] ; [7 7],[13.57142857 21.42857143] ; [5.42857143 8.57142857],0
a8,1,0.344913,0.892086,[10 96] ; [ 7 41],[11.7012987 94.2987013] ; [ 5.2987013 42.7012987],0
s3,1,0.347506,0.882544,[58 56] ; [21 28],[55.25153374 58.74846626] ; [23.74846626 25.25153374],0
u1,1,0.370244,0.802844,[  2 116] ; [ 2 48],[  2.80952381 115.19047619] ; [ 1.19047619 48.80952381],0
p2,1,0.386907,0.74864,[87 31] ; [40 10],[89.20238095 28.79761905] ; [37.79761905 12.20238095],0
n3,1,0.388549,0.743478,[30  4] ; [11  3],[29.04166667  4.95833333] ; [11.95833333  2.04166667],0
a3,1,0.407825,0.685132,[55 62] ; [27 23],[57.4491018 59.5508982] ; [24.5508982 25.4491018],0
s4,1,0.424911,0.636692,[23 95] ; [ 7 42],[21.19760479 96.80239521] ; [ 8.80239521 40.19760479],0
n6,1,0.439157,0.598484,[93 25] ; [42  8],[94.82142857 23.17857143] ; [40.17857143  9.82142857],0
p10,1,0.459924,0.546078,[81 35] ; [37 12],[82.95757576 33.04242424] ; [35.04242424 13.95757576],0
s6,1,0.538464,0.378394,[67 48] ; [26 23],[65.21341463 49.78658537] ; [27.78658537 21.21341463],0
d2,1,0.558853,0.341695,[28 90] ; [14 36],[29.5 88.5] ; [12.5 37.5],0
v1,1,0.569509,0.323505,[47 67] ; [23 27],[48.65853659 65.34146341] ; [21.34146341 28.65853659],0
p9,1,0.576635,0.311707,[85 30] ; [39 11],[86.42424242 28.57575758] ; [37.57575758 12.42424242],0
u3,1,0.61371,0.254808,[29 34] ; [12 11],[30.03488372 32.96511628] ; [10.96511628 12.03488372],0
d3,1,0.620345,0.245383,[30 88] ; [14 34],[31.27710843 86.72289157] ; [12.72289157 35.27710843],0
a5,1,0.708489,0.139791,[60 58] ; [27 23],[61.10714286 56.89285714] ; [25.89285714 24.10714286],0
s8,1,0.739234,0.110801,[39 78] ; [18 32],[39.93413174 77.06586826] ; [17.06586826 32.93413174],0
p11,1,0.757762,0.095124,[87 31] ; [38 12],[87.79761905 30.20238095] ; [37.20238095 12.79761905],0
s1,1,0.785581,0.074013,[  6 110] ; [ 2 46],[  5.65853659 110.34146341] ; [ 2.34146341 45.65853659],0
a7,1,0.852742,0.034455,[68 50] ; [29 20],[68.53892216 49.46107784] ; [28.46107784 20.53892216],0
r3,1,0.854057,0.033836,[105  13] ; [44  6],[104.6547619  13.3452381] ; [44.3452381  5.6547619],0
b5,1,0.883813,0.021356,[67 51] ; [29 21],[67.42857143 50.57142857] ; [28.57142857 21.42857143],0
a2,1,0.934089,0.00684,[  9 109] ; [ 4 46],[  9.13095238 108.86904762] ; [ 3.86904762 46.13095238],0
r4,1,0.945078,0.004746,[101  17] ; [43  7],[101.14285714  16.85714286] ; [42.85714286  7.14285714],0
