Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,44.872544,[ 20 278] ; [27 50],[ 37.34933333 260.65066667] ; [ 9.65066667 67.34933333],1
r4,1,0.221322,1.495782,[280  19] ; [69  8],[277.52925532  21.47074468] ; [71.47074468  5.52925532],0
u1,1,0.228883,1.447788,[ 52 247] ; [18 59],[ 55.66489362 243.33510638] ; [14.33510638 62.66489362],0
p9,1,0.233906,1.41695,[268  28] ; [73  4],[270.60589812  25.39410188] ; [70.39410188  6.60589812],0
u2,1,0.240388,1.378319,[46 41] ; [11  5],[48.14563107 38.85436893] ; [8.85436893 7.14563107],0
s4,1,0.249066,1.328533,[ 56 238] ; [10 65],[ 52.58536585 241.41463415] ; [13.41463415 61.58536585],0
n6,1,0.258381,1.277411,[275  23] ; [72  3],[277.22788204  20.77211796] ; [69.77211796  5.22788204],0
b4,1,0.32907,0.952553,[164 135] ; [47 30],[167.78989362 131.21010638] ; [43.21010638 33.78989362],0
b1,1,0.340049,0.910245,[118 181] ; [35 42],[121.66755319 177.33244681] ; [31.33244681 45.66755319],0
a6,1,0.379146,0.773471,[204  94] ; [48 28],[200.79144385  97.20855615] ; [51.20855615 24.79144385],0
p2,1,0.381287,0.766548,[277  22] ; [69  8],[275.14361702  23.85638298] ; [70.85638298  6.14361702],0
n2,1,0.398687,0.712283,[38  7] ; [12  4],[36.8852459  8.1147541] ; [13.1147541  2.8852459],0
d3,1,0.418642,0.654125,[211  88] ; [50 26],[208.104  90.896] ; [52.896 23.104],0
a4,1,0.441011,0.593651,[132 165] ; [38 39],[135. 162.] ; [35. 42.],0
d1,1,0.513952,0.426012,[186 113] ; [51 26],[188.46542553 110.53457447] ; [48.53457447 28.46542553],0
u3,1,0.530757,0.392943,[47 40] ; [10  6],[48.14563107 38.85436893] ; [8.85436893 7.14563107],0
p10,1,0.545802,0.364891,[268  30] ; [71  6],[269.392  28.608] ; [69.608  7.392],0
d4,1,0.627349,0.235672,[248  50] ; [65 11],[249.39572193  48.60427807] ; [63.60427807 12.39572193],0
a8,1,0.693319,0.155516,[ 47 222] ; [11 60],[ 45.88823529 223.11176471] ; [12.11176471 58.88823529],0
d2,1,0.701196,0.14723,[150 149] ; [40 36],[151.49333333 147.50666667] ; [38.50666667 37.49333333],0
r1,1,0.777376,0.079942,[251  47] ; [63 13],[250.19251337  47.80748663] ; [63.80748663 12.19251337],0
p11,1,0.80916,0.058327,[261  38] ; [68  9],[261.625  37.375] ; [67.375  9.625],0
r2,1,0.851505,0.035043,[281  14] ; [72  4],[280.68733154  14.31266846] ; [72.31266846  3.68733154],0
v4,1,0.872683,0.025681,[291   7] ; [73  2],[290.80965147   7.19034853] ; [73.19034853  1.80965147],0
d5,1,0.888517,0.019651,[241  57] ; [62 14],[241.42780749  56.57219251] ; [61.57219251 14.42780749],0
v2,1,0.889559,0.019283,[175 115] ; [44 30],[174.47802198 115.52197802] ; [44.52197802 29.47802198],0
a5,1,0.90106,0.015456,[231  68] ; [60 17],[231.40691489  67.59308511] ; [59.59308511 17.40691489],0
a2,1,0.913428,0.011819,[ 72 227] ; [19 58],[ 72.3643617 226.6356383] ; [18.6356383 58.3643617],0
a7,1,0.987164,0.000259,[217  81] ; [56 21],[216.944  81.056] ; [56.056 20.944],0
