Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.466307,[58 59] ; [50  9],[71.79545455 45.20454545] ; [36.20454545 22.79545455],1
d3,1,0.119566,2.423,[80 40] ; [46 13],[84.46927374 35.53072626] ; [41.53072626 17.46927374],0
n6,1,0.149114,2.081292,[92 27] ; [51  8],[95.6011236 23.3988764] ; [47.3988764 11.6011236],0
v3,1,0.150168,2.070541,[44 74] ; [15 42],[39.78285714 78.21714286] ; [19.21714286 37.78285714],0
n3,1,0.16474,1.930167,[24  8] ; [7 6],[22.04444444  9.95555556] ; [8.95555556 4.04444444],0
r4,1,0.191014,1.709779,[100  21] ; [54  6],[102.95027624  18.04972376] ; [51.04972376  8.95027624],0
u2,1,0.202489,1.624333,[21 22] ; [12  6],[23.26229508 19.73770492] ; [9.73770492 8.26229508],0
n4,1,0.206849,1.593343,[84 37] ; [47 13],[87.57458564 33.42541436] ; [43.42541436 16.57458564],0
p2,1,0.23568,1.40625,[93 27] ; [51  9],[96. 24.] ; [48. 12.],0
p10,1,0.249572,1.325696,[91 29] ; [50 10],[94. 26.] ; [47. 13.],0
p9,1,0.26436,1.24578,[92 26] ; [51  9],[94.79775281 23.20224719] ; [48.20224719 11.79775281],0
d1,1,0.314866,1.010154,[61 60] ; [35 25],[64.17679558 56.82320442] ; [31.82320442 28.17679558],0
v4,1,0.318186,0.996387,[108  11] ; [57  3],[109.69273743   9.30726257] ; [55.30726257  4.69273743],0
a3,1,0.339103,0.913819,[76 45] ; [42 18],[78.8839779 42.1160221] ; [39.1160221 20.8839779],0
a8,1,0.349575,0.875,[18 94] ; [ 6 50],[16. 96.] ; [ 8. 48.],0
s4,1,0.422574,0.643147,[29 91] ; [17 40],[31.18644068 88.81355932] ; [14.81355932 42.18644068],0
v2,1,0.485299,0.486933,[54 61] ; [31 28],[56.17816092 58.82183908] ; [28.82183908 30.17816092],0
a1,1,0.516566,0.420744,[  7 114] ; [ 5 55],[  8.02209945 112.97790055] ; [ 3.97790055 56.02209945],0
u3,1,0.559401,0.340743,[25 18] ; [9 9],[23.96721311 19.03278689] ; [10.03278689  7.96721311],0
b1,1,0.560458,0.338913,[45 76] ; [25 35],[46.79558011 74.20441989] ; [23.20441989 36.79558011],0
a7,1,0.571158,0.320749,[94 27] ; [48 11],[95.45555556 25.54444444] ; [46.54444444 12.45555556],0
b4,1,0.635879,0.224173,[75 46] ; [35 25],[73.5359116 47.4640884] ; [36.4640884 23.5359116],0
s3,1,0.645201,0.212005,[99 21] ; [47 12],[97.87709497 22.12290503] ; [48.12290503 10.87709497],0
p11,1,0.658676,0.195136,[87 34] ; [45 15],[88.24309392 32.75690608] ; [43.75690608 16.24309392],0
a6,1,0.662751,0.190199,[74 46] ; [39 21],[75.33333333 44.66666667] ; [37.66666667 22.33333333],0
s1,1,0.695083,0.153638,[  8 111] ; [ 5 55],[  8.6424581 110.3575419] ; [ 4.3575419 55.6424581],0
n2,1,0.755399,0.09705,[25  6] ; [11  2],[25.36363636  5.63636364] ; [10.63636364  2.36363636],0
d5,1,0.760293,0.093084,[89 31] ; [45 14],[89.83240223 30.16759777] ; [44.16759777 14.83240223],0
u1,1,0.761638,0.092009,[ 20 101] ; [11 49],[ 20.72375691 100.27624309] ; [10.27624309 49.72375691],0
d4,1,0.774324,0.082211,[100  20] ; [51  9],[100.66666667  19.33333333] ; [50.33333333  9.66666667],0
v1,1,0.830677,0.045725,[52 66] ; [27 32],[52.66666667 65.33333333] ; [26.33333333 32.66666667],0
r3,1,0.837576,0.042023,[113   7] ; [56  3],[113.29608939   6.70391061] ; [55.70391061  3.29608939],0
r2,1,0.838661,0.041456,[111   9] ; [56  4],[111.33333333   8.66666667] ; [55.66666667  4.33333333],0
n1,1,0.848705,0.036394,[ 8 23] ; [ 3 10],[ 7.75 23.25] ; [3.25 9.75],0
a5,1,0.850901,0.035332,[81 40] ; [41 19],[81.55801105 39.44198895] ; [40.44198895 19.55801105],0
b5,1,0.880111,0.022749,[72 49] ; [35 25],[71.53038674 49.46961326] ; [35.46961326 24.53038674],0
