Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,91.679126,[200 151] ; [ 46 207],[142.95695364 208.04304636] ; [103.04304636 149.95695364],1
d5,1,0.172355,1.862341,[304  56] ; [207  51],[297.66990291  62.33009709] ; [213.33009709  44.66990291],0
n1,1,0.184067,1.764477,[22 45] ; [27 34],[25.6484375 41.3515625] ; [23.3515625 37.6484375],0
b4,1,0.18486,1.758111,[224 137] ; [147 112],[216.01774194 144.98225806] ; [154.98225806 104.01774194],0
n4,1,0.245432,1.349118,[281  79] ; [191  67],[274.95145631  85.04854369] ; [197.04854369  60.95145631],0
a8,1,0.262152,1.257359,[ 47 266] ; [ 28 211],[ 42.52717391 270.47282609] ; [ 32.47282609 206.52717391],0
a1,1,0.290274,1.118349,[ 19 342] ; [  9 250],[ 16.30322581 344.69677419] ; [ 11.69677419 247.30322581],0
p8,1,0.290889,1.115502,[196 156] ; [132 125],[189.58292282 162.41707718] ; [138.41707718 118.58292282],0
p2,1,0.293045,1.10558,[305  54] ; [211  47],[300.23338736  58.76661264] ; [215.76661264  42.23338736],0
u3,1,0.31139,1.024772,[53 37] ; [57 29],[56.25 33.75] ; [53.75 32.25],0
v4,1,0.317916,0.997499,[349  10] ; [247  11],[346.78119935  12.21880065] ; [249.21880065   8.78119935],0
n3,1,0.359661,0.839075,[51 17] ; [42 20],[48.64615385 19.35384615] ; [44.35384615 17.64615385],0
n2,1,0.419944,0.650471,[51 16] ; [44 19],[48.96153846 18.03846154] ; [46.03846154 16.96153846],0
s2,1,0.441191,0.593183,[188 167] ; [128 129],[183.30065359 171.69934641] ; [132.69934641 124.30065359],0
b2,1,0.452226,0.565066,[ 79 139] ; [ 49 102],[ 75.62059621 142.37940379] ; [52.37940379 98.62059621],0
b3,1,0.452226,0.565066,[ 79 139] ; [ 49 102],[ 75.62059621 142.37940379] ; [52.37940379 98.62059621],0
s3,1,0.459875,0.546199,[199 153] ; [137 119],[194.52631579 157.47368421] ; [141.47368421 114.52631579],0
p5,1,0.547541,0.36174,[ 42 317] ; [ 26 230],[ 39.69430894 319.30569106] ; [ 28.30569106 227.69430894],0
u4,1,0.713526,0.134781,[  7 354] ; [  4 255],[  6.40483871 354.59516129] ; [  4.59516129 254.40483871],0
b5,1,0.724354,0.124359,[232 129] ; [170  89],[234.06774194 126.93225806] ; [167.93225806  91.06774194],0
p1,1,0.938576,0.005938,[ 33 326] ; [ 24 232],[ 33.27317073 325.72682927] ; [ 23.72682927 232.27317073],0
u2,1,0.961127,0.002375,[50 39] ; [48 38],[49.84 39.16] ; [48.16 37.84],0
