Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,40.775779,[14 50] ; [29  3],[28.66666667 35.33333333] ; [14.33333333 17.66666667],1
p9,1,0.191902,1.702953,[41 22] ; [25  7],[43.76842105 19.23157895] ; [22.23157895  9.76842105],0
p1,1,0.201426,1.632005,[ 6 59] ; [ 6 27],[ 7.95918367 57.04081633] ; [ 4.04081633 28.95918367],0
s7,1,0.25728,1.283334,[19 44] ; [13 18],[21.44680851 41.55319149] ; [10.55319149 20.44680851],0
s2,1,0.262587,1.255064,[22 43] ; [15 18],[24.54081633 40.45918367] ; [12.45918367 20.54081633],0
u2,1,0.269517,1.219202,[16 24] ; [1 5],[14.7826087 25.2173913] ; [2.2173913 3.7826087],0
p5,1,0.307903,1.039648,[ 4 61] ; [ 4 29],[ 5.30612245 59.69387755] ; [ 2.69387755 30.30612245],0
n6,1,0.329619,0.950393,[43 22] ; [25  8],[45.10204082 19.89795918] ; [22.89795918 10.10204082],0
p8,1,0.423888,0.639511,[25 40] ; [ 9 21],[23.26315789 41.73684211] ; [10.73684211 19.26315789],0
p7,1,0.428009,0.628219,[34 31] ; [14 18],[32.16494845 32.83505155] ; [15.83505155 16.16494845],0
p11,1,0.430783,0.620711,[38 27] ; [22 11],[39.79591837 25.20408163] ; [20.20408163 12.79591837],0
b1,1,0.523425,0.40714,[33 32] ; [19 14],[34.48979592 30.51020408] ; [17.51020408 15.48979592],0
p10,1,0.561572,0.33699,[34 30] ; [19 13],[35.33333333 28.66666667] ; [17.66666667 14.33333333],0
n1,1,0.707162,0.141128,[12 18] ; [6 7],[12.55813953 17.44186047] ; [5.44186047 7.55813953],0
b5,1,0.720513,0.128002,[34 31] ; [16 17],[33.16326531 31.83673469] ; [16.83673469 16.16326531],0
s3,1,0.722412,0.126193,[28 35] ; [13 19],[27.18947368 35.81052632] ; [13.81052632 18.18947368],0
b4,1,0.723615,0.125055,[33 32] ; [18 15],[33.82653061 31.17346939] ; [17.17346939 15.82653061],0
a1,1,0.811124,0.05711,[ 5 60] ; [ 3 30],[ 5.30612245 59.69387755] ; [ 2.69387755 30.30612245],0
p2,1,0.865739,0.028586,[41 24] ; [19 12],[40.625 24.375] ; [19.375 11.625],0
u3,1,0.868573,0.027381,[12 28] ; [2 4],[12.17391304 27.82608696] ; [1.82608696 4.17391304],0
v4,1,0.93471,0.006711,[48 16] ; [25  8],[48.16494845 15.83505155] ; [24.83505155  8.16494845],0
n5,1,0.964955,0.00193,[47 18] ; [24  9],[47.09183673 17.90816327] ; [23.90816327  9.09183673],0
s4,1,0.97304,0.001142,[12 53] ; [ 6 27],[11.93877551 53.06122449] ; [ 6.06122449 26.93877551],0
s1,1,0.989898,0.00016,[ 2 63] ; [ 1 32],[ 1.98979592 63.01020408] ; [ 1.01020408 31.98979592],0
