Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b3,1,0.00017,14.142022,[20 64] ; [40 36],[31.5 52.5] ; [28.5 47.5],1
a8,1,0.213951,1.544485,[ 18 129] ; [ 22 103],[ 21.61764706 125.38235294] ; [ 18.38235294 106.61764706],0
a1,1,0.25254,1.3092,[  5 153] ; [  8 127],[  7.01023891 150.98976109] ; [  5.98976109 129.01023891],0
d3,1,0.255125,1.29502,[103  52] ; [81 54],[98.34482759 56.65517241] ; [85.65517241 49.34482759],0
b5,1,0.25706,1.284521,[94 64] ; [89 46],[98.68259386 59.31740614] ; [84.31740614 50.68259386],0
a7,1,0.325907,0.965091,[113  44] ; [90 45],[109.14726027  47.85273973] ; [93.85273973 41.14726027],0
b4,1,0.326861,0.961295,[87 71] ; [82 53],[91.1331058 66.8668942] ; [77.8668942 57.1331058],0
d1,1,0.362041,0.830801,[81 77] ; [62 73],[77.11262799 80.88737201] ; [65.88737201 69.11262799],0
p5,1,0.375874,0.784152,[  5 152] ; [  7 126],[  6.49655172 150.50344828] ; [  5.50344828 127.49655172],0
s3,1,0.386214,0.750829,[80 77] ; [74 58],[83.66089965 73.33910035] ; [70.33910035 61.66089965],0
a6,1,0.388367,0.744048,[106  51] ; [84 50],[102.50859107  54.49140893] ; [87.49140893 46.50859107],0
p12,1,0.408452,0.683301,[  7 150] ; [  9 126],[  8.60273973 148.39726027] ; [  7.39726027 127.60273973],0
b1,1,0.419617,0.651387,[ 55 103] ; [41 94],[ 51.76791809 106.23208191] ; [44.23208191 90.76791809],0
d4,1,0.462595,0.539608,[120  37] ; [108  27],[122.5890411  34.4109589] ; [105.4109589  29.5890411],0
p7,1,0.473791,0.51312,[71 83] ; [64 63],[73.98576512 80.01423488] ; [61.01423488 65.98576512],0
p11,1,0.499029,0.457,[120  38] ; [107  28],[122.40955631  35.59044369] ; [104.59044369  30.40955631],0
u4,1,0.52865,0.396985,[  2 156] ; [  3 132],[  2.69624573 155.30375427] ; [  2.30375427 132.69624573],0
s1,1,0.582235,0.302635,[  4 151] ; [  5 130],[  4.81034483 150.18965517] ; [  4.18965517 130.81034483],0
r4,1,0.625437,0.2383,[135  23] ; [118  17],[136.43003413  21.56996587] ; [116.56996587  18.43003413],0
d2,1,0.636061,0.223931,[62 94] ; [50 85],[60.04123711 95.95876289] ; [51.95876289 83.04123711],0
u3,1,0.644297,0.213166,[25 34] ; [17 19],[26.08421053 32.91578947] ; [15.91578947 20.08421053],0
n1,1,0.670907,0.180543,[16 31] ; [15 24],[16.94186047 30.05813953] ; [14.05813953 24.94186047],0
n4,1,0.705858,0.142449,[104  54] ; [91 43],[105.51369863  52.48630137] ; [89.48630137 44.51369863],0
n2,1,0.735767,0.113882,[38 10] ; [32  7],[38.62068966  9.37931034] ; [31.37931034  7.62068966],0
n3,1,0.736015,0.11366,[36 12] ; [28 11],[35.31034483 12.68965517] ; [28.68965517 10.31034483],0
p8,1,0.765489,0.088971,[ 56 100] ; [50 83],[57.21799308 98.78200692] ; [48.78200692 84.21799308],0
p10,1,0.766171,0.088439,[134  23] ; [116  18],[134.87972509  22.12027491] ; [115.12027491  18.87972509],0
d5,1,0.797359,0.065929,[117  39] ; [103  32],[117.93814433  38.06185567] ; [102.06185567  32.93814433],0
n6,1,0.79901,0.064836,[127  30] ; [106  27],[126.14137931  30.85862069] ; [106.85862069  26.14137931],0
a2,1,0.843273,0.039089,[ 29 129] ; [ 26 109],[ 29.65870307 128.34129693] ; [ 25.34129693 109.65870307],0
u1,1,0.859191,0.031472,[ 21 137] ; [ 17 118],[ 20.49146758 137.50853242] ; [ 17.50853242 117.49146758],0
