Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.1e-05,16.399244,[35 17] ; [14 37],[24.73786408 27.26213592] ; [24.26213592 26.73786408],1
p12,1,0.749711,0.101774,[ 5 49] ; [ 4 49],[ 4.54205607 49.45794393] ; [ 4.45794393 48.54205607],0
d2,1,0.750292,0.101286,[22 32] ; [20 33],[21.19626168 32.80373832] ; [20.80373832 32.19626168],0
r3,1,0.77518,0.08157,[48  6] ; [48  5],[48.44859813  5.55140187] ; [47.55140187  5.44859813],0
p6,1,0.781778,0.07673,[20 32] ; [19 34],[19.31428571 32.68571429] ; [19.68571429 33.31428571],0
n1,1,0.820596,0.051429,[7 9] ; [ 8 12],[6.66666667 9.33333333] ; [ 8.33333333 11.66666667],0
s5,1,0.838549,0.041514,[19 32] ; [20 31],[19.5 31.5] ; [19.5 31.5],0
s7,1,0.842903,0.039276,[25 26] ; [24 27],[24.5 26.5] ; [24.5 26.5],0
b2,1,0.85597,0.032945,[10 26] ; [ 8 23],[ 9.67164179 26.32835821] ; [ 8.32835821 22.67164179],0
b3,1,0.85597,0.032945,[10 26] ; [ 8 23],[ 9.67164179 26.32835821] ; [ 8.32835821 22.67164179],0
a4,1,0.884891,0.020959,[17 37] ; [16 37],[16.65420561 37.34579439] ; [16.34579439 36.65420561],0
a5,1,0.906111,0.013911,[32 22] ; [32 21],[32.29906542 21.70093458] ; [31.70093458 21.29906542],0
p7,1,0.966136,0.001802,[32 21] ; [31 20],[32.10576923 20.89423077] ; [30.89423077 20.10576923],0
u4,1,0.989354,0.000178,[ 1 53] ; [ 1 52],[ 1.00934579 52.99065421] ; [ 0.99065421 52.00934579],0
