Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,27.656843,[32  9] ; [11 38],[19.58888889 21.41111111] ; [23.41111111 25.58888889],1
v1,1,0.590352,0.289794,[14 28] ; [19 30],[15.23076923 26.76923077] ; [17.76923077 31.23076923],0
r4,1,0.648025,0.2084,[35  7] ; [39 10],[34.15384615  7.84615385] ; [39.84615385  9.15384615],0
p3,1,0.693332,0.155502,[11 30] ; [15 34],[11.84444444 29.15555556] ; [14.15555556 34.84444444],0
s5,1,0.696027,0.152638,[ 8 33] ; [11 37],[ 8.75280899 32.24719101] ; [10.24719101 37.75280899],0
v3,1,0.804236,0.061439,[13 29] ; [14 35],[12.46153846 29.53846154] ; [14.53846154 34.46153846],0
a8,1,0.827084,0.047718,[ 4 34] ; [ 4 40],[ 3.70731707 34.29268293] ; [ 4.29268293 39.70731707],0
p1,1,0.833373,0.044259,[ 3 39] ; [ 4 44],[ 3.26666667 38.73333333] ; [ 3.73333333 44.26666667],0
s7,1,0.903692,0.014641,[15 27] ; [17 29],[15.27272727 26.72727273] ; [16.72727273 29.27272727],0
a1,1,0.912149,0.012172,[ 1 41] ; [ 1 48],[ 0.92307692 41.07692308] ; [ 1.07692308 47.92307692],0
b1,1,0.92268,0.00942,[21 21] ; [24 25],[20.76923077 21.23076923] ; [24.23076923 24.76923077],0
b2,1,0.943367,0.005046,[ 7 21] ; [ 8 23],[ 7.11864407 20.88135593] ; [ 7.88135593 23.11864407],0
b3,1,0.943367,0.005046,[ 7 21] ; [ 8 23],[ 7.11864407 20.88135593] ; [ 7.88135593 23.11864407],0
p7,1,0.961767,0.002298,[22 19] ; [26 22],[22.11235955 18.88764045] ; [25.88764045 22.11235955],0
