Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.89108,[23 30] ; [126  18],[40.08629442 12.91370558] ; [108.91370558  35.08629442],1
n2,1,0.280653,1.163924,[11 10] ; [33 17],[13.01408451  7.98591549] ; [30.98591549 19.01408451],0
d5,1,0.289043,1.124075,[51  2] ; [143   2],[51.92929293  1.07070707] ; [142.07070707   2.92929293],0
r3,1,0.305164,1.051491,[47  6] ; [136  10],[48.73869347  4.26130653] ; [134.26130653  11.73869347],0
p12,1,0.310337,1.02924,[ 1 49] ; [  8 138],[ 2.29591837 47.70408163] ; [  6.70408163 139.29591837],0
s4,1,0.31605,1.005223,[ 9 43] ; [ 17 127],[ 6.89795918 45.10204082] ; [ 19.10204082 124.89795918],0
u3,1,0.319193,0.992252,[4 6] ; [18 13],[5.36585366 4.63414634] ; [16.63414634 14.36585366],0
r4,1,0.340411,0.908882,[42 11] ; [124  22],[44.21105528  8.78894472] ; [121.78894472  24.21105528],0
s7,1,0.345531,0.889801,[23 25] ; [57 85],[20.21052632 27.78947368] ; [59.78947368 82.21052632],0
v2,1,0.390028,0.738854,[26 25] ; [80 58],[28.6031746 22.3968254] ; [77.3968254 60.6031746],0
a5,1,0.390304,0.737996,[44  9] ; [113  33],[41.81407035 11.18592965] ; [115.18592965  30.81407035],0
a4,1,0.448457,0.574549,[32 20] ; [81 65],[29.67676768 22.32323232] ; [83.32323232 62.67676768],0
s1,1,0.508688,0.436765,[ 2 51] ; [  3 140],[ 1.35204082 51.64795918] ; [  3.64795918 139.35204082],0
p7,1,0.555021,0.348398,[25 26] ; [61 77],[23.20634921 27.79365079] ; [62.79365079 75.20634921],0
n5,1,0.557758,0.343601,[35 17] ; [91 54],[33.25888325 18.74111675] ; [92.74111675 52.25888325],0
n6,1,0.574735,0.314824,[39 13] ; [115  31],[40.44444444 11.55555556] ; [113.55555556  32.44444444],0
s8,1,0.623137,0.241483,[22 31] ; [55 91],[20.50753769 32.49246231] ; [56.49246231 89.50753769],0
r2,1,0.643307,0.214443,[49  3] ; [137   6],[49.6  2.4] ; [136.4   6.6],0
p11,1,0.653806,0.201135,[37 16] ; [97 49],[35.68844221 17.31155779] ; [98.31155779 47.68844221],0
u2,1,0.654991,0.199665,[5 5] ; [18 13],[5.6097561 4.3902439] ; [17.3902439 13.6097561],0
p5,1,0.672422,0.178782,[ 2 49] ; [  4 142],[ 1.55329949 49.44670051] ; [  4.44670051 141.55329949],0
r1,1,0.684647,0.164941,[41 12] ; [116  29],[42.02525253 10.97474747] ; [114.97474747  30.02525253],0
s6,1,0.732175,0.117124,[26 24] ; [80 66],[27.04081633 22.95918367] ; [78.95918367 67.04081633],0
u4,1,0.73398,0.115489,[ 1 52] ; [  4 142],[ 1.33165829 51.66834171] ; [  3.66834171 142.33165829],0
a3,1,0.77743,0.079902,[43 10] ; [115  30],[42.29292929 10.70707071] ; [115.70707071  29.29292929],0
d4,1,0.783541,0.075464,[51  1] ; [143   2],[51.20812183  0.79187817] ; [142.79187817   2.20812183],0
n3,1,0.785495,0.074074,[13  8] ; [32 17],[13.5  7.5] ; [31.5 17.5],0
n1,1,0.79886,0.064934,[ 9 12] ; [19 29],[ 8.52173913 12.47826087] ; [19.47826087 28.52173913],0
s3,1,0.822875,0.050108,[28 25] ; [74 71],[27.3030303 25.6969697] ; [74.6969697 70.3030303],0
s2,1,0.825244,0.048755,[23 29] ; [62 84],[22.32323232 29.67676768] ; [62.67676768 83.32323232],0
p1,1,0.894962,0.017431,[ 3 50] ; [  9 137],[ 3.1959799 49.8040201] ; [  8.8040201 137.1959799],0
a1,1,0.915054,0.011378,[ 2 51] ; [  6 140],[ 2.13065327 50.86934673] ; [  5.86934673 140.13065327],0
p2,1,0.9806,0.000591,[35 17] ; [98 48],[34.92929293 17.07070707] ; [98.07070707 47.92929293],0
