Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,63.232598,[ 40 120] ; [166  89],[79.42168675 80.57831325] ; [126.57831325 128.42168675],1
s1,1,0.04646,3.964845,[  9 152] ; [  5 249],[  5.4313253 155.5686747] ; [  8.5686747 245.4313253],0
a3,1,0.049729,3.850583,[103  56] ; [189  67],[111.8746988  47.1253012] ; [180.1253012  75.8746988],0
n3,1,0.055269,3.673965,[37 21] ; [41 10],[41.50458716 16.49541284] ; [36.49541284 14.50458716],0
u4,1,0.055806,3.657839,[  4 157] ; [  1 255],[  1.93045564 159.06954436] ; [  3.06954436 252.93045564],0
p5,1,0.07279,3.218963,[  7 154] ; [ 23 232],[ 11.61057692 149.38942308] ; [ 18.38942308 236.61057692],0
n6,1,0.083989,2.985964,[124  36] ; [214  40],[130.62801932  29.37198068] ; [207.37198068  46.62801932],0
n2,1,0.164413,1.933164,[37 22] ; [39 13],[40.3963964 18.6036036] ; [35.6036036 16.3963964],0
n4,1,0.167438,1.905733,[114  47] ; [196  59],[119.97596154  41.02403846] ; [190.02403846  64.97596154],0
n1,1,0.196042,1.671619,[28 32] ; [18 34],[24.64285714 35.35714286] ; [21.35714286 30.64285714],0
d1,1,0.201873,1.62877,[86 75] ; [153 103],[92.27577938 68.72422062] ; [146.72422062 109.27577938],0
u1,1,0.228838,1.448072,[ 24 137] ; [ 50 206],[ 28.57074341 132.42925659] ; [ 45.42925659 210.57074341],0
b1,1,0.260863,1.264171,[ 59 102] ; [108 148],[64.47721823 96.52278177] ; [102.52278177 153.47721823],0
p1,1,0.264727,1.243868,[ 14 146] ; [ 15 240],[ 11.18072289 148.81927711] ; [ 17.81927711 237.18072289],0
p12,1,0.267314,1.230477,[  5 154] ; [ 14 241],[  7.29710145 151.70289855] ; [ 11.70289855 243.29710145],0
d4,1,0.292931,1.1061,[130  31] ; [216  39],[133.90865385  27.09134615] ; [212.09134615  42.90865385],0
d2,1,0.293429,1.10382,[72 89] ; [128 128],[77.21822542 83.78177458] ; [122.78177458 133.21822542],0
r2,1,0.3228,0.977568,[152   9] ; [244   9],[154.   7.] ; [242.  11.],0
v2,1,0.325622,0.966229,[62 93] ; [112 137],[66.75742574 88.24257426] ; [107.24257426 141.75742574],0
a5,1,0.345631,0.889433,[114  47] ; [192  64],[118.14388489  42.85611511] ; [187.85611511  68.14388489],0
d3,1,0.382777,0.761763,[106  55] ; [179  77],[110.03597122  50.96402878] ; [174.96402878  81.03597122],0
d5,1,0.397893,0.714684,[126  35] ; [209  47],[129.34052758  31.65947242] ; [205.65947242  50.34052758],0
b4,1,0.420893,0.647821,[97 64] ; [144 112],[93.04796163 67.95203837] ; [147.95203837 108.04796163],0
b3,1,0.430868,0.620483,[31 62] ; [59 95],[33.88663968 59.11336032] ; [56.11336032 97.88663968],0
b2,1,0.430868,0.620483,[31 62] ; [59 95],[33.88663968 59.11336032] ; [56.11336032 97.88663968],0
a2,1,0.446114,0.580506,[ 35 126] ; [ 64 192],[ 38.22302158 122.77697842] ; [ 60.77697842 195.22302158],0
b5,1,0.475353,0.509507,[100  61] ; [150 106],[96.52278177 64.47721823] ; [153.47721823 102.52278177],0
a6,1,0.590439,0.28966,[111  50] ; [170  86],[108.49160671  52.50839329] ; [172.50839329  83.49160671],0
u3,1,0.86747,0.027847,[36 22] ; [40 26],[35.5483871 22.4516129] ; [40.4516129 25.5483871],0
a1,1,0.876798,0.024034,[  4 157] ; [  7 249],[  4.2470024 156.7529976] ; [  6.7529976 249.2470024],0
u2,1,0.877034,0.023941,[30 28] ; [34 30],[30.42622951 27.57377049] ; [33.57377049 30.42622951],0
a4,1,0.941696,0.005349,[74 86] ; [117 138],[73.63855422 86.36144578] ; [117.36144578 137.63855422],0
a7,1,0.94469,0.004813,[119  42] ; [190  66],[119.30215827  41.69784173] ; [189.69784173  66.30215827],0
s4,1,0.948775,0.004127,[ 30 129] ; [ 48 203],[ 30.24878049 128.75121951] ; [ 47.75121951 203.24878049],0
