Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.314806,[231  41] ; [50 59],[200.60892388  71.39107612] ; [80.39107612 28.60892388],1
s6,1,0.111401,2.53423,[173  99] ; [58 48],[166.22222222 105.77777778] ; [64.77777778 41.22222222],0
p10,1,0.12158,2.396852,[199  71] ; [71 37],[192.85714286  77.14285714] ; [77.14285714 30.85714286],0
p1,1,0.139567,2.182726,[ 12 259] ; [  9 100],[ 14.97631579 256.02368421] ; [  6.02368421 102.97631579],0
p6,1,0.139771,2.180482,[ 64 205] ; [18 89],[ 58.66489362 210.33510638] ; [23.33510638 83.66489362],0
s5,1,0.155624,2.016244,[ 75 187] ; [37 65],[ 80.61538462 181.38461538] ; [31.38461538 70.61538462],0
v1,1,0.191054,1.709467,[113 150] ; [53 52],[118.63586957 144.36413043] ; [47.36413043 57.63586957],0
n2,1,0.208938,1.57877,[50 31] ; [30 11],[53.1147541 27.8852459] ; [26.8852459 14.1147541],0
s1,1,0.233592,1.418857,[  8 260] ; [  6 102],[  9.9787234 258.0212766] ; [  4.0212766 103.9787234],0
b4,1,0.24951,1.326045,[172 100] ; [62 47],[167.05511811 104.94488189] ; [66.94488189 42.05511811],0
a3,1,0.27417,1.195765,[194  78] ; [83 25],[198.27368421  73.72631579] ; [78.72631579 29.27368421],0
p5,1,0.305016,1.052133,[ 11 258] ; [ 7 99],[ 12.912 256.088] ; [  5.088 100.912],0
a5,1,0.338434,0.916353,[198  74] ; [74 35],[194.18372703  77.81627297] ; [77.81627297 31.18372703],0
b3,1,0.360829,0.835004,[60 96] ; [34 42],[63.20689655 92.79310345] ; [30.79310345 45.20689655],0
b2,1,0.360829,0.835004,[60 96] ; [34 42],[63.20689655 92.79310345] ; [30.79310345 45.20689655],0
u4,1,0.397365,0.716286,[  6 266] ; [  1 108],[  4.99737533 267.00262467] ; [  2.00262467 106.99737533],0
n5,1,0.469323,0.523571,[171  99] ; [72 35],[174.03183024  95.96816976] ; [68.96816976 38.03183024],0
a4,1,0.51477,0.42436,[136 136] ; [58 50],[138.86315789 133.13684211] ; [55.13684211 52.86315789],0
v3,1,0.541434,0.372889,[ 90 169] ; [32 70],[ 87.52908587 171.47091413] ; [34.47091413 67.52908587],0
p9,1,0.55552,0.347521,[208  60] ; [80 27],[205.824  62.176] ; [82.176 24.824],0
n6,1,0.572332,0.318796,[210  61] ; [80 27],[207.91005291  63.08994709] ; [82.08994709 24.91005291],0
n3,1,0.610845,0.258947,[57 24] ; [27 14],[55.7704918 25.2295082] ; [28.2295082 12.7704918],0
s8,1,0.646388,0.210484,[100 172] ; [37 71],[ 98.06315789 173.93684211] ; [38.93684211 69.06315789],0
d2,1,0.676966,0.173561,[143 128] ; [59 48],[144.82010582 126.17989418] ; [57.17989418 49.82010582],0
n4,1,0.68773,0.161554,[197  75] ; [76 32],[195.41052632  76.58947368] ; [77.58947368 30.41052632],0
s2,1,0.720377,0.128132,[133 137] ; [51 57],[131.42857143 138.57142857] ; [52.57142857 55.42857143],0
p7,1,0.799055,0.064806,[107 160] ; [44 62],[108.08847185 158.91152815] ; [42.91152815 63.08847185],0
s4,1,0.815028,0.05473,[ 45 224] ; [17 91],[ 44.23872679 224.76127321] ; [17.76127321 90.23872679],0
p3,1,0.855194,0.033304,[ 93 178] ; [36 72],[ 92.24010554 178.75989446] ; [36.75989446 71.24010554],0
s7,1,0.864982,0.028912,[114 147] ; [46 57],[114.72527473 146.27472527] ; [45.27472527 57.72527473],0
p12,1,0.878322,0.023439,[ 14 257] ; [  6 102],[ 14.30079156 256.69920844] ; [  5.69920844 102.30079156],0
p11,1,0.908494,0.013211,[183  89] ; [74 35],[183.47506562  88.52493438] ; [73.52493438 35.47506562],0
s3,1,0.970933,0.001328,[142 126] ; [57 51],[141.84042553 126.15957447] ; [57.15957447 50.84042553],0
n1,1,0.971045,0.001318,[29 51] ; [15 26],[29.09090909 50.90909091] ; [14.90909091 26.09090909],0
