Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,62.684777,[83 15] ; [ 2 28],[65.078125 32.921875] ; [19.921875 10.078125],1
u1,1,0.102694,2.663206,[14 84] ; [ 1 29],[11.484375 86.515625] ; [ 3.515625 26.484375],0
p6,1,0.109001,2.568642,[14 83] ; [ 1 28],[11.54761905 85.45238095] ; [ 3.45238095 25.54761905],0
p1,1,0.127084,2.32777,[ 5 92] ; [ 4 26],[ 6.87401575 90.12598425] ; [ 2.12598425 27.87401575],0
s7,1,0.14008,2.177078,[25 64] ; [ 4 24],[22.05982906 66.94017094] ; [ 6.94017094 21.05982906],0
d3,1,0.140386,2.173721,[51 47] ; [11 19],[47.46875 50.53125] ; [14.53125 15.46875],0
p10,1,0.148232,2.090349,[21 75] ; [ 3 27],[18.28571429 77.71428571] ; [ 5.71428571 24.28571429],0
n2,1,0.149697,2.075336,[24 13] ; [ 8 10],[21.52727273 15.47272727] ; [10.47272727  7.52727273],0
a5,1,0.219351,1.508614,[55 43] ; [13 17],[52.0625 45.9375] ; [15.9375 14.0625],0
b2,1,0.227581,1.455916,[19 42] ; [10 12],[21.31325301 39.68674699] ; [ 7.68674699 14.31325301],0
b3,1,0.227581,1.455916,[19 42] ; [10 12],[21.31325301 39.68674699] ; [ 7.68674699 14.31325301],0
b5,1,0.302661,1.062432,[53 45] ; [13 17],[50.53125 47.46875] ; [15.46875 14.53125],0
a3,1,0.309991,1.030714,[61 37] ; [15 14],[58.64566929 39.35433071] ; [17.35433071 11.64566929],0
a6,1,0.313166,1.017274,[56 42] ; [14 16],[53.59375 44.40625] ; [16.40625 13.59375],0
a8,1,0.347695,0.881851,[ 8 84] ; [ 1 28],[ 6.84297521 85.15702479] ; [ 2.15702479 26.84297521],0
p12,1,0.376028,0.783647,[ 1 96] ; [ 1 29],[ 1.52755906 95.47244094] ; [ 0.47244094 29.52755906],0
d1,1,0.405174,0.692918,[41 57] ; [10 20],[39.046875 58.953125] ; [11.953125 18.046875],0
u2,1,0.416304,0.660724,[16 19] ; [ 5 10],[14.7 20.3] ; [6.3 8.7],0
s5,1,0.424106,0.638909,[19 77] ; [ 4 26],[17.52380952 78.47619048] ; [ 5.47619048 24.52380952],0
n1,1,0.446007,0.580779,[10 25] ; [ 7 11],[11.22641509 23.77358491] ; [ 5.77358491 12.22641509],0
a2,1,0.449784,0.571196,[19 79] ; [ 4 26],[17.609375 80.390625] ; [ 5.390625 24.609375],0
b1,1,0.504112,0.446269,[52 46] ; [18 12],[53.59375 44.40625] ; [16.40625 13.59375],0
n4,1,0.633871,0.226847,[64 34] ; [21  9],[65.078125 32.921875] ; [19.921875 10.078125],0
a4,1,0.731106,0.118099,[40 57] ; [13 16],[40.8015873 56.1984127] ; [12.1984127 16.8015873],0
d2,1,0.76667,0.088051,[47 51] ; [13 16],[46.2992126 51.7007874] ; [13.7007874 15.2992126],0
b4,1,0.824826,0.048992,[61 37] ; [18 12],[60.484375 37.515625] ; [18.515625 11.484375],0
s1,1,0.918921,0.010362,[ 9 87] ; [ 3 27],[ 9.14285714 86.85714286] ; [ 2.85714286 27.14285714],0
