Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,6.5e-05,15.953111,[42 10] ; [84 86],[29.51351351 22.48648649] ; [96.48648649 73.51351351],1
a5,1,0.213414,1.548113,[41 11] ; [119  51],[37.47747748 14.52252252] ; [122.52252252  47.47747748],0
n2,1,0.256839,1.285714,[4 4] ; [20  8],[5.33333333 2.66666667] ; [18.66666667  9.33333333],0
s4,1,0.26044,1.266417,[ 8 44] ; [ 16 148],[ 5.77777778 46.22222222] ; [ 18.22222222 145.77777778],0
d3,1,0.262475,1.255656,[38 14] ; [110  60],[34.66666667 17.33333333] ; [113.33333333  56.66666667],0
p5,1,0.293835,1.101964,[ 3 49] ; [ 18 151],[ 4.94117647 47.05882353] ; [ 16.05882353 152.94117647],0
v3,1,0.343351,0.897878,[20 30] ; [ 53 109],[17.21698113 32.78301887] ; [ 55.78301887 106.21698113],0
u4,1,0.375325,0.785959,[ 1 51] ; [  1 168],[ 0.47058824 51.52941176] ; [  1.52941176 167.47058824],0
a7,1,0.394125,0.726177,[36 15] ; [130  40],[38.30769231 12.69230769] ; [127.69230769  42.30769231],0
a8,1,0.406196,0.689908,[ 7 42] ; [ 15 135],[ 5.41708543 43.58291457] ; [ 16.58291457 133.41708543],0
a1,1,0.45747,0.552078,[ 1 51] ; [  7 163],[ 1.87387387 50.12612613] ; [  6.12612613 163.87387387],0
n6,1,0.524862,0.404329,[41 11] ; [139  29],[42.54545455  9.45454545] ; [137.45454545  30.54545455],0
n4,1,0.542617,0.370711,[38 14] ; [116  53],[36.23529412 15.76470588] ; [117.76470588  51.23529412],0
v2,1,0.567208,0.327377,[26 25] ; [90 72],[27.77464789 23.22535211] ; [88.22535211 73.77464789],0
a3,1,0.611368,0.258188,[31 21] ; [94 75],[29.41176471 22.58823529] ; [95.58823529 73.41176471],0
b4,1,0.618149,0.248477,[32 20] ; [98 72],[30.45045045 21.54954955] ; [99.54954955 70.45045045],0
u3,1,0.680764,0.169267,[11 10] ; [35 39],[10.16842105 10.83157895] ; [35.83157895 38.16842105],0
u2,1,0.713664,0.134644,[ 9 12] ; [36 40],[ 9.74226804 11.25773196] ; [35.25773196 40.74226804],0
a2,1,0.718729,0.129714,[10 42] ; [ 29 141],[ 9.13513514 42.86486486] ; [ 29.86486486 140.13513514],0
a4,1,0.802722,0.062413,[19 33] ; [ 65 104],[19.76470588 32.23529412] ; [ 64.23529412 104.76470588],0
r2,1,0.883287,0.021551,[47  4] ; [154  12],[47.23963134  3.76036866] ; [153.76036866  12.23963134],0
a6,1,0.900127,0.01575,[35 17] ; [116  54],[35.36936937 16.63063063] ; [115.63063063  54.36936937],0
u1,1,0.964587,0.001971,[ 6 46] ; [ 20 150],[ 6.09009009 45.90990991] ; [ 19.90990991 150.09009009],0
n1,1,0.98101,0.000567,[3 5] ; [10 17],[2.97142857 5.02857143] ; [10.02857143 16.97142857],0
