Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,51.268885,[261  44] ; [41 43],[236.78663239  68.21336761] ; [65.21336761 18.78663239],1
s3,1,0.450535,0.569305,[261  42] ; [75  9],[263.06976744  39.93023256] ; [72.93023256 11.06976744],0
s6,1,0.468289,0.526011,[267  32] ; [70 11],[265.16578947  33.83421053] ; [71.83421053  9.16578947],0
n1,1,0.512602,0.428752,[29 41] ; [9 9],[30.22727273 39.77272727] ; [ 7.77272727 10.22727273],0
d3,1,0.527663,0.39889,[229  77] ; [60 24],[226.75384615  79.24615385] ; [62.24615385 21.75384615],0
n2,1,0.587332,0.29453,[55 16] ; [15  3],[55.84269663 15.15730337] ; [14.15730337  3.84269663],0
u2,1,0.631254,0.230364,[25 19] ; [26 16],[26.09302326 17.90697674] ; [24.90697674 17.09302326],0
p8,1,0.696003,0.152664,[156 145] ; [40 41],[154.43979058 146.56020942] ; [41.56020942 39.43979058],0
s1,1,0.72562,0.123172,[ 14 290] ; [ 3 78],[ 13.42337662 290.57662338] ; [ 3.57662338 77.42337662],0
p2,1,0.813142,0.055873,[259  45] ; [69 13],[258.32124352  45.67875648] ; [69.67875648 12.32124352],0
a7,1,0.820862,0.051274,[225  81] ; [60 23],[224.19023136  81.80976864] ; [60.80976864 22.19023136],0
u3,1,0.873014,0.025546,[30 14] ; [30 13],[30.34482759 13.65517241] ; [29.65517241 13.34482759],0
b5,1,0.880085,0.022759,[183 123] ; [51 33],[183.6 122.4] ; [50.4 33.6],0
p5,1,0.981729,0.000524,[ 37 265] ; [10 71],[ 37.06005222 264.93994778] ; [ 9.93994778 71.06005222],0
