Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,86.820286,[ 56 215] ; [226 171],[114.40419162 156.59580838] ; [167.59580838 229.40419162],1
s8,1,0.112228,2.522557,[120 157] ; [200 204],[130.16152717 146.83847283] ; [189.83847283 214.16152717],0
d2,1,0.133346,2.253116,[133 145] ; [219 189],[142.64723032 135.35276968] ; [209.35276968 198.64723032],0
n6,1,0.139271,2.185999,[231  48] ; [351  53],[237.74231332  41.25768668] ; [344.25768668  59.74231332],0
p4,1,0.151318,2.058914,[162 115] ; [257 145],[170.93225331 106.06774669] ; [248.06774669 153.93225331],0
n2,1,0.161022,1.964607,[47 22] ; [52 14],[50.6 18.4] ; [48.4 17.6],0
n3,1,0.172595,1.860258,[46 19] ; [55 13],[49.36090226 15.63909774] ; [51.63909774 16.36090226],0
r3,1,0.204898,1.607111,[271   7] ; [403   5],[273.13702624   4.86297376] ; [400.86297376   7.13702624],0
d5,1,0.209908,1.572064,[222  55] ; [343  66],[228.14139942  48.85860058] ; [336.85860058  72.14139942],0
p2,1,0.227128,1.458757,[228  51] ; [345  60],[233.72368421  45.27631579] ; [339.27631579  65.72368421],0
a2,1,0.267097,1.231594,[ 67 212] ; [114 296],[ 73.29317852 205.70682148] ; [107.70682148 302.29317852],0
u4,1,0.270031,1.216591,[  4 275] ; [ 11 399],[  6.07402032 272.92597968] ; [  8.92597968 401.07402032],0
d3,1,0.289193,1.123375,[192  86] ; [297 111],[198.16618076  79.83381924] ; [290.83381924 117.16618076],0
a8,1,0.335839,0.926251,[ 34 223] ; [ 58 304],[ 38.19709208 218.80290792] ; [ 53.80290792 308.19709208],0
s2,1,0.374079,0.790069,[139 137] ; [218 187],[144.68722467 131.31277533] ; [212.31277533 192.68722467],0
n5,1,0.388224,0.744498,[206  72] ; [311  93],[210.74193548  67.25806452] ; [306.25806452  97.74193548],0
s3,1,0.391912,0.733,[164 112] ; [225 176],[158.58788774 117.41211226] ; [230.41211226 170.58788774],0
b4,1,0.494274,0.467209,[156 123] ; [240 170],[160.35413643 118.64586357] ; [235.64586357 174.35413643],0
r2,1,0.538672,0.378006,[273   5] ; [403   5],[273.94752187   4.05247813] ; [402.05247813   5.94752187],0
b2,1,0.649687,0.206295,[ 62 109] ; [ 98 157],[ 64.22535211 106.77464789] ; [ 95.77464789 159.22535211],0
b3,1,0.649687,0.206295,[ 62 109] ; [ 98 157],[ 64.22535211 106.77464789] ; [ 95.77464789 159.22535211],0
s6,1,0.650211,0.205634,[192  78] ; [280 123],[189.36106984  80.63893016] ; [282.63893016 120.36106984],0
s5,1,0.664991,0.187517,[ 95 174] ; [146 249],[ 97.63403614 171.36596386] ; [143.36596386 251.63403614],0
p1,1,0.67961,0.170565,[ 25 252] ; [ 33 373],[ 23.522694 253.477306] ; [ 34.477306 371.522694],0
n4,1,0.690989,0.158017,[220  59] ; [326  81],[222.06122449  56.93877551] ; [323.93877551  83.06122449],0
u2,1,0.71174,0.136545,[52 36] ; [53 41],[50.76923077 37.23076923] ; [54.23076923 39.76923077],0
n1,1,0.722929,0.125704,[27 40] ; [25 42],[26. 41.] ; [26. 41.],0
b5,1,0.777823,0.079612,[167 112] ; [241 169],[165.21335269 113.78664731] ; [242.78664731 167.21335269],0
p6,1,0.781988,0.076579,[104 173] ; [154 245],[105.71893491 171.28106509] ; [152.28106509 246.71893491],0
v4,1,0.782756,0.076027,[271   7] ; [401   9],[271.53488372   6.46511628] ; [400.46511628   9.53488372],0
a4,1,0.801187,0.063409,[129 148] ; [194 214],[130.61459854 146.38540146] ; [192.38540146 215.61459854],0
p5,1,0.937582,0.006132,[ 32 245] ; [ 46 359],[ 31.68035191 245.31964809] ; [ 46.31964809 358.68035191],0
