Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,108.989513,[151  17] ; [14 53],[117.95744681  50.04255319] ; [47.04255319 19.95744681],1
p2,1,0.259924,1.269162,[146  25] ; [54 14],[143.09623431  27.90376569] ; [56.90376569 11.09623431],0
d2,1,0.306358,1.046314,[89 81] ; [40 27],[92.53164557 77.46835443] ; [36.46835443 30.53164557],0
u1,1,0.320826,0.985575,[ 43 128] ; [13 55],[ 40.06694561 130.93305439] ; [15.93305439 52.06694561],0
n4,1,0.341844,0.903503,[127  42] ; [47 21],[124.07594937  44.92405063] ; [49.92405063 18.07594937],0
p3,1,0.346579,0.885942,[92 79] ; [32 36],[88.71966527 82.28033473] ; [35.28033473 32.71966527],0
d4,1,0.35159,0.867709,[152  18] ; [57 10],[149.91561181  20.08438819] ; [59.08438819  7.91561181],0
p1,1,0.403589,0.697608,[ 14 155] ; [ 8 60],[ 15.68776371 153.31223629] ; [ 6.31223629 61.68776371],0
n1,1,0.409175,0.681197,[18 23] ; [10  8],[19.45762712 21.54237288] ; [8.54237288 9.45762712],0
d1,1,0.44956,0.57176,[112  59] ; [41 27],[109.46861925  61.53138075] ; [43.53138075 24.46861925],0
b4,1,0.455171,0.557743,[107  64] ; [39 29],[104.46025105  66.53974895] ; [41.53974895 26.46025105],0
p12,1,0.473231,0.514421,[ 15 156] ; [ 4 63],[ 13.6512605 157.3487395] ; [ 5.3487395 61.6512605],0
a8,1,0.476204,0.507544,[ 19 136] ; [10 53],[ 20.61926606 134.38073394] ; [ 8.38073394 54.61926606],0
r1,1,0.558968,0.341494,[138  30] ; [58 10],[139.52542373  28.47457627] ; [56.47457627 11.52542373],0
p8,1,0.562356,0.335641,[88 79] ; [33 35],[85.98723404 81.01276596] ; [35.01276596 32.98723404],0
d5,1,0.571595,0.320022,[145  25] ; [56 12],[143.57142857  26.42857143] ; [57.42857143 10.57142857],0
u2,1,0.571783,0.319708,[17 18] ; [ 9 13],[15.96491228 19.03508772] ; [10.03508772 11.96491228],0
p11,1,0.588708,0.292367,[129  42] ; [49 19],[127.35564854  43.64435146] ; [50.64435146 17.35564854],0
a4,1,0.623574,0.240876,[89 82] ; [33 35],[87.28870293 83.71129707] ; [34.71129707 33.28870293],0
b2,1,0.677351,0.173123,[44 60] ; [15 24],[42.90909091 61.09090909] ; [16.09090909 22.90909091],0
b3,1,0.677351,0.173123,[44 60] ; [15 24],[42.90909091 61.09090909] ; [16.09090909 22.90909091],0
p7,1,0.68885,0.160333,[116  49] ; [46 22],[114.72103004  50.27896996] ; [47.27896996 20.72103004],0
a1,1,0.740747,0.109472,[  6 165] ; [ 3 65],[  6.43933054 164.56066946] ; [ 2.56066946 65.43933054],0
n3,1,0.841244,0.040121,[30 12] ; [11  5],[29.68965517 12.31034483] ; [11.31034483  4.68965517],0
