Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5e-06,20.871687,[25  6] ; [15 37],[14.93975904 16.06024096] ; [25.06024096 26.93975904],1
b2,1,0.251744,1.313597,[ 9 12] ; [ 7 19],[ 7.14893617 13.85106383] ; [ 8.85106383 17.14893617],0
p11,1,0.258622,1.276116,[20 12] ; [40 14],[22.3255814  9.6744186] ; [37.6744186 16.3255814],0
u4,1,0.282615,1.15447,[ 2 30] ; [ 1 53],[ 1.11627907 30.88372093] ; [ 1.88372093 52.11627907],0
u2,1,0.289601,1.121475,[4 1] ; [17 14],[2.91666667 2.08333333] ; [18.08333333 12.91666667],0
u1,1,0.323055,0.976539,[ 6 26] ; [ 6 48],[ 4.46511628 27.53488372] ; [ 7.53488372 46.46511628],0
r1,1,0.34621,0.887302,[26  6] ; [39 15],[24.18604651  7.81395349] ; [40.81395349 13.18604651],0
b1,1,0.347716,0.881774,[12 20] ; [15 39],[10.04651163 21.95348837] ; [16.95348837 37.04651163],0
n6,1,0.352528,0.864337,[28  4] ; [43 11],[26.41860465  5.58139535] ; [44.58139535  9.41860465],0
b4,1,0.429828,0.623287,[18 14] ; [35 19],[19.72093023 12.27906977] ; [33.27906977 20.72093023],0
r3,1,0.431926,0.61764,[28  4] ; [50  4],[29.02325581  2.97674419] ; [48.97674419  5.02325581],0
r4,1,0.465333,0.533036,[29  3] ; [46  8],[27.90697674  4.09302326] ; [47.09302326  6.90697674],0
a5,1,0.4674,0.528116,[22 10] ; [41 13],[23.44186047  8.55813953] ; [39.55813953 14.44186047],0
b5,1,0.468061,0.526551,[17 15] ; [33 21],[18.60465116 13.39534884] ; [31.39534884 22.60465116],0
n2,1,0.492353,0.47138,[7 4] ; [7 2],[7.7 3.3] ; [6.3 2.7],0
a6,1,0.496032,0.463416,[19 13] ; [36 18],[20.46511628 11.53488372] ; [34.53488372 19.46511628],0
v1,1,0.497561,0.460134,[14 17] ; [28 25],[15.5 15.5] ; [26.5 26.5],0
v4,1,0.501553,0.451649,[29  3] ; [51  3],[29.76744186  2.23255814] ; [50.23255814  3.76744186],0
v3,1,0.537158,0.380833,[12 19] ; [17 36],[10.70238095 20.29761905] ; [18.29761905 34.70238095],0
p5,1,0.544633,0.36702,[ 5 27] ; [ 6 48],[ 4.09302326 27.90697674] ; [ 6.90697674 47.09302326],0
s5,1,0.544924,0.366489,[ 6 23] ; [ 8 44],[ 5.01234568 23.98765432] ; [ 8.98765432 43.01234568],0
p1,1,0.602083,0.271865,[ 4 28] ; [ 9 45],[ 4.8372093 27.1627907] ; [ 8.1627907 45.8372093],0
v2,1,0.608941,0.26172,[17 14] ; [26 27],[15.86904762 15.13095238] ; [27.13095238 25.86904762],0
s4,1,0.635095,0.225215,[ 4 28] ; [ 5 49],[ 3.34883721 28.65116279] ; [ 5.65116279 48.34883721],0
n1,1,0.653095,0.20202,[6 5] ; [4 5],[5.5 5.5] ; [4.5 4.5],0
n3,1,0.653095,0.20202,[5 6] ; [5 4],[5.5 5.5] ; [4.5 4.5],0
u3,1,0.72739,0.121522,[3 2] ; [16 15],[2.63888889 2.36111111] ; [16.36111111 14.63888889],0
r2,1,0.747038,0.104037,[29  3] ; [50  4],[29.39534884  2.60465116] ; [49.60465116  4.39534884],0
a8,1,0.791419,0.069943,[ 3 25] ; [ 6 41],[ 3.36 24.64] ; [ 5.64 41.36],0
d3,1,0.803727,0.061766,[21 11] ; [34 20],[20.46511628 11.53488372] ; [34.53488372 19.46511628],0
p10,1,0.810267,0.057639,[24  7] ; [43 11],[24.43529412  6.56470588] ; [42.56470588 11.43529412],0
s1,1,0.894174,0.017695,[ 2 30] ; [ 3 51],[ 1.86046512 30.13953488] ; [ 3.13953488 50.86046512],0
