Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,71.311899,[87  2] ; [38 58],[60.13513514 28.86486486] ; [64.86486486 31.13513514],1
s3,1,0.276984,1.181831,[41 49] ; [35 58],[37.37704918 52.62295082] ; [38.62295082 54.37704918],0
a8,1,0.279545,1.1693,[ 6 79] ; [11 82],[ 8.11797753 76.88202247] ; [ 8.88202247 84.11797753],0
s5,1,0.285241,1.141947,[22 64] ; [17 73],[19.05681818 66.94318182] ; [19.94318182 70.05681818],0
p6,1,0.308969,1.035079,[18 70] ; [14 81],[15.38797814 72.61202186] ; [16.61202186 78.38797814],0
s2,1,0.321598,0.982435,[38 52] ; [33 61],[34.72826087 55.27173913] ; [36.27173913 57.72826087],0
p10,1,0.326732,0.961807,[50 39] ; [46 48],[46.68852459 42.31147541] ; [49.31147541 44.68852459],0
p12,1,0.363075,0.827229,[ 3 86] ; [ 6 90],[ 4.32972973 84.67027027] ; [ 4.67027027 91.32972973],0
v4,1,0.379499,0.772326,[73 17] ; [72 23],[70.54054054 19.45945946] ; [74.45945946 20.54054054],0
r4,1,0.400865,0.705729,[66 24] ; [65 31],[63.38709677 26.61290323] ; [67.61290323 28.38709677],0
u2,1,0.403045,0.699223,[10  7] ; [25 28],[8.5 8.5] ; [26.5 26.5],0
n3,1,0.428098,0.627979,[23 18] ; [19 10],[24.6 16.4] ; [17.4 11.6],0
p1,1,0.53255,0.389523,[ 7 83] ; [10 86],[ 8.22580645 81.77419355] ; [ 8.77419355 87.22580645],0
p8,1,0.613718,0.254796,[17 73] ; [21 75],[18.38709677 71.61290323] ; [19.61290323 76.38709677],0
s4,1,0.658891,0.194874,[19 70] ; [18 78],[17.8 71.2] ; [19.2 76.8],0
p3,1,0.747428,0.103705,[26 63] ; [26 70],[25.01621622 63.98378378] ; [26.98378378 69.01621622],0
v1,1,0.809757,0.057955,[30 58] ; [34 61],[30.77595628 57.22404372] ; [33.22404372 61.77595628],0
b5,1,0.83342,0.044233,[52 38] ; [54 42],[51.29032258 38.70967742] ; [54.70967742 41.29032258],0
b3,1,0.840826,0.040336,[23 41] ; [20 33],[23.52136752 40.47863248] ; [19.47863248 33.52136752],0
b2,1,0.840826,0.040336,[23 41] ; [20 33],[23.52136752 40.47863248] ; [19.47863248 33.52136752],0
b1,1,0.872088,0.025923,[43 47] ; [47 49],[43.5483871 46.4516129] ; [46.4516129 49.5483871],0
v3,1,0.898662,0.016219,[26 57] ; [28 64],[25.61142857 57.38857143] ; [28.38857143 63.61142857],0
a1,1,0.90847,0.013218,[ 8 82] ; [ 9 87],[ 8.22580645 81.77419355] ; [ 8.77419355 87.22580645],0
n5,1,0.934389,0.006777,[55 35] ; [58 36],[55.27173913 34.72826087] ; [57.72826087 36.27173913],0
n1,1,0.942409,0.005219,[19 24] ; [13 17],[18.84931507 24.15068493] ; [13.15068493 16.84931507],0
p7,1,0.974035,0.001059,[26 61] ; [28 65],[26.1 60.9] ; [27.9 65.1],0
p11,1,0.992446,9e-05,[46 44] ; [49 47],[45.96774194 44.03225806] ; [49.03225806 46.96774194],0
