Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,99.262283,[220  90] ; [ 34 120],[169.69827586 140.30172414] ; [84.30172414 69.69827586],1
a1,1,0.209698,1.573512,[ 21 290] ; [  6 149],[ 18.0193133 292.9806867] ; [  8.9806867 146.0193133],0
b1,1,0.31972,0.99009,[119 192] ; [ 52 103],[114.1223176 196.8776824] ; [56.8776824 98.1223176],0
u3,1,0.328914,0.95317,[38 19] ; [18 14],[35.86516854 21.13483146] ; [20.13483146 11.86516854],0
n2,1,0.358878,0.841814,[38 14] ; [31 17],[35.88 16.12] ; [33.12 14.88],0
a7,1,0.360321,0.836774,[244  67] ; [115  39],[240.10537634  70.89462366] ; [118.89462366  35.10537634],0
u4,1,0.38233,0.763196,[ 13 297] ; [  4 151],[ 11.33333333 298.66666667] ; [  5.66666667 149.33333333],0
v2,1,0.397476,0.715948,[190 112] ; [87 61],[185.89777778 116.10222222] ; [91.10222222 56.89777778],0
a4,1,0.428964,0.625627,[189 121] ; [88 66],[185.06465517 124.93534483] ; [91.93534483 62.06465517],0
d2,1,0.453065,0.562972,[231  79] ; [109  44],[227.64578834  82.35421166] ; [112.35421166  40.64578834],0
d5,1,0.475196,0.509868,[303   7] ; [153   2],[304.   6.] ; [152.   3.],0
n3,1,0.484642,0.4884,[38 14] ; [32 16],[36.4 15.6] ; [33.6 14.4],0
r2,1,0.577597,0.310135,[295  11] ; [149   4],[296.  10.] ; [148.   5.],0
a3,1,0.591447,0.28809,[254  56] ; [123  31],[251.875  58.125] ; [125.125  28.875],0
u2,1,0.596997,0.279549,[33 23] ; [17 15],[31.81818182 24.18181818] ; [18.18181818 13.81818182],0
a8,1,0.690886,0.158128,[ 38 238] ; [ 21 117],[ 39.33333333 236.66666667] ; [ 19.66666667 118.33333333],0
a2,1,0.700285,0.148176,[114 197] ; [ 54 101],[112.12017167 198.87982833] ; [55.87982833 99.12017167],0
r3,1,0.718967,0.129484,[298  10] ; [148   6],[297.33333333  10.66666667] ; [148.66666667   5.33333333],0
b4,1,0.768858,0.086359,[185 126] ; [90 65],[183.53004292 127.46995708] ; [91.46995708 63.53004292],0
d4,1,0.793739,0.06836,[305   5] ; [152   2],[305.32327586   4.67672414] ; [151.67672414   2.32327586],0
n1,1,0.800155,0.064083,[19 34] ; [18 29],[19.61 33.39] ; [17.39 29.61],0
b2,1,0.93174,0.007337,[ 84 123] ; [37 53],[ 84.33333333 122.66666667] ; [36.66666667 53.33333333],0
b3,1,0.93174,0.007337,[ 84 123] ; [37 53],[ 84.33333333 122.66666667] ; [36.66666667 53.33333333],0
