Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,4e-06,21.447591,[99 76] ; [16 52],[82.81893004 92.18106996] ; [32.18106996 35.81893004],1
s3,1,0.130932,2.281424,[89 85] ; [27 40],[83.75103734 90.24896266] ; [32.24896266 34.75103734],0
p1,1,0.211843,1.558789,[ 16 160] ; [ 3 66],[ 13.64897959 162.35102041] ; [ 5.35102041 63.64897959],0
a7,1,0.228293,1.451468,[126  51] ; [43 25],[122.09387755  54.90612245] ; [46.90612245 21.09387755],0
v3,1,0.23058,1.437283,[ 58 111] ; [17 48],[ 54.16666667 114.83333333] ; [20.83333333 44.16666667],0
p5,1,0.239566,1.383145,[ 12 163] ; [ 2 66],[ 10.08230453 164.91769547] ; [ 3.91769547 64.08230453],0
p12,1,0.270262,1.215418,[ 18 157] ; [ 4 65],[ 15.77868852 159.22131148] ; [ 6.22131148 62.77868852],0
p2,1,0.306537,1.045536,[132  45] ; [47 22],[128.79268293  48.20731707] ; [50.20731707 18.79268293],0
d3,1,0.328273,0.955697,[112  65] ; [39 30],[108.64634146  68.35365854] ; [42.35365854 26.64634146],0
a1,1,0.410878,0.67626,[  6 171] ; [ 1 68],[  5.03658537 171.96341463] ; [ 1.96341463 67.03658537],0
b5,1,0.426972,0.631046,[111  66] ; [47 22],[113.68292683  63.31707317] ; [44.31707317 24.68292683],0
n3,1,0.437662,0.602405,[35 13] ; [14  3],[36.18461538 11.81538462] ; [12.81538462  4.18461538],0
u4,1,0.529791,0.394792,[  5 172] ; [ 1 68],[  4.31707317 172.68292683] ; [ 1.68292683 67.31707317],0
b1,1,0.58682,0.295339,[ 55 122] ; [19 50],[ 53.24390244 123.75609756] ; [20.75609756 48.24390244],0
n1,1,0.590931,0.288892,[19 29] ; [8 9],[19.93846154 28.06153846] ; [7.06153846 9.93846154],0
p6,1,0.647773,0.20872,[ 27 149] ; [ 9 60],[ 25.86122449 150.13877551] ; [10.13877551 58.86122449],0
a8,1,0.693118,0.15573,[ 17 145] ; [ 8 57],[ 17.84140969 144.15859031] ; [ 7.15859031 57.84140969],0
u3,1,0.701638,0.146773,[30 16] ; [22 14],[29.17073171 16.82926829] ; [22.82926829 13.17073171],0
b2,1,0.778335,0.079236,[44 70] ; [10 18],[43.35211268 70.64788732] ; [10.64788732 17.35211268],0
b3,1,0.778335,0.079236,[44 70] ; [10 18],[43.35211268 70.64788732] ; [10.64788732 17.35211268],0
n6,1,0.804962,0.060974,[151  26] ; [58 11],[150.37804878  26.62195122] ; [58.62195122 10.37804878],0
n2,1,0.833449,0.044218,[38 11] ; [12  4],[37.69230769 11.30769231] ; [12.30769231  3.69230769],0
s4,1,0.887265,0.020097,[ 24 150] ; [10 59],[ 24.34567901 149.65432099] ; [ 9.65432099 59.34567901],0
s5,1,0.903323,0.014754,[ 38 130] ; [14 50],[ 37.65517241 130.34482759] ; [14.34482759 49.65517241],0
r3,1,0.964007,0.002036,[168   8] ; [65  3],[168.06557377   7.93442623] ; [64.93442623  3.06557377],0
b4,1,0.971046,0.001317,[115  62] ; [45 24],[115.12195122  61.87804878] ; [44.87804878 24.12195122],0
s1,1,0.971954,0.001236,[  5 170] ; [ 2 66],[  5.04115226 169.95884774] ; [ 1.95884774 66.04115226],0
u2,1,0.973635,0.001092,[27 19] ; [21 15],[26.92682927 19.07317073] ; [21.07317073 14.92682927],0
