Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1.3e-05,19.084477,[36 45] ; [33  5],[46.96638655 34.03361345] ; [22.03361345 15.96638655],1
n2,1,0.605577,0.266667,[23  4] ; [7 2],[22.5  4.5] ; [7.5 1.5],0
b5,1,0.664356,0.188276,[44 38] ; [22 16],[45.1 36.9] ; [20.9 17.1],0
d3,1,0.683418,0.166304,[25 57] ; [13 25],[25.96666667 56.03333333] ; [12.03333333 25.96666667],0
r4,1,0.713518,0.134788,[77  5] ; [35  3],[76.53333333  5.46666667] ; [35.46666667  2.53333333],0
r3,1,0.742376,0.108049,[74  8] ; [35  3],[74.48333333  7.51666667] ; [34.51666667  3.48333333],0
n1,1,0.847157,0.037152,[13 14] ; [4 5],[12.75 14.25] ; [4.25 4.75],0
s6,1,0.883229,0.021573,[53 27] ; [24 13],[52.64957265 27.35042735] ; [24.35042735 12.64957265],0
n3,1,0.88757,0.019988,[20  5] ; [7 2],[19.85294118  5.14705882] ; [7.14705882 1.85294118],0
a2,1,0.895911,0.017116,[ 8 74] ; [ 4 34],[ 8.2 73.8] ; [ 3.8 34.2],0
u3,1,0.956035,0.003039,[21 19] ; [8 7],[21.09090909 18.90909091] ; [7.90909091 7.09090909],0
