Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,70.080757,[253  64] ; [54 82],[214.83222958 102.16777042] ; [92.16777042 43.83222958],1
v1,1,0.134574,2.238927,[168 141] ; [62 71],[160.7918552 148.2081448] ; [69.2081448 63.7918552],0
n2,1,0.144225,2.132289,[46 16] ; [30 19],[42.45045045 19.54954955] ; [33.54954955 15.45045045],0
n4,1,0.154444,2.027796,[276  42] ; [111  25],[271.07048458  46.92951542] ; [115.92951542  20.07048458],0
s8,1,0.189789,1.719257,[110 207] ; [56 80],[116.16335541 200.83664459] ; [49.83664459 86.16335541],0
p9,1,0.199862,1.64338,[262  53] ; [103  29],[257.2147651  57.7852349] ; [107.7852349  24.2147651],0
n6,1,0.216989,1.524175,[274  42] ; [111  24],[269.75609756  46.24390244] ; [115.24390244  19.75609756],0
s7,1,0.239228,1.385139,[122 180] ; [60 69],[127.52668213 174.47331787] ; [54.47331787 74.52668213],0
p5,1,0.263545,1.250038,[ 19 296] ; [ 12 122],[ 21.74832962 293.25167038] ; [  9.25167038 124.74832962],0
u4,1,0.308417,1.037441,[ 10 308] ; [  2 134],[  8.40528634 309.59471366] ; [  3.59471366 132.40528634],0
b3,1,0.350371,0.872112,[ 68 121] ; [38 53],[ 71.55 117.45] ; [34.45 56.55],0
b2,1,0.350371,0.872112,[ 68 121] ; [38 53],[ 71.55 117.45] ; [34.45 56.55],0
s2,1,0.354619,0.85686,[129 186] ; [49 86],[124.6 190.4] ; [53.4 81.6],0
n3,1,0.358883,0.841797,[42 19] ; [29 19],[39.73394495 21.26605505] ; [31.26605505 16.73394495],0
s3,1,0.389869,0.739349,[157 157] ; [62 74],[152.81333333 161.18666667] ; [66.18666667 69.81333333],0
p6,1,0.401636,0.703423,[102 214] ; [37 94],[ 98.2639821 217.7360179] ; [40.7360179 90.2639821],0
a3,1,0.570682,0.321543,[217  98] ; [90 46],[214.42350333 100.57649667] ; [92.57649667 43.42350333],0
d2,1,0.58999,0.29036,[152 165] ; [61 74],[149.38274336 167.61725664] ; [63.61725664 71.38274336],0
s1,1,0.621133,0.244278,[ 11 303] ; [  6 128],[ 11.91517857 302.08482143] ; [  5.08482143 128.91517857],0
a1,1,0.710524,0.137754,[ 16 302] ; [  8 128],[ 16.81057269 301.18942731] ; [  7.18942731 128.81057269],0
p12,1,0.761842,0.091847,[ 19 298] ; [  7 126],[ 18.31555556 298.68444444] ; [  7.68444444 125.31555556],0
v3,1,0.909819,0.012829,[117 189] ; [52 82],[117.53181818 188.46818182] ; [51.46818182 82.53181818],0
n1,1,0.920063,0.010071,[26 35] ; [20 28],[25.74311927 35.25688073] ; [20.25688073 27.74311927],0
p1,1,0.922729,0.009408,[ 22 296] ; [  9 126],[ 21.7615894 296.2384106] ; [  9.2384106 125.7615894],0
s4,1,0.979767,0.000643,[ 35 280] ; [ 15 121],[ 34.92239468 280.07760532] ; [ 15.07760532 120.92239468],0
