Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.894685,[88 17] ; [ 5 30],[69.75 35.25] ; [23.25 11.75],1
u1,1,0.269448,1.219556,[13 92] ; [ 2 33],[11.25 93.75] ; [ 3.75 31.25],0
d5,1,0.276252,1.185436,[70 34] ; [20 15],[67.3381295 36.6618705] ; [22.6618705 12.3381295],0
b4,1,0.277039,1.181558,[58 47] ; [23 12],[60.75 44.25] ; [20.25 14.75],0
d4,1,0.343064,0.898947,[77 27] ; [23 12],[74.82014388 29.17985612] ; [25.17985612  9.82014388],0
d2,1,0.347958,0.880891,[45 58] ; [18 16],[47.3649635 55.6350365] ; [15.6350365 18.3649635],0
n1,1,0.366256,0.816327,[18 24] ; [10  8],[19.6 22.4] ; [8.4 9.6],0
b3,1,0.375284,0.786093,[21 41] ; [11 14],[22.8045977 39.1954023] ; [ 9.1954023 15.8045977],0
b2,1,0.375284,0.786093,[21 41] ; [11 14],[22.8045977 39.1954023] ; [ 9.1954023 15.8045977],0
a3,1,0.489599,0.477408,[68 36] ; [20 14],[66.31884058 37.68115942] ; [21.68115942 12.31884058],0
p12,1,0.495594,0.464358,[ 6 98] ; [ 1 34],[ 5.23741007 98.76258993] ; [ 1.76258993 33.23741007],0
d1,1,0.6247,0.239316,[50 55] ; [15 20],[48.75 56.25] ; [16.25 18.75],0
s1,1,0.625788,0.237817,[ 9 95] ; [ 4 31],[ 9.72661871 94.27338129] ; [ 3.27338129 31.72661871],0
n5,1,0.919236,0.010281,[67 38] ; [22 13],[66.75 38.25] ; [22.25 12.75],0
u4,1,1.0,0.0,[  3 102] ; [ 1 34],[  3. 102.] ; [ 1. 34.],0
b1,1,1.0,0.0,[54 51] ; [18 17],[54. 51.] ; [18. 17.],0
