Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,33.66013,[27 25] ; [75  4],[40.48854962 11.51145038] ; [61.51145038 17.48854962],1
s5,1,0.206896,1.593017,[ 9 42] ; [20 53],[11.92741935 39.07258065] ; [17.07258065 55.92741935],0
a2,1,0.230284,1.439105,[13 39] ; [13 66],[10.32061069 41.67938931] ; [15.67938931 63.32061069],0
d2,1,0.245528,1.348573,[28 22] ; [35 42],[24.80314961 25.19685039] ; [38.19685039 38.80314961],0
p5,1,0.246995,1.340221,[ 3 49] ; [ 9 67],[ 4.875 47.125] ; [ 7.125 68.875],0
a7,1,0.274805,1.192604,[30 22] ; [53 26],[32.94656489 19.05343511] ; [50.05343511 28.94656489],0
n3,1,0.294234,1.100146,[14 10] ; [14  5],[15.62790698  8.37209302] ; [12.37209302  6.62790698],0
s3,1,0.301342,1.068245,[20 30] ; [38 39],[22.83464567 27.16535433] ; [35.16535433 41.83464567],0
v3,1,0.301907,1.06575,[16 33] ; [31 43],[18.72357724 30.27642276] ; [28.27642276 45.72357724],0
d1,1,0.318537,0.994944,[25 27] ; [45 34],[27.78625954 24.21374046] ; [42.21374046 36.78625954],0
s7,1,0.333584,0.934935,[17 31] ; [34 43],[19.584 28.416] ; [31.416 45.584],0
u4,1,0.358733,0.842325,[ 1 51] ; [ 4 75],[ 1.98473282 50.01526718] ; [ 3.01526718 75.98473282],0
a6,1,0.365451,0.819073,[30 21] ; [52 26],[32.41860465 18.58139535] ; [49.58139535 28.41860465],0
a3,1,0.405103,0.693127,[34 16] ; [48 31],[31.78294574 18.21705426] ; [50.21705426 28.78294574],0
a4,1,0.487714,0.481566,[24 26] ; [33 46],[22.09302326 27.90697674] ; [34.90697674 44.09302326],0
d3,1,0.499069,0.456916,[27 24] ; [46 32],[28.86046512 22.13953488] ; [44.13953488 33.86046512],0
a5,1,0.579469,0.307094,[36 16] ; [51 28],[34.53435115 17.46564885] ; [52.46564885 26.53435115],0
p1,1,0.615995,0.251536,[ 6 46] ; [ 7 72],[ 5.16030534 46.83969466] ; [ 7.83969466 71.16030534],0
p6,1,0.687238,0.162092,[ 9 42] ; [16 62],[ 9.88372093 41.11627907] ; [15.11627907 62.88372093],0
n1,1,0.735785,0.113866,[15 11] ; [10  9],[14.44444444 11.55555556] ; [10.55555556  8.44444444],0
s1,1,0.780248,0.077839,[ 4 48] ; [ 7 70],[ 4.43410853 47.56589147] ; [ 6.56589147 70.43410853],0
u1,1,0.80789,0.059121,[ 9 43] ; [15 64],[ 9.52671756 42.47328244] ; [14.47328244 64.52671756],0
d5,1,0.818341,0.052752,[33 18] ; [52 26],[33.60465116 17.39534884] ; [51.39534884 26.60465116],0
b2,1,0.903682,0.014644,[15 22] ; [22 34],[14.72043011 22.27956989] ; [22.27956989 33.72043011],0
b3,1,0.903682,0.014644,[15 22] ; [22 34],[14.72043011 22.27956989] ; [22.27956989 33.72043011],0
s4,1,0.949853,0.003955,[ 9 43] ; [13 64],[ 8.86821705 43.13178295] ; [13.13178295 63.86821705],0
n5,1,0.972327,0.001203,[42 10] ; [64 15],[42.07633588  9.92366412] ; [63.92366412 15.07633588],0
