Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,87.186786,[45 79] ; [288  67],[86.2045929 37.7954071] ; [246.7954071 108.2045929],1
d4,1,0.164037,1.936613,[100  23] ; [307  48],[104.73012552  18.26987448] ; [302.26987448  52.73012552],0
n1,1,0.190501,1.713738,[16 15] ; [20 34],[13.12941176 17.87058824] ; [22.87058824 31.12941176],0
n6,1,0.195316,1.677058,[106  18] ; [316  36],[109.93277311  14.06722689] ; [312.06722689  39.93277311],0
b2,1,0.202519,1.624116,[39 46] ; [ 83 136],[34.11184211 50.88815789] ; [ 87.88815789 131.11184211],0
b3,1,0.202519,1.624116,[39 46] ; [ 83 136],[34.11184211 50.88815789] ; [ 87.88815789 131.11184211],0
s5,1,0.223487,1.481838,[52 64] ; [131 210],[46.45076586 69.54923414] ; [136.54923414 204.45076586],0
p5,1,0.347173,0.883764,[26 97] ; [ 61 291],[ 22.52842105 100.47157895] ; [ 64.47157895 287.52842105],0
b4,1,0.347666,0.881957,[67 57] ; [209 146],[71.44885177 52.55114823] ; [204.55114823 150.44885177],0
p6,1,0.367397,0.812451,[58 63] ; [187 168],[62.27941176 58.72058824] ; [182.72058824 172.27941176],0
v1,1,0.375504,0.78537,[70 50] ; [217 128],[74.06451613 45.93548387] ; [212.93548387 132.06451613],0
u4,1,0.397133,0.716989,[  5 119] ; [  9 345],[  3.63179916 120.36820084] ; [ 10.36820084 343.63179916],0
p7,1,0.481913,0.494532,[89 33] ; [268  84],[91.88607595 30.11392405] ; [265.11392405  86.88607595],0
p11,1,0.490701,0.474989,[103  21] ; [304  51],[105.3611691  18.6388309] ; [301.6388309  53.3611691],0
s2,1,0.54099,0.373707,[68 56] ; [203 147],[70.89451477 53.10548523] ; [200.10548523 149.89451477],0
n3,1,0.55392,0.350342,[21  9] ; [41 13],[22.14285714  7.85714286] ; [39.85714286 14.14285714],0
p3,1,0.575937,0.312849,[84 40] ; [250 105],[86.46346555 37.53653445] ; [247.53653445 107.46346555],0
s1,1,0.593231,0.285327,[  3 120] ; [ 12 339],[  3.89240506 119.10759494] ; [ 11.10759494 339.89240506],0
d2,1,0.638704,0.220442,[68 56] ; [186 169],[65.75365344 58.24634656] ; [188.24634656 166.75365344],0
u2,1,0.644427,0.212999,[17 11] ; [57 30],[18.0173913  9.9826087] ; [55.9826087 31.0173913],0
a3,1,0.654581,0.200174,[96 28] ; [267  87],[94.16736402 29.83263598] ; [268.83263598  85.16736402],0
n2,1,0.662574,0.190412,[21 10] ; [39 15],[21.88235294  9.11764706] ; [38.11764706 15.88235294],0
n4,1,0.674732,0.176116,[105  19] ; [294  60],[103.50627615  20.49372385] ; [295.49372385  58.50627615],0
s4,1,0.678049,0.172331,[ 23 101] ; [ 59 290],[ 21.49682875 102.50317125] ; [ 60.50317125 288.49682875],0
p1,1,0.689911,0.159182,[ 12 111] ; [ 39 314],[ 13.17857143 109.82142857] ; [ 37.82142857 315.17857143],0
a1,1,0.736558,0.113175,[  6 118] ; [ 20 335],[  6.73068894 117.26931106] ; [ 19.26931106 335.73068894],0
v3,1,0.794433,0.067891,[52 68] ; [141 195],[50.78947368 69.21052632] ; [142.21052632 193.78947368],0
a8,1,0.794607,0.067773,[ 16 103] ; [ 45 267],[ 16.84222738 102.15777262] ; [ 44.15777262 267.84222738],0
s3,1,0.800948,0.063565,[73 50] ; [202 146],[71.81528662 51.18471338] ; [203.18471338 144.81528662],0
s6,1,0.83144,0.045307,[89 31] ; [260  86],[89.87124464 30.12875536] ; [259.12875536  86.87124464],0
a4,1,0.840798,0.04035,[64 60] ; [179 175],[63.0376569 60.9623431] ; [179.9623431 174.0376569],0
p8,1,0.906592,0.013768,[80 43] ; [231 121],[80.53263158 42.46736842] ; [230.46736842 121.53263158],0
