Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,58.472233,[210  30] ; [266 183],[165.80551524  74.19448476] ; [310.19448476 138.80551524],1
d4,1,0.07752,3.11614,[212  29] ; [373  77],[204.03039074  36.96960926] ; [380.96960926  69.03039074],0
n2,1,0.079357,3.078014,[38  9] ; [62 31],[33.57142857 13.42857143] ; [66.42857143 26.57142857],0
u2,1,0.124169,2.363935,[25 25] ; [85 51],[29.56989247 20.43010753] ; [80.43010753 55.56989247],0
n3,1,0.174203,1.846401,[37  9] ; [64 28],[33.66666667 12.33333333] ; [67.33333333 24.66666667],0
r2,1,0.19555,1.675298,[238   4] ; [434  15],[235.34587554   6.65412446] ; [436.65412446  12.34587554],0
d5,1,0.195942,1.672368,[206  35] ; [368  83],[199.90462428  41.09537572] ; [374.09537572  76.90462428],0
u4,1,0.219186,1.509695,[  3 240] ; [ 12 440],[  5.24460432 237.75539568] ; [  9.75539568 442.24460432],0
n4,1,0.297801,1.084014,[195  47] ; [348 103],[189.61904762  52.38095238] ; [353.38095238  97.61904762],0
p2,1,0.304936,1.052484,[208  33] ; [375  75],[203.33285094  37.66714906] ; [379.66714906  70.33285094],0
a1,1,0.371287,0.799353,[ 12 231] ; [ 16 436],[  9.78992806 233.21007194] ; [ 18.21007194 433.78992806],0
v2,1,0.54079,0.374078,[148  92] ; [253 174],[144.28785607  95.71214393] ; [256.71214393 170.28785607],0
v4,1,0.543913,0.368336,[235   7] ; [433  17],[233.60693642   8.39306358] ; [434.39306358  15.60693642],0
s1,1,0.648346,0.207992,[  7 232] ; [ 16 430],[  8.02481752 230.97518248] ; [ 14.97518248 431.02481752],0
p11,1,0.703905,0.144441,[197  46] ; [361  91],[195.09928058  47.90071942] ; [362.90071942  89.09928058],0
r4,1,0.753714,0.098436,[237   6] ; [439  13],[236.35683453   6.64316547] ; [439.64316547  12.35683453],0
u3,1,0.780694,0.077515,[33 18] ; [85 51],[32.18181818 18.81818182] ; [85.81818182 50.18181818],0
b4,1,0.865933,0.028503,[143 100] ; [263 189],[141.95395683 101.04604317] ; [264.04604317 187.95395683],0
d3,1,0.888499,0.019657,[174  68] ; [322 129],[173.20634921  68.79365079] ; [322.79365079 128.20634921],0
a8,1,0.902216,0.015095,[ 32 187] ; [ 58 349],[ 31.485623 187.514377] ; [ 58.514377 348.485623],0
b1,1,0.987733,0.000236,[ 91 152] ; [169 283],[ 90.90647482 152.09352518] ; [169.09352518 282.90647482],0
