Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.615302,[51 58] ; [39  4],[64.53947368 44.46052632] ; [25.46052632 17.53947368],1
u1,1,0.602407,0.271381,[19 90] ; [ 6 37],[17.92763158 91.07236842] ; [ 7.07236842 35.92763158],0
a3,1,0.631051,0.230639,[69 40] ; [29 14],[70.27631579 38.72368421] ; [27.72368421 15.27631579],0
a7,1,0.665544,0.186859,[70 39] ; [26 17],[68.84210526 40.15789474] ; [27.15789474 15.84210526],0
b4,1,0.686848,0.162519,[62 47] ; [26 17],[63.10526316 45.89473684] ; [24.89473684 18.10526316],0
n5,1,0.694259,0.154514,[69 39] ; [26 17],[67.94701987 40.05298013] ; [27.05298013 15.94701987],0
a8,1,0.714225,0.134094,[11 95] ; [ 5 35],[11.61643836 94.38356164] ; [ 4.38356164 35.61643836],0
n4,1,0.744816,0.105938,[69 40] ; [26 17],[68.125 40.875] ; [26.875 16.125],0
u3,1,0.85146,0.035065,[24 16] ; [8 6],[23.7037037 16.2962963] ; [8.2962963 5.7037037],0
a6,1,0.894478,0.017593,[63 45] ; [24 18],[62.64 45.36] ; [24.36 17.64],0
a2,1,0.925528,0.008737,[21 88] ; [ 8 35],[20.79605263 88.20394737] ; [ 8.20394737 34.79605263],0
n2,1,0.979178,0.000681,[28 10] ; [11  4],[27.96226415 10.03773585] ; [11.03773585  3.96226415],0
n1,1,0.980179,0.000617,[16 21] ; [6 8],[15.96078431 21.03921569] ; [6.03921569 7.96078431],0
