Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-06,22.890724,[41 70] ; [35  9],[54.42580645 56.57419355] ; [21.57419355 22.42580645],1
d3,1,0.256039,1.290049,[67 42] ; [32 13],[70.07142857 38.92857143] ; [28.92857143 16.07142857],0
s1,1,0.308342,1.037764,[  7 102] ; [ 1 42],[  5.73684211 103.26315789] ; [ 2.26315789 40.73684211],0
a4,1,0.318005,0.997136,[44 67] ; [14 31],[41.26923077 69.73076923] ; [16.73076923 28.26923077],0
a5,1,0.318005,0.997136,[67 44] ; [31 14],[69.73076923 41.26923077] ; [28.26923077 16.73076923],0
v2,1,0.331172,0.94431,[44 60] ; [21 20],[46.62068966 57.37931034] ; [18.37931034 22.62068966],0
a7,1,0.393161,0.729143,[71 40] ; [32 13],[73.28846154 37.71153846] ; [29.71153846 15.28846154],0
b1,1,0.402785,0.699996,[51 60] ; [24 21],[53.36538462 57.63461538] ; [21.63461538 23.36538462],0
r1,1,0.403174,0.698841,[81 29] ; [36  9],[83.03225806 26.96774194] ; [33.96774194 11.03225806],0
n1,1,0.452288,0.564911,[15 24] ; [7 7],[16.18867925 22.81132075] ; [5.81132075 8.18867925],0
b4,1,0.465898,0.531688,[62 49] ; [28 17],[64.03846154 46.96153846] ; [25.96153846 19.03846154],0
d2,1,0.510523,0.432994,[45 65] ; [21 24],[46.83870968 63.16129032] ; [19.16129032 25.83870968],0
p1,1,0.563597,0.333515,[  9 101] ; [ 5 40],[  9.93548387 100.06451613] ; [ 4.06451613 40.93548387],0
a6,1,0.640847,0.217637,[74 36] ; [32 13],[75.22580645 34.77419355] ; [30.77419355 14.22580645],0
a1,1,0.651375,0.204172,[  7 104] ; [ 2 43],[  6.40384615 104.59615385] ; [ 2.59615385 42.40384615],0
v3,1,0.736351,0.113359,[28 75] ; [12 28],[28.81118881 74.18881119] ; [11.18881119 28.81118881],0
b5,1,0.749379,0.102053,[66 45] ; [28 17],[66.88461538 44.11538462] ; [27.11538462 17.88461538],0
a3,1,0.830306,0.045928,[72 39] ; [30 15],[72.57692308 38.42307692] ; [29.42307692 15.57692308],0
n5,1,0.880091,0.022757,[47 62] ; [20 25],[47.42207792 61.57792208] ; [19.57792208 25.42207792],0
a2,1,0.921284,0.009765,[19 92] ; [ 8 37],[19.21153846 91.78846154] ; [ 7.78846154 37.21153846],0
n3,1,0.932528,0.007168,[25 12] ; [11  5],[25.13207547 11.86792453] ; [10.86792453  5.13207547],0
