Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,97.824027,[202  46] ; [131 194],[144.12565445 103.87434555] ; [188.87434555 136.12565445],1
d4,1,0.067103,3.352502,[215  34] ; [270  65],[206.78938356  42.21061644] ; [278.21061644  56.78938356],0
a4,1,0.069356,3.298207,[132 118] ; [151 183],[121.14726027 128.85273973] ; [161.85273973 172.14726027],0
s5,1,0.109099,2.567227,[ 96 144] ; [108 215],[ 86.96269982 153.03730018] ; [117.03730018 205.96269982],0
p10,1,0.115406,2.478581,[220  29] ; [278  54],[213.42857143  35.57142857] ; [284.57142857  47.42857143],0
n2,1,0.124218,2.363319,[31  6] ; [47 20],[27.75  9.25] ; [50.25 16.75],0
v4,1,0.132097,2.267686,[243   6] ; [316  16],[239.57142857   9.42857143] ; [319.42857143  12.57142857],0
d5,1,0.134455,2.240304,[218  32] ; [277  58],[211.53846154  38.46153846] ; [283.46153846  51.53846154],0
s1,1,0.149659,2.075728,[  4 242] ; [ 12 320],[  6.80968858 239.19031142] ; [  9.19031142 322.80968858],0
r1,1,0.175931,1.831661,[212  38] ; [268  65],[205.83190395  44.16809605] ; [274.16809605  58.83190395],0
a5,1,0.19129,1.707656,[201  50] ; [253  82],[194.46075085  56.53924915] ; [259.53924915  75.46075085],0
p6,1,0.205092,1.60574,[113 132] ; [136 197],[105.5449827 139.4550173] ; [143.4550173 189.5449827],0
d3,1,0.226657,1.461716,[181  70] ; [226 109],[174.32935154  76.67064846] ; [232.67064846 102.32935154],0
a2,1,0.227499,1.456429,[ 71 180] ; [ 80 255],[ 64.6774744 186.3225256] ; [ 86.3225256 248.6774744],0
s3,1,0.259509,1.271375,[149  93] ; [190 144],[142.42708333  99.57291667] ; [196.57291667 137.42708333],0
r2,1,0.264662,1.244205,[239  10] ; [308  20],[236.05372617  12.94627383] ; [310.94627383  17.05372617],0
u1,1,0.285795,1.139327,[ 53 198] ; [ 59 276],[ 47.97269625 203.02730375] ; [ 64.02730375 270.97269625],0
n1,1,0.343023,0.8991,[17 18] ; [26 41],[14.75490196 20.24509804] ; [28.24509804 38.75490196],0
b2,1,0.375657,0.784865,[68 98] ; [ 74 129],[ 63.88075881 102.11924119] ; [ 78.11924119 124.88075881],0
b3,1,0.375657,0.784865,[68 98] ; [ 74 129],[ 63.88075881 102.11924119] ; [ 78.11924119 124.88075881],0
b1,1,0.385201,0.754037,[101 150] ; [123 212],[ 95.94539249 155.05460751] ; [128.05460751 206.94539249],0
p11,1,0.425509,0.635049,[213  38] ; [276  59],[209.45221843  41.54778157] ; [279.54778157  55.45221843],0
b4,1,0.429931,0.623009,[152  99] ; [192 143],[147.3447099 103.6552901] ; [196.6552901 138.3447099],0
a7,1,0.447985,0.575744,[175  74] ; [245  90],[179.07534247  69.92465753] ; [240.92465753  94.07534247],0
p9,1,0.557713,0.343679,[219  28] ; [289  43],[216.71157168  30.28842832] ; [291.28842832  40.71157168],0
u3,1,0.570591,0.321694,[27 26] ; [53 42],[28.64864865 24.35135135] ; [51.35135135 43.64864865],0
n3,1,0.588719,0.29235,[30  8] ; [49 17],[28.86538462  9.13461538] ; [50.13461538 15.86538462],0
s6,1,0.621457,0.243825,[166  76] ; [232  97],[168.67950963  73.32049037] ; [229.32049037  99.67950963],0
a6,1,0.634281,0.226299,[167  83] ; [230 105],[169.65811966  80.34188034] ; [227.34188034 107.65811966],0
u2,1,0.652685,0.202531,[27 25] ; [53 42],[28.29931973 23.70068027] ; [51.70068027 43.29931973],0
a8,1,0.689148,0.160009,[ 38 182] ; [ 49 258],[ 36.31878558 183.68121442] ; [ 50.68121442 256.31878558],0
b5,1,0.707503,0.140784,[149 102] ; [204 131],[151.1996587  99.8003413] ; [201.8003413 133.1996587],0
